X GeCr200 GeCr300 GeCr400 OrCr200 OrCr300 OrCr400 OrCr500 OrCr600 OrCr700 OrCr750 OsCr200 OsCr300 OsCr400 OsCr500 OsCr600 OsCr700
6.67000E+2 3.06476E-1 4.90688E-1 6.78516E-1 1.99063E-1 3.34570E-1 4.77017E-1 6.23953E-1 7.73794E-1 9.37326E-1 1.01899E+0 2.33311E-1 3.93931E-1 5.55979E-1 7.21428E-1 8.90211E-1 1.06770E+0
6.68000E+2 3.09916E-1 4.95373E-1 6.84391E-1 2.01660E-1 3.38084E-1 4.81341E-1 6.29033E-1 7.79595E-1 9.43705E-1 1.02566E+0 2.35222E-1 3.96577E-1 5.59354E-1 7.25764E-1 8.95523E-1 1.07391E+0
6.69000E+2 3.13258E-1 4.99839E-1 6.89917E-1 2.03868E-1 3.41346E-1 4.85630E-1 6.34338E-1 7.85910E-1 9.50518E-1 1.03272E+0 2.36932E-1 3.98859E-1 5.62199E-1 7.29250E-1 8.99641E-1 1.08035E+0
6.70000E+2 3.16207E-1 5.04083E-1 6.95436E-1 2.06007E-1 3.44606E-1 4.90007E-1 6.39835E-1 7.92531E-1 9.57471E-1 1.03985E+0 2.38474E-1 4.00883E-1 5.64695E-1 7.32143E-1 9.02902E-1 1.08670E+0
6.71000E+2 3.18634E-1 5.08170E-1 7.01235E-1 2.08457E-1 3.48151E-1 4.94600E-1 6.45454E-1 7.99163E-1 9.64159E-1 1.04656E+0 2.39930E-1 4.02827E-1 5.67120E-1 7.34895E-1 9.05945E-1 1.09242E+0
6.72000E+2 3.20800E-1 5.12310E-1 7.07452E-1 2.11489E-1 3.52178E-1 4.99480E-1 6.51111E-1 8.05551E-1 9.70299E-1 1.05258E+0 2.41361E-1 4.04817E-1 5.69663E-1 7.37821E-1 9.09222E-1 1.09717E+0
6.73000E+2 3.23007E-1 5.16730E-1 7.14216E-1 2.14921E-1 3.56521E-1 5.04520E-1 6.56735E-1 8.11688E-1 9.76252E-1 1.05845E+0 2.42761E-1 4.06831E-1 5.72289E-1 7.40805E-1 9.12528E-1 1.10123E+0
6.74000E+2 3.25440E-1 5.21448E-1 7.21342E-1 2.18428E-1 3.60896E-1 5.09533E-1 6.62263E-1 8.17652E-1 9.82594E-1 1.06498E+0 2.44113E-1 4.08819E-1 5.74911E-1 7.43639E-1 9.15518E-1 1.10504E+0
6.75000E+2 3.28059E-1 5.26123E-1 7.28161E-1 2.21708E-1 3.65041E-1 5.14338E-1 6.67618E-1 8.23489E-1 9.89687E-1 1.07270E+0 2.45412E-1 4.10746E-1 5.77465E-1 7.46236E-1 9.18082E-1 1.10888E+0
6.76000E+2 3.30802E-1 5.30377E-1 7.33943E-1 2.24594E-1 3.68788E-1 5.18790E-1 6.72693E-1 8.29135E-1 9.97063E-1 1.08094E+0 2.46667E-1 4.12609E-1 5.79936E-1 7.48731E-1 9.20526E-1 1.11259E+0
6.77000E+2 3.33624E-1 5.34154E-1 7.38621E-1 2.26939E-1 3.71993E-1 5.22765E-1 6.77392E-1 8.34529E-1 1.00410E+0 1.08880E+0 2.47907E-1 4.14431E-1 5.82339E-1 7.51334E-1 9.23279E-1 1.11602E+0
6.78000E+2 3.36490E-1 5.37745E-1 7.42854E-1 2.28686E-1 3.74603E-1 5.26225E-1 6.81696E-1 8.39676E-1 1.01037E+0 1.09562E+0 2.49117E-1 4.16194E-1 5.84652E-1 7.54093E-1 9.26468E-1 1.11906E+0
6.79000E+2 3.39338E-1 5.41427E-1 7.47301E-1 2.30085E-1 3.76901E-1 5.29458E-1 6.85889E-1 8.44845E-1 1.01613E+0 1.10169E+0 2.50211E-1 4.17795E-1 5.86760E-1 7.56761E-1 9.29699E-1 1.12166E+0
6.80000E+2 3.42154E-1 5.45266E-1 7.52118E-1 2.31489E-1 3.79283E-1 5.32872E-1 6.90369E-1 8.50413E-1 1.02195E+0 1.10763E+0 2.51113E-1 4.19160E-1 5.88587E-1 7.59103E-1 9.32564E-1 1.12382E+0
6.81000E+2 3.44938E-1 5.49078E-1 7.56917E-1 2.33161E-1 3.82041E-1 5.36762E-1 6.95422E-1 8.56650E-1 1.02824E+0 1.11395E+0 2.51787E-1 4.20245E-1 5.90087E-1 7.60993E-1 9.34845E-1 1.12543E+0
6.82000E+2 3.47680E-1 5.52669E-1 7.61295E-1 2.34986E-1 3.85027E-1 5.40953E-1 7.00848E-1 8.63330E-1 1.03499E+0 1.12074E+0 2.52267E-1 4.21093E-1 5.91307E-1 7.62448E-1 9.36528E-1 1.12619E+0
6.83000E+2 3.50390E-1 5.56001E-1 7.65164E-1 2.36797E-1 3.88020E-1 5.45179E-1 7.06342E-1 8.70114E-1 1.04208E+0 1.12798E+0 2.52596E-1 4.21744E-1 5.92285E-1 7.63506E-1 9.37643E-1 1.12581E+0
6.84000E+2 3.53062E-1 5.59193E-1 7.68781E-1 2.38450E-1 3.90829E-1 5.49210E-1 7.11636E-1 8.76698E-1 1.04938E+0 1.13564E+0 2.52807E-1 4.22228E-1 5.93048E-1 7.64187E-1 9.38210E-1 1.12442E+0
6.85000E+2 3.55696E-1 5.62343E-1 7.72353E-1 2.40196E-1 3.93647E-1 5.53133E-1 7.16688E-1 8.82894E-1 1.05680E+0 1.14367E+0 2.52916E-1 4.22525E-1 5.93537E-1 7.64473E-1 9.38251E-1 1.12267E+0
6.86000E+2 3.58285E-1 5.65466E-1 7.75922E-1 2.42412E-1 3.96804E-1 5.57177E-1 7.21592E-1 8.88643E-1 1.06430E+0 1.15205E+0 2.52953E-1 4.22640E-1 5.93731E-1 7.64379E-1 9.37827E-1 1.12133E+0
6.87000E+2 3.60798E-1 5.68453E-1 7.79290E-1 2.45408E-1 4.00567E-1 5.61514E-1 7.26402E-1 8.93860E-1 1.07183E+0 1.16073E+0 2.52924E-1 4.22566E-1 5.93612E-1 7.63927E-1 9.37002E-1 1.12057E+0
6.88000E+2 3.63199E-1 5.71174E-1 7.82229E-1 2.48850E-1 4.04673E-1 5.66015E-1 7.31150E-1 8.98763E-1 1.07911E+0 1.16919E+0 2.52814E-1 4.22304E-1 5.93195E-1 7.63202E-1 9.35945E-1 1.11980E+0
6.89000E+2 3.65465E-1 5.73611E-1 7.84726E-1 2.52164E-1 4.08672E-1 5.70448E-1 7.35880E-1 9.03707E-1 1.08586E+0 1.17684E+0 2.52614E-1 4.21863E-1 5.92508E-1 7.62301E-1 9.34825E-1 1.11841E+0
6.90000E+2 3.67592E-1 5.75849E-1 7.86963E-1 2.54796E-1 4.12123E-1 5.74583E-1 7.40628E-1 9.09024E-1 1.09179E+0 1.18308E+0 2.52320E-1 4.21269E-1 5.91609E-1 7.61232E-1 9.33592E-1 1.11609E+0
6.91000E+2 3.69558E-1 5.77950E-1 7.89100E-1 2.56750E-1 4.15014E-1 5.78388E-1 7.45340E-1 9.14636E-1 1.09703E+0 1.18815E+0 2.51931E-1 4.20558E-1 5.90573E-1 7.59822E-1 9.31793E-1 1.11291E+0
6.92000E+2 3.71370E-1 5.79989E-1 7.91285E-1 2.58450E-1 4.17662E-1 5.81994E-1 7.49914E-1 9.20186E-1 1.10200E+0 1.19283E+0 2.51448E-1 4.19778E-1 5.89494E-1 7.57903E-1 9.28962E-1 1.10904E+0
6.93000E+2 3.73048E-1 5.82037E-1 7.93650E-1 2.60304E-1 4.20367E-1 5.85519E-1 7.54244E-1 9.25314E-1 1.10711E+0 1.19793E+0 2.50869E-1 4.18919E-1 5.88353E-1 7.55388E-1 9.24936E-1 1.10465E+0
6.94000E+2 3.74619E-1 5.84148E-1 7.96272E-1 2.62438E-1 4.23234E-1 5.89027E-1 7.58345E-1 9.29977E-1 1.11253E+0 1.20372E+0 2.50172E-1 4.17839E-1 5.86889E-1 7.52374E-1 9.20223E-1 1.09995E+0
6.95000E+2 3.76117E-1 5.86357E-1 7.99187E-1 2.64577E-1 4.26081E-1 5.92483E-1 7.62357E-1 9.34514E-1 1.11812E+0 1.20984E+0 2.49331E-1 4.16383E-1 5.84814E-1 7.48982E-1 9.15413E-1 1.09514E+0
6.96000E+2 3.77594E-1 5.88631E-1 8.02264E-1 2.66429E-1 4.28712E-1 5.95844E-1 7.66426E-1 9.39277E-1 1.12371E+0 1.21585E+0 2.48329E-1 4.14465E-1 5.81965E-1 7.45308E-1 9.10900E-1 1.09032E+0
6.97000E+2 3.79112E-1 5.90931E-1 8.05349E-1 2.67906E-1 4.31080E-1 5.99130E-1 7.70648E-1 9.44446E-1 1.12922E+0 1.22153E+0 2.47186E-1 4.12233E-1 5.78627E-1 7.41385E-1 9.06424E-1 1.08529E+0
6.98000E+2 3.80704E-1 5.93211E-1 8.08305E-1 2.69320E-1 4.33418E-1 6.02432E-1 7.74941E-1 9.49748E-1 1.13472E+0 1.22713E+0 2.45927E-1 4.09875E-1 5.75156E-1 7.37221E-1 9.01590E-1 1.07978E+0
6.99000E+2 3.82299E-1 5.95374E-1 8.11009E-1 2.71073E-1 4.36025E-1 6.05875E-1 7.79213E-1 9.54847E-1 1.14028E+0 1.23292E+0 2.44571E-1 4.07549E-1 5.71850E-1 7.32828E-1 8.96077E-1 1.07359E+0
7.00000E+2 3.83814E-1 5.97315E-1 8.13336E-1 2.73481E-1 4.39136E-1 6.09553E-1 7.83388E-1 9.59473E-1 1.14598E+0 1.23916E+0 2.43112E-1 4.05197E-1 5.68598E-1 7.28171E-1 8.89940E-1 1.06674E+0
7.01000E+2 3.85159E-1 5.98942E-1 8.15200E-1 2.76381E-1 4.42609E-1 6.13374E-1 7.87435E-1 9.63670E-1 1.15167E+0 1.24559E+0 2.41525E-1 4.02670E-1 5.65127E-1 7.23167E-1 8.83320E-1 1.05930E+0
7.02000E+2 3.86351E-1 6.00285E-1 8.16642E-1 2.79476E-1 4.46212E-1 6.17222E-1 7.91383E-1 9.67627E-1 1.15716E+0 1.25185E+0 2.39796E-1 3.99859E-1 5.61228E-1 7.17784E-1 8.76387E-1 1.05138E+0
7.03000E+2 3.87434E-1 6.01421E-1 8.17776E-1 2.82468E-1 4.49704E-1 6.20962E-1 7.95232E-1 9.71499E-1 1.16228E+0 1.25758E+0 2.37933E-1 3.96765E-1 5.56893E-1 7.12016E-1 8.69142E-1 1.04296E+0
7.04000E+2 3.88449E-1 6.02424E-1 8.18706E-1 2.85160E-1 4.52921E-1 6.24493E-1 7.98962E-1 9.75357E-1 1.16698E+0 1.26270E+0 2.35960E-1 3.93490E-1 5.52307E-1 7.05910E-1 8.61469E-1 1.03389E+0
7.05000E+2 3.89411E-1 6.03313E-1 8.19457E-1 2.87501E-1 4.55812E-1 6.27773E-1 8.02543E-1 9.79184E-1 1.17142E+0 1.26745E+0 2.33902E-1 3.90132E-1 5.47638E-1 6.99517E-1 8.53283E-1 1.02406E+0
7.06000E+2 3.90311E-1 6.04055E-1 8.19969E-1 2.89438E-1 4.58329E-1 6.30765E-1 8.05955E-1 9.82983E-1 1.17575E+0 1.27205E+0 2.31767E-1 3.86701E-1 5.42904E-1 6.92854E-1 8.44597E-1 1.01360E+0
7.07000E+2 3.91132E-1 6.04613E-1 8.20186E-1 2.90970E-1 4.60466E-1 6.33459E-1 8.09183E-1 9.86729E-1 1.18005E+0 1.27663E+0 2.29522E-1 3.83088E-1 5.37915E-1 6.85869E-1 8.35520E-1 1.00288E+0
7.08000E+2 3.91862E-1 6.04973E-1 8.20090E-1 2.92246E-1 4.62369E-1 6.35978E-1 8.12313E-1 9.90468E-1 1.18431E+0 1.28115E+0 2.27139E-1 3.79180E-1 5.32472E-1 6.78517E-1 8.26190E-1 9.92309E-1
7.09000E+2 3.92480E-1 6.05208E-1 8.19861E-1 2.93458E-1 4.64220E-1 6.38467E-1 8.15443E-1 9.94241E-1 1.18849E+0 1.28554E+0 2.24605E-1 3.74923E-1 5.26476E-1 6.70808E-1 8.16742E-1 9.82113E-1
7.10000E+2 3.92971E-1 6.05371E-1 8.19630E-1 2.94777E-1 4.66180E-1 6.41054E-1 8.18652E-1 9.98069E-1 1.19254E+0 1.28969E+0 2.21955E-1 3.70444E-1 5.20152E-1 6.62884E-1 8.07216E-1 9.71892E-1
7.11000E+2 3.93316E-1 6.05499E-1 8.19495E-1 2.96259E-1 4.68268E-1 6.43706E-1 8.21848E-1 1.00180E+0 1.19640E+0 1.29362E+0 2.19235E-1 3.65910E-1 5.13789E-1 6.54921E-1 7.97652E-1 9.61133E-1
7.12000E+2 3.93507E-1 6.05469E-1 8.19208E-1 2.97918E-1 4.70454E-1 6.46335E-1 8.24878E-1 1.00520E+0 1.20000E+0 1.29733E+0 2.16490E-1 3.61476E-1 5.07656E-1 6.47079E-1 7.88079E-1 9.49394E-1
7.13000E+2 3.93554E-1 6.05130E-1 8.18433E-1 2.99770E-1 4.72707E-1 6.48854E-1 8.27588E-1 1.00806E+0 1.20335E+0 1.30091E+0 2.13753E-1 3.57167E-1 5.01767E-1 6.39359E-1 7.78482E-1 9.36910E-1
7.14000E+2 3.93457E-1 6.04293E-1 8.16777E-1 3.01760E-1 4.74957E-1 6.51179E-1 8.29887E-1 1.01027E+0 1.20636E+0 1.30433E+0 2.11036E-1 3.52912E-1 4.95969E-1 6.31625E-1 7.68751E-1 9.24216E-1
7.15000E+2 3.93204E-1 6.03000E-1 8.14336E-1 3.03752E-1 4.77116E-1 6.53299E-1 8.31853E-1 1.01201E+0 1.20906E+0 1.30750E+0 2.08354E-1 3.48643E-1 4.90106E-1 6.23744E-1 7.58784E-1 9.11875E-1
7.16000E+2 3.92810E-1 6.01493E-1 8.11611E-1 3.05551E-1 4.79059E-1 6.55197E-1 8.33602E-1 1.01354E+0 1.21149E+0 1.31039E+0 2.05720E-1 3.44344E-1 4.84131E-1 6.15691E-1 7.48578E-1 9.00135E-1
7.17000E+2 3.92277E-1 6.00049E-1 8.09180E-1 3.07025E-1 4.80707E-1 6.56876E-1 8.35234E-1 1.01508E+0 1.21368E+0 1.31289E+0 2.03124E-1 3.40042E-1 4.78109E-1 6.07534E-1 7.38207E-1 8.88711E-1
7.18000E+2 3.91600E-1 5.98824E-1 8.07382E-1 3.08176E-1 4.82064E-1 6.58346E-1 8.36765E-1 1.01663E+0 1.21560E+0 1.31500E+0 2.00557E-1 3.35769E-1 4.72117E-1 5.99362E-1 7.27768E-1 8.77258E-1
7.19000E+2 3.90776E-1 5.97654E-1 8.05874E-1 3.09139E-1 4.83240E-1 6.59665E-1 8.38190E-1 1.01814E+0 1.21725E+0 1.31671E+0 1.98009E-1 3.31554E-1 4.66221E-1 5.91252E-1 7.17351E-1 8.65502E-1
7.20000E+2 3.89794E-1 5.96276E-1 8.04111E-1 3.10035E-1 4.84326E-1 6.60874E-1 8.39485E-1 1.01950E+0 1.21859E+0 1.31804E+0 1.95458E-1 3.27355E-1 4.60361E-1 5.83208E-1 7.07033E-1 8.53577E-1
7.21000E+2 3.88652E-1 5.94436E-1 8.01559E-1 3.10941E-1 4.85378E-1 6.61994E-1 8.40632E-1 1.02065E+0 1.21962E+0 1.31902E+0 1.92879E-1 3.23104E-1 4.54426E-1 5.75202E-1 6.96882E-1 8.41779E-1
7.22000E+2 3.87345E-1 5.92074E-1 7.98094E-1 3.11880E-1 4.86402E-1 6.63007E-1 8.41579E-1 1.02150E+0 1.22038E+0 1.31974E+0 1.90245E-1 3.18737E-1 4.48315E-1 5.67204E-1 6.86951E-1 8.30397E-1
7.23000E+2 3.85901E-1 5.89320E-1 7.93962E-1 3.12827E-1 4.87366E-1 6.63876E-1 8.42290E-1 1.02201E+0 1.22095E+0 1.32033E+0 1.87558E-1 3.14250E-1 4.42012E-1 5.59208E-1 6.77246E-1 8.19491E-1
7.24000E+2 3.84326E-1 5.86308E-1 7.89435E-1 3.13788E-1 4.88263E-1 6.64575E-1 8.42717E-1 1.02212E+0 1.22136E+0 1.32090E+0 1.84863E-1 3.09741E-1 4.35674E-1 5.51237E-1 6.67636E-1 8.08731E-1
7.25000E+2 3.82634E-1 5.83135E-1 7.84708E-1 3.14718E-1 4.89043E-1 6.65055E-1 8.42813E-1 1.02178E+0 1.22156E+0 1.32136E+0 1.82202E-1 3.05301E-1 4.29440E-1 5.43301E-1 6.57980E-1 7.97766E-1
7.26000E+2 3.80784E-1 5.79796E-1 7.79815E-1 3.15589E-1 4.89683E-1 6.65303E-1 8.42578E-1 1.02100E+0 1.22136E+0 1.32145E+0 1.79613E-1 3.01019E-1 4.23451E-1 5.35424E-1 6.48167E-1 7.86300E-1
7.27000E+2 3.78736E-1 5.76255E-1 7.74725E-1 3.16367E-1 4.90150E-1 6.65290E-1 8.41990E-1 1.01978E+0 1.22059E+0 1.32090E+0 1.77078E-1 2.96879E-1 4.17696E-1 5.27614E-1 6.38224E-1 7.74464E-1
7.28000E+2 3.76446E-1 5.72465E-1 7.69393E-1 3.16998E-1 4.90402E-1 6.64996E-1 8.41056E-1 1.01815E+0 1.21909E+0 1.31948E+0 1.74550E-1 2.92821E-1 4.12099E-1 5.19878E-1 6.28256E-1 7.62564E-1
7.29000E+2 3.73904E-1 5.68394E-1 7.63764E-1 3.17470E-1 4.90435E-1 6.64431E-1 8.39801E-1 1.01614E+0 1.21690E+0 1.31718E+0 1.71982E-1 2.88776E-1 4.06570E-1 5.12208E-1 6.18350E-1 7.50901E-1
7.30000E+2 3.71161E-1 5.64029E-1 7.57747E-1 3.17764E-1 4.90255E-1 6.63631E-1 8.38297E-1 1.01388E+0 1.21414E+0 1.31418E+0 1.69354E-1 2.84701E-1 4.01045E-1 5.04596E-1 6.08562E-1 7.39632E-1
7.31000E+2 3.68278E-1 5.59373E-1 7.51281E-1 3.17890E-1 4.89893E-1 6.62651E-1 8.36626E-1 1.01147E+0 1.21099E+0 1.31066E+0 1.66709E-1 2.80593E-1 3.95469E-1 4.96995E-1 5.98856E-1 7.28570E-1
7.32000E+2 3.65294E-1 5.54420E-1 7.44303E-1 3.17846E-1 4.89354E-1 6.61508E-1 8.34814E-1 1.00895E+0 1.20753E+0 1.30673E+0 1.64098E-1 2.76455E-1 3.89797E-1 4.89357E-1 5.89184E-1 7.17462E-1
7.33000E+2 3.62187E-1 5.49176E-1 7.36854E-1 3.17661E-1 4.88640E-1 6.60165E-1 8.32785E-1 1.00620E+0 1.20381E+0 1.30252E+0 1.61567E-1 2.72284E-1 3.83973E-1 4.81627E-1 5.79491E-1 7.06080E-1
7.34000E+2 3.58873E-1 5.43661E-1 7.29074E-1 3.17413E-1 4.87786E-1 6.58594E-1 8.30433E-1 1.00303E+0 1.19981E+0 1.29812E+0 1.59149E-1 2.68123E-1 3.78052E-1 4.73860E-1 5.69831E-1 6.94420E-1
7.35000E+2 3.55284E-1 5.37901E-1 7.21100E-1 3.17153E-1 4.86806E-1 6.56758E-1 8.27663E-1 9.99273E-1 1.19557E+0 1.29364E+0 1.56859E-1 2.64046E-1 3.72167E-1 4.66204E-1 5.60367E-1 6.82736E-1
7.36000E+2 3.51352E-1 5.31900E-1 7.13016E-1 3.16885E-1 4.85684E-1 6.54616E-1 8.24404E-1 9.94836E-1 1.19104E+0 1.28905E+0 1.54710E-1 2.60128E-1 3.66459E-1 4.58809E-1 5.51252E-1 6.71282E-1
7.37000E+2 3.47115E-1 5.25558E-1 7.04571E-1 3.16495E-1 4.84322E-1 6.52104E-1 8.20639E-1 9.89752E-1 1.18602E+0 1.28406E+0 1.52711E-1 2.56431E-1 3.61042E-1 4.51800E-1 5.42621E-1 6.60258E-1
7.38000E+2 3.42640E-1 5.18769E-1 6.95460E-1 3.15871E-1 4.82639E-1 6.49193E-1 8.16401E-1 9.84124E-1 1.18034E+0 1.27836E+0 1.50851E-1 2.52951E-1 3.55919E-1 4.45207E-1 5.34535E-1 6.49797E-1
7.39000E+2 3.37984E-1 5.11434E-1 6.85404E-1 3.14898E-1 4.80546E-1 6.45839E-1 8.11702E-1 9.78028E-1 1.17384E+0 1.27165E+0 1.49109E-1 2.49651E-1 3.51037E-1 4.39011E-1 5.27011E-1 6.39959E-1
7.40000E+2 3.33168E-1 5.03505E-1 6.74280E-1 3.13574E-1 4.78042E-1 6.42047E-1 8.06554E-1 9.71481E-1 1.16647E+0 1.26388E+0 1.47461E-1 2.46489E-1 3.46339E-1 4.33184E-1 5.20062E-1 6.30785E-1
7.41000E+2 3.28124E-1 4.95095E-1 6.62406E-1 3.12071E-1 4.75285E-1 6.37928E-1 8.01009E-1 9.64468E-1 1.15844E+0 1.25533E+0 1.45899E-1 2.43448E-1 3.41796E-1 4.27714E-1 5.13692E-1 6.22314E-1
7.42000E+2 3.22775E-1 4.86349E-1 6.50179E-1 3.10582E-1 4.72441E-1 6.33597E-1 7.95111E-1 9.56953E-1 1.14994E+0 1.24634E+0 1.44459E-1 2.40577E-1 3.37473E-1 4.22630E-1 5.07888E-1 6.14499E-1
7.43000E+2 3.17051E-1 4.77394E-1 6.37948E-1 3.09301E-1 4.69680E-1 6.29171E-1 7.88910E-1 9.48906E-1 1.14118E+0 1.23722E+0 1.43185E-1 2.37943E-1 3.33455E-1 4.17969E-1 5.02629E-1 6.07265E-1
7.44000E+2 3.10931E-1 4.68288E-1 6.25866E-1 3.08186E-1 4.66966E-1 6.24624E-1 7.82392E-1 9.40330E-1 1.13216E+0 1.22797E+0 1.42122E-1 2.35609E-1 3.29824E-1 4.13768E-1 4.97899E-1 6.00552E-1
7.45000E+2 3.04478E-1 4.58973E-1 6.13732E-1 3.06984E-1 4.64080E-1 6.19809E-1 7.75506E-1 9.31281E-1 1.12265E+0 1.21823E+0 1.41292E-1 2.33606E-1 3.26625E-1 4.10042E-1 4.93681E-1 5.94322E-1
7.46000E+2 2.97763E-1 4.49391E-1 6.01339E-1 3.05416E-1 4.60772E-1 6.14550E-1 7.68171E-1 9.21789E-1 1.11243E+0 1.20764E+0 1.40661E-1 2.31896E-1 3.23810E-1 4.06763E-1 4.89967E-1 5.88648E-1
7.47000E+2 2.90852E-1 4.39478E-1 5.88479E-1 3.03219E-1 4.56814E-1 6.08694E-1 7.60330E-1 9.11910E-1 1.10124E+0 1.19580E+0 1.40193E-1 2.30431E-1 3.21323E-1 4.03896E-1 4.86753E-1 5.83584E-1
7.48000E+2 2.83831E-1 4.29262E-1 5.75104E-1 3.00346E-1 4.52149E-1 6.02174E-1 7.51913E-1 9.01568E-1 1.08900E+0 1.18261E+0 1.39848E-1 2.29160E-1 3.19103E-1 4.01403E-1 4.84021E-1 5.79205E-1
7.49000E+2 2.76808E-1 4.18859E-1 5.61336E-1 2.97037E-1 4.46961E-1 5.95080E-1 7.42887E-1 8.90594E-1 1.07572E+0 1.16818E+0 1.39605E-1 2.28059E-1 3.17119E-1 3.99256E-1 4.81752E-1 5.75512E-1
7.50000E+2 2.69899E-1 4.08395E-1 5.47304E-1 2.93520E-1 4.41428E-1 5.87495E-1 7.33223E-1 8.78830E-1 1.06147E+0 1.15269E+0 1.39469E-1 2.27137E-1 3.15388E-1 3.97455E-1 4.79928E-1 5.72433E-1
7.51000E+2 2.63201E-1 3.97979E-1 5.33127E-1 2.90026E-1 4.35725E-1 5.79502E-1 7.22884E-1 8.66109E-1 1.04630E+0 1.13629E+0 1.39445E-1 2.26402E-1 3.13920E-1 3.95986E-1 4.78504E-1 5.69880E-1
7.52000E+2 2.56705E-1 3.87655E-1 5.18908E-1 2.86613E-1 4.29923E-1 5.71176E-1 7.11948E-1 8.52508E-1 1.03041E+0 1.11926E+0 1.39537E-1 2.25861E-1 3.12724E-1 3.94837E-1 4.77447E-1 5.67764E-1
7.53000E+2 2.50307E-1 3.77399E-1 5.04717E-1 2.83115E-1 4.23948E-1 5.62579E-1 7.00637E-1 8.38424E-1 1.01420E+0 1.10199E+0 1.39738E-1 2.25506E-1 3.11790E-1 3.93990E-1 4.76726E-1 5.66011E-1
7.54000E+2 2.43901E-1 3.67183E-1 4.90619E-1 2.79361E-1 4.17720E-1 5.53767E-1 6.89166E-1 8.24247E-1 9.98077E-1 1.08489E+0 1.40027E-1 2.25299E-1 3.11066E-1 3.93383E-1 4.76273E-1 5.64559E-1
7.55000E+2 2.37382E-1 3.56979E-1 4.76683E-1 2.75179E-1 4.11166E-1 5.44804E-1 6.77764E-1 8.10384E-1 9.82422E-1 1.06833E+0 1.40380E-1 2.25203E-1 3.10501E-1 3.92967E-1 4.76044E-1 5.63348E-1
7.56000E+2 2.30676E-1 3.46717E-1 4.62841E-1 2.70555E-1 4.04328E-1 5.35808E-1 6.66632E-1 7.97127E-1 9.67505E-1 1.05258E+0 1.40776E-1 2.25186E-1 3.10051E-1 3.92697E-1 4.75990E-1 5.62326E-1
7.57000E+2 2.23727E-1 3.36269E-1 4.48890E-1 2.65675E-1 3.97405E-1 5.26969E-1 6.55938E-1 7.84616E-1 9.53320E-1 1.03756E+0 1.41203E-1 2.25230E-1 3.09693E-1 3.92545E-1 4.76081E-1 5.61476E-1
7.58000E+2 2.16481E-1 3.25516E-1 4.34644E-1 2.60740E-1 3.90601E-1 5.18470E-1 6.45833E-1 7.72959E-1 9.39844E-1 1.02318E+0 1.41656E-1 2.25337E-1 3.09435E-1 3.92514E-1 4.76314E-1 5.60850E-1
7.59000E+2 2.08895E-1 3.14358E-1 4.19939E-1 2.55981E-1 3.84151E-1 5.10523E-1 6.36490E-1 7.62281E-1 9.27071E-1 1.00936E+0 1.42138E-1 2.25516E-1 3.09295E-1 3.92616E-1 4.76693E-1 5.60505E-1
7.60000E+2 2.01081E-1 3.02897E-1 4.04863E-1 2.51509E-1 3.78141E-1 5.03171E-1 6.27896E-1 7.52509E-1 9.14868E-1 9.95940E-1 1.42647E-1 2.25774E-1 3.09283E-1 3.92861E-1 4.77226E-1 5.60488E-1
7.61000E+2 1.93295E-1 2.91437E-1 3.89755E-1 2.47241E-1 3.72388E-1 4.96115E-1 6.19632E-1 7.43094E-1 9.02778E-1 9.82516E-1 1.43173E-1 2.26101E-1 3.09398E-1 3.93232E-1 4.77884E-1 5.60799E-1
7.62000E+2 1.85798E-1 2.80288E-1 3.74964E-1 2.43045E-1 3.66652E-1 4.88998E-1 6.11215E-1 7.33429E-1 8.90325E-1 9.68672E-1 1.43695E-1 2.26478E-1 3.09617E-1 3.93694E-1 4.78613E-1 5.61388E-1
7.63000E+2 1.78848E-1 2.69754E-1 3.60833E-1 2.38809E-1 3.60709E-1 4.81475E-1 6.02175E-1 7.22910E-1 8.77034E-1 9.53997E-1 1.44194E-1 2.26882E-1 3.09915E-1 3.94205E-1 4.79354E-1 5.62187E-1
7.64000E+2 1.72525E-1 2.59971E-1 3.47555E-1 2.34435E-1 3.54383E-1 4.73283E-1 5.92156E-1 7.11086E-1 8.62565E-1 9.38209E-1 1.44646E-1 2.27290E-1 3.10269E-1 3.94727E-1 4.80053E-1 5.63142E-1
7.65000E+2 1.66695E-1 2.50869E-1 3.35139E-1 2.29948E-1 3.47759E-1 4.64578E-1 5.81392E-1 6.98276E-1 8.47255E-1 9.21649E-1 1.45036E-1 2.27677E-1 3.10648E-1 3.95219E-1 4.80661E-1 5.64147E-1
7.66000E+2 1.61212E-1 2.42364E-1 3.23579E-1 2.25420E-1 3.41006E-1 4.55642E-1 5.70285E-1 6.85005E-1 8.31655E-1 9.04885E-1 1.45354E-1 2.28014E-1 3.10999E-1 3.95632E-1 4.81132E-1 5.65018E-1
7.67000E+2 1.55930E-1 2.34374E-1 3.12875E-1 2.20909E-1 3.34285E-1 4.46754E-1 5.59244E-1 6.71818E-1 8.16304E-1 8.88452E-1 1.45592E-1 2.28273E-1 3.11274E-1 3.95922E-1 4.81431E-1 5.65577E-1
7.68000E+2 1.50788E-1 2.26856E-1 3.03002E-1 2.16479E-1 3.27752E-1 4.38176E-1 5.48644E-1 6.59207E-1 8.01700E-1 8.72851E-1 1.45744E-1 2.28424E-1 3.11422E-1 3.96046E-1 4.81523E-1 5.65636E-1
