X GeG200 GeG300 GeG400 OrG200 OrG300 OrG400 OrG500 OrG600 OrG700 OrG750 OsG200 OsG300 OsG400 OsG500 OsG600 OsG700
6.67000E+2 6.08445E+16 9.74159E+16 1.34705E+17 3.95199E+16 6.64219E+16 9.47018E+16 1.23873E+17 1.53621E+17 1.86087E+17 2.02299E+17 4.63191E+16 7.82068E+16 1.10378E+17 1.43225E+17 1.76733E+17 2.11970E+17
6.68000E+2 6.15761E+16 9.84239E+16 1.35979E+17 4.00671E+16 6.71728E+16 9.56361E+16 1.24980E+17 1.54895E+17 1.87502E+17 2.03785E+17 4.67355E+16 7.87945E+16 1.11136E+17 1.44200E+17 1.77929E+17 2.13371E+17
6.69000E+2 6.22890E+16 9.93891E+16 1.37185E+17 4.05376E+16 6.78741E+16 9.65638E+16 1.26133E+17 1.56272E+17 1.89003E+17 2.05349E+17 4.71120E+16 7.93100E+16 1.11789E+17 1.45006E+17 1.78887E+17 2.14819E+17
6.70000E+2 6.29240E+16 1.00311E+17 1.38389E+17 4.09947E+16 6.85754E+16 9.75097E+16 1.27325E+17 1.57711E+17 1.90533E+17 2.06925E+17 4.74554E+16 7.97743E+16 1.12372E+17 1.45694E+17 1.79674E+17 2.16249E+17
6.71000E+2 6.34560E+16 1.01202E+17 1.39651E+17 4.15141E+16 6.93342E+16 9.84994E+16 1.28542E+17 1.59153E+17 1.92012E+17 2.08423E+17 4.77820E+16 8.02230E+16 1.12942E+17 1.46354E+17 1.80419E+17 2.17555E+17
6.72000E+2 6.39360E+16 1.02104E+17 1.40996E+17 4.21501E+16 7.01897E+16 9.95471E+16 1.29768E+17 1.60548E+17 1.93382E+17 2.09782E+17 4.81036E+16 8.06807E+16 1.13535E+17 1.47049E+17 1.81209E+17 2.18668E+17
6.73000E+2 6.44244E+16 1.03063E+17 1.42452E+17 4.28664E+16 7.11087E+16 1.00627E+17 1.30987E+17 1.61893E+17 1.94715E+17 2.11110E+17 4.84191E+16 8.11432E+16 1.14144E+17 1.47755E+17 1.82006E+17 2.19642E+17
6.74000E+2 6.49581E+16 1.04081E+17 1.43980E+17 4.35983E+16 7.20352E+16 1.01703E+17 1.32188E+17 1.63204E+17 1.96126E+17 2.12571E+17 4.87252E+16 8.16006E+16 1.14753E+17 1.48431E+17 1.82738E+17 2.20566E+17
6.75000E+2 6.55291E+16 1.05092E+17 1.45449E+17 4.42857E+16 7.29161E+16 1.02738E+17 1.33355E+17 1.64490E+17 1.97688E+17 2.14270E+17 4.90204E+16 8.20455E+16 1.15347E+17 1.49059E+17 1.83385E+17 2.21496E+17
6.76000E+2 6.61250E+16 1.06019E+17 1.46710E+17 4.48947E+16 7.37181E+16 1.03703E+17 1.34467E+17 1.65738E+17 1.99306E+17 2.16072E+17 4.93071E+16 8.24778E+16 1.15925E+17 1.49666E+17 1.84007E+17 2.22399E+17
6.77000E+2 6.67371E+16 1.06851E+17 1.47752E+17 4.53963E+16 7.44124E+16 1.04572E+17 1.35503E+17 1.66937E+17 2.00858E+17 2.17801E+17 4.95906E+16 8.29016E+16 1.16489E+17 1.50295E+17 1.84690E+17 2.23245E+17
6.78000E+2 6.73582E+16 1.07645E+17 1.48704E+17 4.57781E+16 7.49877E+16 1.05339E+17 1.36461E+17 1.68086E+17 2.02254E+17 2.19320E+17 4.98681E+16 8.33133E+16 1.17035E+17 1.50954E+17 1.85460E+17 2.24013E+17
6.79000E+2 6.79760E+16 1.08458E+17 1.49699E+17 4.60905E+16 7.55007E+16 1.06061E+17 1.37397E+17 1.69239E+17 2.03552E+17 2.20690E+17 5.01222E+16 8.36926E+16 1.17539E+17 1.51594E+17 1.86237E+17 2.24690E+17
6.80000E+2 6.85876E+16 1.09303E+17 1.50768E+17 4.64039E+16 7.60305E+16 1.06819E+17 1.38390E+17 1.70472E+17 2.04859E+17 2.22034E+17 5.03377E+16 8.40240E+16 1.17987E+17 1.52169E+17 1.86940E+17 2.25279E+17
6.81000E+2 6.91945E+16 1.10145E+17 1.51838E+17 4.67720E+16 7.66374E+16 1.07674E+17 1.39502E+17 1.71844E+17 2.06265E+17 2.23459E+17 5.05084E+16 8.43012E+16 1.18371E+17 1.52655E+17 1.87530E+17 2.25761E+17
6.82000E+2 6.97933E+16 1.10943E+17 1.52822E+17 4.71711E+16 7.72903E+16 1.08591E+17 1.40688E+17 1.73305E+17 2.07764E+17 2.24978E+17 5.06400E+16 8.45302E+16 1.18699E+17 1.53054E+17 1.87998E+17 2.26071E+17
6.83000E+2 7.03858E+16 1.11689E+17 1.53705E+17 4.75675E+16 7.79449E+16 1.09515E+17 1.41889E+17 1.74787E+17 2.09331E+17 2.26587E+17 5.07411E+16 8.47193E+16 1.18977E+17 1.53372E+17 1.88352E+17 2.26151E+17
6.84000E+2 7.09708E+16 1.12406E+17 1.54537E+17 4.79320E+16 7.85626E+16 1.10400E+17 1.43050E+17 1.76230E+17 2.10941E+17 2.28281E+17 5.08179E+16 8.48742E+16 1.19212E+17 1.53613E+17 1.88594E+17 2.26026E+17
6.85000E+2 7.15483E+16 1.13115E+17 1.55359E+17 4.83155E+16 7.91822E+16 1.11263E+17 1.44162E+17 1.77594E+17 2.12575E+17 2.30050E+17 5.08741E+16 8.49910E+16 1.19390E+17 1.53774E+17 1.88729E+17 2.25826E+17
6.86000E+2 7.21169E+16 1.13819E+17 1.56180E+17 4.87935E+16 7.98702E+16 1.12151E+17 1.45245E+17 1.78869E+17 2.14227E+17 2.31890E+17 5.09152E+16 8.50705E+16 1.19508E+17 1.53857E+17 1.88769E+17 2.25706E+17
6.87000E+2 7.26703E+16 1.14495E+17 1.56961E+17 4.94290E+16 8.06804E+16 1.13098E+17 1.46309E+17 1.80038E+17 2.15883E+17 2.33789E+17 5.09428E+16 8.51115E+16 1.19563E+17 1.53867E+17 1.88727E+17 2.25700E+17
6.88000E+2 7.32012E+16 1.15118E+17 1.57655E+17 5.01546E+16 8.15602E+16 1.14078E+17 1.47360E+17 1.81142E+17 2.17490E+17 2.35646E+17 5.09536E+16 8.51136E+16 1.19556E+17 1.53820E+17 1.88636E+17 2.25690E+17
6.89000E+2 7.37047E+16 1.15683E+17 1.58259E+17 5.08549E+16 8.24185E+16 1.15045E+17 1.48408E+17 1.82254E+17 2.18989E+17 2.37338E+17 5.09457E+16 8.50788E+16 1.19493E+17 1.53736E+17 1.88530E+17 2.25555E+17
6.90000E+2 7.41803E+16 1.16207E+17 1.58810E+17 5.14180E+16 8.31666E+16 1.15951E+17 1.49459E+17 1.83441E+17 2.20324E+17 2.38747E+17 5.09183E+16 8.50123E+16 1.19387E+17 1.53617E+17 1.88399E+17 2.25227E+17
6.91000E+2 7.46266E+16 1.16708E+17 1.59347E+17 5.18467E+16 8.38058E+16 1.16797E+17 1.50510E+17 1.84697E+17 2.21530E+17 2.39928E+17 5.08735E+16 8.49254E+16 1.19257E+17 1.53435E+17 1.88162E+17 2.24736E+17
6.92000E+2 7.50419E+16 1.17197E+17 1.59893E+17 5.22244E+16 8.43959E+16 1.17602E+17 1.51533E+17 1.85940E+17 2.22679E+17 2.41032E+17 5.08095E+16 8.48236E+16 1.19118E+17 1.53148E+17 1.87713E+17 2.24102E+17
6.93000E+2 7.54298E+16 1.17687E+17 1.60475E+17 5.26332E+16 8.49977E+16 1.18391E+17 1.52507E+17 1.87097E+17 2.23856E+17 2.42219E+17 5.07254E+16 8.47048E+16 1.18964E+17 1.52739E+17 1.87021E+17 2.23359E+17
6.94000E+2 7.57960E+16 1.18190E+17 1.61108E+17 5.30987E+16 8.56323E+16 1.19177E+17 1.53435E+17 1.88161E+17 2.25096E+17 2.43548E+17 5.06170E+16 8.45407E+16 1.18744E+17 1.52227E+17 1.86187E+17 2.22551E+17
6.95000E+2 7.61472E+16 1.18712E+17 1.61800E+17 5.35653E+16 8.62629E+16 1.19952E+17 1.54344E+17 1.89198E+17 2.26371E+17 2.44940E+17 5.04786E+16 8.42995E+16 1.18399E+17 1.51636E+17 1.85331E+17 2.21717E+17
6.96000E+2 7.64940E+16 1.19246E+17 1.62525E+17 5.39740E+16 8.68496E+16 1.20708E+17 1.55265E+17 1.90281E+17 2.27645E+17 2.46310E+17 5.03071E+16 8.39634E+16 1.17896E+17 1.50986E+17 1.84533E+17 2.20879E+17
6.97000E+2 7.68488E+16 1.19786E+17 1.63250E+17 5.43065E+16 8.73832E+16 1.21448E+17 1.56216E+17 1.91446E+17 2.28902E+17 2.47614E+17 5.01064E+16 8.35626E+16 1.17292E+17 1.50284E+17 1.83739E+17 2.19996E+17
6.98000E+2 7.72184E+16 1.20321E+17 1.63949E+17 5.46262E+16 8.79104E+16 1.22192E+17 1.57182E+17 1.92638E+17 2.30156E+17 2.48899E+17 4.98814E+16 8.31352E+16 1.16659E+17 1.49531E+17 1.82870E+17 2.19013E+17
6.99000E+2 7.75882E+16 1.20832E+17 1.64596E+17 5.50147E+16 8.84921E+16 1.22963E+17 1.58143E+17 1.93788E+17 2.31422E+17 2.50224E+17 4.96362E+16 8.27128E+16 1.16058E+17 1.48729E+17 1.81860E+17 2.17888E+17
7.00000E+2 7.79417E+16 1.21297E+17 1.65165E+17 5.55362E+16 8.91758E+16 1.23783E+17 1.59083E+17 1.94841E+17 2.32716E+17 2.51637E+17 4.93691E+16 8.22838E+16 1.15466E+17 1.47871E+17 1.80721E+17 2.16624E+17
7.01000E+2 7.82604E+16 1.21699E+17 1.65640E+17 5.61579E+16 8.99336E+16 1.24631E+17 1.59999E+17 1.95808E+17 2.34008E+17 2.53092E+17 4.90755E+16 8.18184E+16 1.14828E+17 1.46940E+17 1.79482E+17 2.15239E+17
7.02000E+2 7.85477E+16 1.22042E+17 1.66029E+17 5.68194E+16 9.07179E+16 1.25485E+17 1.60893E+17 1.96725E+17 2.35259E+17 2.54509E+17 4.87521E+16 8.12940E+16 1.14101E+17 1.45930E+17 1.78175E+17 2.13754E+17
7.03000E+2 7.88125E+16 1.22342E+17 1.66354E+17 5.74601E+16 9.14797E+16 1.26317E+17 1.61768E+17 1.97624E+17 2.36432E+17 2.55819E+17 4.84009E+16 8.07108E+16 1.13284E+17 1.44840E+17 1.76803E+17 2.12161E+17
7.04000E+2 7.90630E+16 1.22615E+17 1.66636E+17 5.80402E+16 9.21855E+16 1.27106E+17 1.62617E+17 1.98519E+17 2.37521E+17 2.57005E+17 4.80261E+16 8.00892E+16 1.12414E+17 1.43677E+17 1.75339E+17 2.10432E+17
7.05000E+2 7.93023E+16 1.22863E+17 1.66880E+17 5.85488E+16 9.28248E+16 1.27844E+17 1.63435E+17 1.99408E+17 2.38555E+17 2.58112E+17 4.76334E+16 7.94491E+16 1.11525E+17 1.42454E+17 1.73768E+17 2.08547E+17
7.06000E+2 7.95286E+16 1.23080E+17 1.67074E+17 5.89749E+16 9.33876E+16 1.28523E+17 1.64219E+17 2.00289E+17 2.39567E+17 2.59188E+17 4.72240E+16 7.87929E+16 1.10620E+17 1.41174E+17 1.72092E+17 2.06527E+17
7.07000E+2 7.97381E+16 1.23259E+17 1.67207E+17 5.93185E+16 9.38728E+16 1.29140E+17 1.64964E+17 2.01159E+17 2.40571E+17 2.60259E+17 4.67914E+16 7.80981E+16 1.09662E+17 1.39825E+17 1.70333E+17 2.04452E+17
7.08000E+2 7.99286E+16 1.23397E+17 1.67275E+17 5.96098E+16 9.43100E+16 1.29721E+17 1.65688E+17 2.02027E+17 2.41565E+17 2.61317E+17 4.63298E+16 7.73419E+16 1.08609E+17 1.38398E+17 1.68519E+17 2.02402E+17
7.09000E+2 8.00955E+16 1.23508E+17 1.67314E+17 5.98875E+16 9.47359E+16 1.30295E+17 1.66412E+17 2.02900E+17 2.42543E+17 2.62347E+17 4.58364E+16 7.65125E+16 1.07441E+17 1.36895E+17 1.66677E+17 2.00425E+17
7.10000E+2 8.02361E+16 1.23603E+17 1.67350E+17 6.01870E+16 9.51837E+16 1.30889E+17 1.67151E+17 2.03784E+17 2.43490E+17 2.63327E+17 4.53184E+16 7.56365E+16 1.06204E+17 1.35346E+17 1.64816E+17 1.98439E+17
7.11000E+2 8.03484E+16 1.23694E+17 1.67410E+17 6.05212E+16 9.56601E+16 1.31499E+17 1.67891E+17 2.04652E+17 2.44406E+17 2.64266E+17 4.47865E+16 7.47499E+16 1.04959E+17 1.33790E+17 1.62948E+17 1.96345E+17
7.12000E+2 8.04289E+16 1.23752E+17 1.67438E+17 6.08915E+16 9.61561E+16 1.32104E+17 1.68597E+17 2.05453E+17 2.45269E+17 2.65160E+17 4.42485E+16 7.38821E+16 1.03760E+17 1.32257E+17 1.61076E+17 1.94047E+17
7.13000E+2 8.04792E+16 1.23745E+17 1.67364E+17 6.13010E+16 9.66654E+16 1.32686E+17 1.69236E+17 2.06141E+17 2.46076E+17 2.66028E+17 4.37112E+16 7.30382E+16 1.02608E+17 1.30745E+17 1.59194E+17 1.91592E+17
7.14000E+2 8.04993E+16 1.23635E+17 1.67108E+17 6.17385E+16 9.71738E+16 1.33228E+17 1.69791E+17 2.06695E+17 2.46815E+17 2.66859E+17 4.31769E+16 7.22039E+16 1.01473E+17 1.29227E+17 1.57283E+17 1.89090E+17
7.15000E+2 8.04867E+16 1.23431E+17 1.66690E+17 6.21763E+16 9.76631E+16 1.33727E+17 1.70276E+17 2.07152E+17 2.47487E+17 2.67638E+17 4.26490E+16 7.13654E+16 1.00322E+17 1.27677E+17 1.55319E+17 1.86656E+17
7.16000E+2 8.04444E+16 1.23181E+17 1.66212E+17 6.25745E+16 9.81077E+16 1.34179E+17 1.70715E+17 2.07565E+17 2.48105E+17 2.68357E+17 4.21299E+16 7.05191E+16 9.91463E+16 1.26089E+17 1.53303E+17 1.84341E+17
7.17000E+2 8.03730E+16 1.22943E+17 1.65791E+17 6.29058E+16 9.84911E+16 1.34586E+17 1.71130E+17 2.07977E+17 2.48668E+17 2.68996E+17 4.16177E+16 6.96706E+16 9.79590E+16 1.24477E+17 1.51250E+17 1.82087E+17
7.18000E+2 8.02711E+16 1.22748E+17 1.65499E+17 6.31706E+16 9.88146E+16 1.34949E+17 1.71522E+17 2.08392E+17 2.49176E+17 2.69551E+17 4.11106E+16 6.88267E+16 9.67755E+16 1.22858E+17 1.49179E+17 1.79822E+17
7.19000E+2 8.01381E+16 1.22563E+17 1.65264E+17 6.33965E+16 9.91001E+16 1.35280E+17 1.71891E+17 2.08795E+17 2.49626E+17 2.70024E+17 4.06066E+16 6.79931E+16 9.56098E+16 1.21250E+17 1.47110E+17 1.77492E+17
7.20000E+2 7.99716E+16 1.22334E+17 1.64975E+17 6.36081E+16 9.93663E+16 1.35588E+17 1.72232E+17 2.09165E+17 2.50010E+17 2.70415E+17 4.01010E+16 6.71614E+16 9.44496E+16 1.19653E+17 1.45058E+17 1.75123E+17
7.21000E+2 7.97742E+16 1.22013E+17 1.64527E+17 6.38234E+16 9.96281E+16 1.35880E+17 1.72547E+17 2.09497E+17 2.50338E+17 2.70741E+17 3.95901E+16 6.63199E+16 9.32750E+16 1.18065E+17 1.43041E+17 1.72783E+17
7.22000E+2 7.95421E+16 1.21583E+17 1.63890E+17 6.40452E+16 9.98835E+16 1.36150E+17 1.72820E+17 2.09766E+17 2.50607E+17 2.71011E+17 3.90671E+16 6.54533E+16 9.20622E+16 1.16476E+17 1.41067E+17 1.70524E+17
7.23000E+2 7.92805E+16 1.21072E+17 1.63114E+17 6.42680E+16 1.00126E+17 1.36389E+17 1.73043E+17 2.09965E+17 2.50835E+17 2.71252E+17 3.85325E+16 6.45605E+16 9.08083E+16 1.14885E+17 1.39135E+17 1.68358E+17
7.24000E+2 7.89913E+16 1.20505E+17 1.62254E+17 6.44934E+16 1.00354E+17 1.36591E+17 1.73205E+17 2.10078E+17 2.51029E+17 2.71487E+17 3.79952E+16 6.36617E+16 8.95450E+16 1.13297E+17 1.37221E+17 1.66220E+17
7.25000E+2 7.86769E+16 1.19904E+17 1.61351E+17 6.47119E+16 1.00556E+17 1.36748E+17 1.73298E+17 2.10097E+17 2.51175E+17 2.71697E+17 3.74642E+16 6.27757E+16 8.83011E+16 1.11713E+17 1.35293E+17 1.64036E+17
7.26000E+2 7.83288E+16 1.19266E+17 1.60411E+17 6.49181E+16 1.00730E+17 1.36856E+17 1.73322E+17 2.10024E+17 2.51239E+17 2.71829E+17 3.69471E+16 6.19208E+16 8.71057E+16 1.10139E+17 1.33331E+17 1.61745E+17
7.27000E+2 7.79389E+16 1.18586E+17 1.59429E+17 6.51044E+16 1.00867E+17 1.36908E+17 1.73271E+17 2.09858E+17 2.51181E+17 2.71824E+17 3.64404E+16 6.10939E+16 8.59565E+16 1.08576E+17 1.31338E+17 1.59375E+17
7.28000E+2 7.74983E+16 1.17852E+17 1.58394E+17 6.52599E+16 1.00958E+17 1.36902E+17 1.73147E+17 2.09604E+17 2.50973E+17 2.71638E+17 3.59343E+16 6.02825E+16 8.48381E+16 1.07026E+17 1.29338E+17 1.56988E+17
7.29000E+2 7.70044E+16 1.17059E+17 1.57295E+17 6.53821E+16 1.01004E+17 1.36838E+17 1.72955E+17 2.09272E+17 2.50617E+17 2.71270E+17 3.54193E+16 5.94725E+16 8.37319E+16 1.05488E+17 1.27348E+17 1.54646E+17
7.30000E+2 7.64681E+16 1.16203E+17 1.56114E+17 6.54670E+16 1.01004E+17 1.36724E+17 1.72709E+17 2.08884E+17 2.50143E+17 2.70753E+17 3.48909E+16 5.86552E+16 8.26248E+16 1.03959E+17 1.25378E+17 1.52382E+17
7.31000E+2 7.59041E+16 1.15290E+17 1.54843E+17 6.55188E+16 1.00970E+17 1.36576E+17 1.72433E+17 2.08470E+17 2.49592E+17 2.70134E+17 3.43597E+16 5.78318E+16 8.15084E+16 1.02433E+17 1.23428E+17 1.50162E+17
7.32000E+2 7.53182E+16 1.14313E+17 1.53464E+17 6.55352E+16 1.00898E+17 1.36393E+17 1.72126E+17 2.08031E+17 2.48976E+17 2.69429E+17 3.38346E+16 5.70009E+16 8.03703E+16 1.00898E+17 1.21481E+17 1.47930E+17
7.33000E+2 7.47057E+16 1.13275E+17 1.51986E+17 6.55216E+16 1.00788E+17 1.36168E+17 1.71773E+17 2.07542E+17 2.48300E+17 2.68662E+17 3.33253E+16 5.61620E+16 7.91994E+16 9.93418E+16 1.19527E+17 1.45638E+17
7.34000E+2 7.40494E+16 1.12178E+17 1.50436E+17 6.54944E+16 1.00649E+17 1.35893E+17 1.71350E+17 2.06963E+17 2.47567E+17 2.67852E+17 3.28385E+16 5.53240E+16 7.80067E+16 9.77755E+16 1.17578E+17 1.43286E+17
7.35000E+2 7.33348E+16 1.11029E+17 1.48844E+17 6.54641E+16 1.00483E+17 1.35563E+17 1.70840E+17 2.06262E+17 2.46780E+17 2.67022E+17 3.23776E+16 5.45022E+16 7.68198E+16 9.62301E+16 1.15666E+17 1.40925E+17
7.36000E+2 7.25484E+16 1.09828E+17 1.47226E+17 6.54315E+16 1.00286E+17 1.35167E+17 1.70226E+17 2.05417E+17 2.45930E+17 2.66168E+17 3.19451E+16 5.37122E+16 7.56676E+16 9.47364E+16 1.13824E+17 1.38609E+17
7.37000E+2 7.16974E+16 1.08555E+17 1.45531E+17 6.53728E+16 1.00038E+17 1.34694E+17 1.69505E+17 2.04435E+17 2.44975E+17 2.65225E+17 3.15427E+16 5.29665E+16 7.45740E+16 9.33203E+16 1.12080E+17 1.36378E+17
7.38000E+2 7.07959E+16 1.07188E+17 1.43695E+17 6.52651E+16 9.97225E+16 1.34136E+17 1.68684E+17 2.03339E+17 2.43882E+17 2.64134E+17 3.11686E+16 5.22645E+16 7.35396E+16 9.19884E+16 1.10445E+17 1.34261E+17
7.39000E+2 6.98559E+16 1.05705E+17 1.41662E+17 6.50844E+16 9.93210E+16 1.33484E+17 1.67766E+17 2.02143E+17 2.42614E+17 2.62830E+17 3.08184E+16 5.15988E+16 7.25537E+16 9.07365E+16 1.08925E+17 1.32269E+17
7.40000E+2 6.88811E+16 1.04098E+17 1.39405E+17 6.48301E+16 9.88334E+16 1.32741E+17 1.66752E+17 2.00850E+17 2.41164E+17 2.61301E+17 3.04869E+16 5.09606E+16 7.16043E+16 8.95592E+16 1.07521E+17 1.30412E+17
7.41000E+2 6.78608E+16 1.02393E+17 1.36995E+17 6.45407E+16 9.82958E+16 1.31933E+17 1.65660E+17 1.99466E+17 2.39582E+17 2.59621E+17 3.01741E+16 5.03485E+16 7.06883E+16 8.84575E+16 1.06239E+17 1.28704E+17
7.42000E+2 6.67758E+16 1.00616E+17 1.34509E+17 6.42535E+16 9.77389E+16 1.31079E+17 1.64493E+17 1.97975E+17 2.37900E+17 2.57843E+17 2.98857E+16 4.97708E+16 6.98166E+16 8.74341E+16 1.05072E+17 1.27128E+17
7.43000E+2 6.56121E+16 9.87941E+16 1.32020E+17 6.40082E+16 9.71978E+16 1.30204E+17 1.63261E+17 1.96371E+17 2.36161E+17 2.56035E+17 2.96313E+16 4.92411E+16 6.90067E+16 8.64966E+16 1.04016E+17 1.25670E+17
7.44000E+2 6.43648E+16 9.69387E+16 1.29558E+17 6.37965E+16 9.66651E+16 1.29301E+17 1.61960E+17 1.94655E+17 2.34364E+17 2.54197E+17 2.94202E+16 4.87726E+16 6.82758E+16 8.56527E+16 1.03068E+17 1.24318E+17
7.45000E+2 6.30471E+16 9.50379E+16 1.27083E+17 6.35660E+16 9.60952E+16 1.28342E+17 1.60581E+17 1.92837E+17 2.32463E+17 2.52254E+17 2.92567E+16 4.83720E+16 6.76330E+16 8.49059E+16 1.02225E+17 1.23064E+17
7.46000E+2 6.16737E+16 9.30794E+16 1.24551E+17 6.32588E+16 9.54367E+16 1.27288E+17 1.59106E+17 1.90924E+17 2.30410E+17 2.50131E+17 2.91343E+16 4.80311E+16 6.70687E+16 8.42501E+16 1.01484E+17 1.21923E+17
7.47000E+2 6.02582E+16 9.10504E+16 1.21920E+17 6.28205E+16 9.46421E+16 1.26108E+17 1.57524E+17 1.88928E+17 2.28154E+17 2.47745E+17 2.90450E+16 4.77402E+16 6.65711E+16 8.36786E+16 1.00845E+17 1.20906E+17
7.48000E+2 5.88185E+16 8.89563E+16 1.19179E+17 6.22409E+16 9.36992E+16 1.24789E+17 1.55820E+17 1.86833E+17 2.25675E+17 2.45073E+17 2.89808E+16 4.74891E+16 6.61279E+16 8.31830E+16 1.00304E+17 1.20029E+17
7.49000E+2 5.73771E+16 8.68215E+16 1.16354E+17 6.15700E+16 9.26465E+16 1.23349E+17 1.53986E+17 1.84603E+17 2.22976E+17 2.42141E+17 2.89374E+16 4.72722E+16 6.57327E+16 8.27580E+16 9.98580E+16 1.19293E+17
7.50000E+2 5.59577E+16 8.46718E+16 1.13472E+17 6.08551E+16 9.15206E+16 1.21804E+17 1.52018E+17 1.82206E+17 2.20073E+17 2.38985E+17 2.89160E+16 4.70920E+16 6.53888E+16 8.24037E+16 9.95028E+16 1.18682E+17
7.51000E+2 5.45832E+16 8.25337E+16 1.10561E+17 6.01461E+16 9.03616E+16 1.20178E+17 1.49913E+17 1.79615E+17 2.16984E+17 2.35647E+17 2.89184E+16 4.69518E+16 6.51013E+16 8.21204E+16 9.92332E+16 1.18183E+17
7.52000E+2 5.32491E+16 8.04125E+16 1.07639E+17 5.94530E+16 8.91804E+16 1.18481E+17 1.47682E+17 1.76839E+17 2.13742E+17 2.32171E+17 2.89446E+16 4.68511E+16 6.48693E+16 8.19024E+16 9.90384E+16 1.17773E+17
7.53000E+2 5.19344E+16 7.83036E+16 1.04720E+17 5.87414E+16 8.79618E+16 1.16725E+17 1.45370E+17 1.73958E+17 2.10429E+17 2.28643E+17 2.89932E+16 4.67885E+16 6.46910E+16 8.17460E+16 9.89123E+16 1.17437E+17
7.54000E+2 5.06165E+16 7.62010E+16 1.01818E+17 5.79754E+16 8.66890E+16 1.14922E+17 1.43022E+17 1.71055E+17 2.07130E+17 2.25145E+17 2.90597E+16 4.67560E+16 6.45552E+16 8.16382E+16 9.88403E+16 1.17162E+17
7.55000E+2 4.92740E+16 7.40992E+16 9.89465E+16 5.71198E+16 8.53469E+16 1.13086E+17 1.40685E+17 1.68214E+17 2.03924E+17 2.21757E+17 2.91390E+16 4.67459E+16 6.44516E+16 8.15694E+16 9.88137E+16 1.16936E+17
7.56000E+2 4.78916E+16 7.19835E+16 9.60925E+16 5.61711E+16 8.39444E+16 1.11241E+17 1.38402E+17 1.65495E+17 2.00868E+17 2.18532E+17 2.92272E+16 4.67519E+16 6.43712E+16 8.15296E+16 9.88223E+16 1.16747E+17
7.57000E+2 4.64576E+16 6.98274E+16 9.32136E+16 5.51684E+16 8.25226E+16 1.09427E+17 1.36208E+17 1.62928E+17 1.97960E+17 2.15453E+17 2.93212E+16 4.67697E+16 6.43089E+16 8.15133E+16 9.88599E+16 1.16592E+17
7.58000E+2 4.49609E+16 6.76064E+16 9.02711E+16 5.41531E+16 8.11238E+16 1.07681E+17 1.34133E+17 1.60536E+17 1.95196E+17 2.12503E+17 2.94206E+16 4.68002E+16 6.42665E+16 8.15212E+16 9.89256E+16 1.16483E+17
7.59000E+2 4.33925E+16 6.52995E+16 8.72311E+16 5.31733E+16 7.97971E+16 1.06048E+17 1.32214E+17 1.58344E+17 1.92574E+17 2.09667E+17 2.95254E+16 4.68450E+16 6.42478E+16 8.15556E+16 9.90204E+16 1.16430E+17
7.60000E+2 4.17754E+16 6.29283E+16 8.41122E+16 5.22521E+16 7.85604E+16 1.04536E+17 1.30448E+17 1.56337E+17 1.90068E+17 2.06911E+17 2.96356E+16 4.69055E+16 6.42550E+16 8.16186E+16 9.91459E+16 1.16444E+17
7.61000E+2 4.01655E+16 6.05590E+16 8.09888E+16 5.13752E+16 7.73802E+16 1.03090E+17 1.28756E+17 1.54411E+17 1.87592E+17 2.04161E+17 2.97505E+16 4.69825E+16 6.42911E+16 8.17115E+16 9.93016E+16 1.16531E+17
7.62000E+2 3.86148E+16 5.82528E+16 7.79294E+16 5.05125E+16 7.62019E+16 1.01629E+17 1.27030E+17 1.52430E+17 1.85038E+17 2.01321E+17 2.98645E+16 4.70694E+16 6.43481E+16 8.18221E+16 9.94709E+16 1.16674E+17
7.63000E+2 3.71765E+16 5.60728E+16 7.50050E+16 4.96403E+16 7.49793E+16 1.00083E+17 1.25172E+17 1.50269E+17 1.82306E+17 1.98304E+17 2.99731E+16 4.71612E+16 6.44210E+16 8.19421E+16 9.96416E+16 1.16860E+17
7.64000E+2 3.58677E+16 5.40476E+16 7.22563E+16 4.87387E+16 7.36758E+16 9.83950E+16 1.23108E+17 1.47834E+17 1.79326E+17 1.95052E+17 3.00717E+16 4.72533E+16 6.45046E+16 8.20633E+16 9.98025E+16 1.17076E+17
7.65000E+2 3.46607E+16 5.21628E+16 6.96849E+16 4.78126E+16 7.23089E+16 9.65990E+16 1.20888E+17 1.45191E+17 1.76168E+17 1.91637E+17 3.01571E+16 4.73406E+16 6.45924E+16 8.21772E+16 9.99431E+16 1.17302E+17
7.66000E+2 3.35249E+16 5.04008E+16 6.72899E+16 4.68772E+16 7.09139E+16 9.47531E+16 1.18594E+17 1.42450E+17 1.72947E+17 1.88175E+17 3.02271E+16 4.74167E+16 6.46739E+16 8.22737E+16 1.00054E+17 1.17498E+17
7.67000E+2 3.24302E+16 4.87450E+16 6.50715E+16 4.59444E+16 6.95243E+16 9.29156E+16 1.16311E+17 1.39724E+17 1.69774E+17 1.84780E+17 3.02802E+16 4.74760E+16 6.47385E+16 8.23437E+16 1.00128E+17 1.17628E+17
7.68000E+2 3.13641E+16 4.71862E+16 6.30246E+16 4.50278E+16 6.81727E+16 9.11410E+16 1.14118E+17 1.37116E+17 1.66754E+17 1.81554E+17 3.03148E+16 4.75123E+16 6.47761E+16 8.23779E+16 1.00157E+17 1.17653E+17
