N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Vmp_Fe Jmp_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Vmp_FeB Jmp_FeB Jsc_e Eta_e Voc_e FF_e Vmp_e Jmp_e
4.642000E+11 1.778E+15 325 2.800E-4 3.243495E-1 1.779020E+1 3.701700E-1 7.408620E+1 3.002050E-1 2.963009E-1 3.439837E-1 1.962830E+1 3.814190E-1 7.480160E+1 3.112400E-1 3.153225E-1 5.7078867E+00 9.3645400E+00 2.9492500E+00 9.5639665E-01 3.5454954E+00 6.0324271E+00
6.813000E+11 1.778E+15 325 2.800E-4 3.102637E-1 1.658220E+1 3.622310E-1 7.377240E+1 2.931740E-1 2.828043E-1 3.331274E-1 1.854220E+1 3.737570E-1 7.446130E+1 3.042290E-1 3.047402E-1 6.8633502E+00 1.0570482E+01 3.0838218E+00 9.2517858E-01 3.6337759E+00 7.1982298E+00
1.000000E+12 1.778E+15 325 2.800E-4 2.948841E-1 1.535530E+1 3.545670E-1 7.343090E+1 2.862990E-1 2.681690E-1 3.203147E-1 1.737880E+1 3.661020E-1 7.409860E+1 2.971970E-1 2.923777E-1 7.9392547E+00 1.1643497E+01 3.1507613E+00 9.0109665E-01 3.6669280E+00 8.2799406E+00
1.468000E+12 1.778E+15 325 2.800E-4 2.786870E-1 1.413750E+1 3.471640E-1 7.306190E+1 2.795800E-1 2.528342E-1 3.059024E-1 1.617300E+1 3.586060E-1 7.371560E+1 2.902830E-1 2.785720E-1 8.8967592E+00 1.2585791E+01 3.1906884E+00 8.8678651E-01 3.6870916E+00 9.2391913E+00
2.154000E+12 1.778E+15 325 2.800E-4 2.619917E-1 1.294230E+1 3.399350E-1 7.266040E+1 2.729590E-1 2.370737E-1 2.903670E-1 1.495770E+1 3.512620E-1 7.332560E+1 2.835060E-1 2.637982E-1 9.7722193E+00 1.3473997E+01 3.2246585E+00 9.0718658E-01 3.7202035E+00 1.0130660E+01
3.162000E+12 1.778E+15 325 2.800E-4 2.449190E-1 1.177120E+1 3.325890E-1 7.225360E+1 2.662790E-1 2.210305E-1 2.741298E-1 1.375540E+1 3.440030E-1 7.293300E+1 2.768650E-1 2.484131E-1 1.0655828E+01 1.4424880E+01 3.3179943E+00 9.3153991E-01 3.8235241E+00 1.1023010E+01
4.642000E+12 1.778E+15 325 2.800E-4 2.274821E-1 1.062160E+1 3.251170E-1 7.180810E+1 2.594820E-1 2.046690E-1 2.574324E-1 1.257470E+1 3.368150E-1 7.251250E+1 2.702440E-1 2.326544E-1 1.1634239E+01 1.5531981E+01 3.4731232E+00 9.7141872E-01 3.9823271E+00 1.2028743E+01
6.813000E+12 1.778E+15 325 2.800E-4 2.097205E-1 9.495000E+0 3.174360E-1 7.131250E+1 2.524510E-1 1.880553E-1 2.403427E-1 1.141490E+1 3.295870E-1 7.205090E+1 2.635450E-1 2.165639E-1 1.2741057E+01 1.6819245E+01 3.6867352E+00 1.0248311E+00 4.2095278E+00 1.3164059E+01
1.000000E+13 1.778E+15 325 2.800E-4 1.917803E-1 8.399500E+0 3.094860E-1 7.075850E+1 2.451460E-1 1.713163E-1 2.228691E-1 1.027420E+1 3.220790E-1 7.156590E+1 2.566500E-1 2.001596E-1 1.3949354E+01 1.8246676E+01 3.9099103E+00 1.1281909E+00 4.4823690E+00 1.4410151E+01
1.468000E+13 1.778E+15 325 2.800E-4 1.739088E-1 7.348600E+0 3.011570E-1 7.015500E+1 2.375100E-1 1.547003E-1 2.050815E-1 9.156400E+0 3.142900E-1 7.102910E+1 2.495020E-1 1.834929E-1 1.5200152E+01 1.9743567E+01 4.1786248E+00 1.2306224E+00 4.8063743E+00 1.5691397E+01
2.154000E+13 1.778E+15 325 2.800E-4 1.564024E-1 6.356400E+0 2.924550E-1 6.948320E+1 2.295610E-1 1.384475E-1 1.871620E-1 8.071800E+0 3.061960E-1 7.042400E+1 2.420210E-1 1.667569E-1 1.6434746E+01 2.1251765E+01 4.4876484E+00 1.3359082E+00 5.1483136E+00 1.6976449E+01
3.162000E+13 1.778E+15 325 2.800E-4 1.395534E-1 5.435600E+0 2.833770E-1 6.872500E+1 2.212400E-1 1.228446E-1 1.693798E-1 7.034600E+0 2.977600E-1 6.973930E+1 2.342090E-1 1.501766E-1 1.7609184E+01 2.2730504E+01 4.8304003E+00 1.4544167E+00 5.5373619E+00 1.8199906E+01
4.642000E+13 1.778E+15 325 2.800E-4 1.236157E-1 4.595300E+0 2.738810E-1 6.786550E+1 2.125290E-1 1.081100E-1 1.520356E-1 6.059100E+0 2.889450E-1 6.896340E+1 2.260250E-1 1.340364E-1 1.8692925E+01 2.4158703E+01 5.2134489E+00 1.5920039E+00 5.9710209E+00 1.9342805E+01
6.813000E+13 1.778E+15 325 2.800E-4 1.087872E-1 3.840600E+0 2.639040E-1 6.688710E+1 2.033500E-1 9.443275E-2 1.354143E-1 5.157300E+0 2.797080E-1 6.808080E+1 2.174320E-1 1.185966E-1 1.9663433E+01 2.5530801E+01 5.6501780E+00 1.7533578E+00 6.4765076E+00 2.0374825E+01
1.000000E+14 1.778E+15 325 2.800E-4 9.520332E-2 3.172800E+0 2.533590E-1 6.576830E+1 1.936620E-1 8.191455E-2 1.197563E-1 4.337600E+0 2.699960E-1 6.707560E+1 2.083690E-1 1.040849E-1 2.0502454E+01 2.6853560E+01 6.1619431E+00 1.9489949E+00 7.0581516E+00 2.1300256E+01
1.000000E+10 1.778E+15 330 2.800E-4 3.755737E-1 2.324910E+1 4.097350E-1 7.554020E+1 3.359280E-1 3.460431E-1 3.764309E-1 2.343060E+1 4.104280E-1 7.582790E+1 3.375290E-1 3.470885E-1 2.2771776E-01 7.7462805E-01 1.6884813E-01 3.7941180E-01 4.7432961E-01 3.0119119E-01
1.468000E+10 1.778E+15 330 2.800E-4 3.747903E-1 2.307170E+1 4.082650E-1 7.539070E+1 3.342290E-1 3.451478E-1 3.760136E-1 2.332550E+1 4.093270E-1 7.577500E+1 3.364750E-1 3.466149E-1 3.2533398E-01 1.0880796E+00 2.5945027E-01 5.0715935E-01 6.6750873E-01 4.2326513E-01
2.154000E+10 1.778E+15 330 2.800E-4 3.736563E-1 2.282750E+1 4.061960E-1 7.520040E+1 3.319430E-1 3.438460E-1 3.754058E-1 2.317770E+1 4.077660E-1 7.570540E+1 3.350100E-1 3.459247E-1 4.6602903E-01 1.5109351E+00 3.8502474E-01 6.6705942E-01 9.1549506E-01 6.0091112E-01
3.162000E+10 1.778E+15 330 2.800E-4 3.720252E-1 2.249920E+1 4.033340E-1 7.497200E+1 3.288770E-1 3.420605E-1 3.745235E-1 2.297310E+1 4.056470E-1 7.560690E+1 3.329980E-1 3.449425E-1 6.6706095E-01 2.0628474E+00 5.7020020E-01 8.3973817E-01 1.2375450E+00 8.3550157E-01
4.642000E+10 1.778E+15 330 2.800E-4 3.697003E-1 2.206970E+1 3.994510E-1 7.472260E+1 3.249710E-1 3.395637E-1 3.732491E-1 2.269560E+1 4.028400E-1 7.547100E+1 3.303220E-1 3.435369E-1 9.5078595E-01 2.7578033E+00 8.4127693E-01 9.9163917E-01 1.6199345E+00 1.1565570E+00
6.813000E+10 1.778E+15 330 2.800E-4 3.664285E-1 2.152400E+1 3.943170E-1 7.448290E+1 3.201860E-1 3.361169E-1 3.714218E-1 2.232850E+1 3.991850E-1 7.529860E+1 3.268850E-1 3.415340E-1 1.3443745E+00 3.6030186E+00 1.2194847E+00 1.0832871E+00 2.0493446E+00 1.5861086E+00
1.000000E+11 1.778E+15 330 2.800E-4 3.619047E-1 2.085280E+1 3.880310E-1 7.424590E+1 3.145210E-1 3.314999E-1 3.688284E-1 2.185620E+1 3.945230E-1 7.510130E+1 3.225680E-1 3.387838E-1 1.8772144E+00 4.5909170E+00 1.6455314E+00 1.1389949E+00 2.4946678E+00 2.1500143E+00
1.468000E+11 1.778E+15 330 2.800E-4 3.557985E-1 2.005300E+1 3.807660E-1 7.400920E+1 3.081740E-1 3.253509E-1 3.652004E-1 2.126660E+1 3.889880E-1 7.485140E+1 3.174320E-1 3.349790E-1 2.5744495E+00 5.7066010E+00 2.1136899E+00 1.1251627E+00 2.9165302E+00 2.8742399E+00
2.154000E+11 1.778E+15 330 2.800E-4 3.478113E-1 1.913030E+1 3.728090E-1 7.376690E+1 3.013180E-1 3.174427E-1 3.602251E-1 2.055300E+1 3.825420E-1 7.457460E+1 3.115140E-1 3.298880E-1 3.4461230E+00 6.9221038E+00 2.5442958E+00 1.0830765E+00 3.2730471E+00 3.7725834E+00
3.162000E+11 1.778E+15 330 2.800E-4 3.377651E-1 1.809990E+1 3.645760E-1 7.349230E+1 2.941890E-1 3.076221E-1 3.535804E-1 1.971520E+1 3.754070E-1 7.426410E+1 3.050100E-1 3.231887E-1 4.4729006E+00 8.1931708E+00 2.8851353E+00 1.0392639E+00 3.5477525E+00 4.8165669E+00
4.642000E+11 1.778E+15 330 2.800E-4 3.256937E-1 1.698730E+1 3.563700E-1 7.317830E+1 2.870020E-1 2.959427E-1 3.450035E-1 1.876160E+1 3.678590E-1 7.391530E+1 2.980960E-1 3.146900E-1 5.5969867E+00 9.4570826E+00 3.1232075E+00 9.9708721E-01 3.7216199E+00 5.9573866E+00
6.813000E+11 1.778E+15 330 2.800E-4 3.118778E-1 1.582590E+1 3.483880E-1 7.282640E+1 2.798930E-1 2.827129E-1 3.343818E-1 1.771020E+1 3.601280E-1 7.353510E+1 2.909860E-1 3.043134E-1 6.7300314E+00 1.0639631E+01 3.2599520E+00 9.6375744E-01 3.8122109E+00 7.0981100E+00
1.000000E+12 1.778E+15 330 2.800E-4 2.967702E-1 1.464950E+1 3.406860E-1 7.244650E+1 2.729590E-1 2.683455E-1 3.218291E-1 1.658860E+1 3.523080E-1 7.315300E+1 2.838770E-1 2.921796E-1 7.7863997E+00 1.1689353E+01 3.2988181E+00 9.6578404E-01 3.8460319E+00 8.1573457E+00
1.468000E+12 1.778E+15 330 2.800E-4 2.808278E-1 1.348360E+1 3.331590E-1 7.205810E+1 2.662010E-1 2.532588E-1 3.076861E-1 1.542980E+1 3.446380E-1 7.275450E+1 2.768850E-1 2.786324E-1 8.7291236E+00 1.2613255E+01 3.3307412E+00 9.5719165E-01 3.8586417E+00 9.1064786E+00
2.154000E+12 1.778E+15 330 2.800E-4 2.643552E-1 1.234010E+1 3.257820E-1 7.164260E+1 2.595410E-1 2.377283E-1 2.924120E-1 1.426460E+1 3.371830E-1 7.233810E+1 2.700680E-1 2.640915E-1 9.5949551E+00 1.3491440E+01 3.3812499E+00 9.6145738E-01 3.8979072E+00 9.9826007E+00
3.162000E+12 1.778E+15 330 2.800E-4 2.474637E-1 1.121960E+1 3.184290E-1 7.119050E+1 2.528420E-1 2.218695E-1 2.764129E-1 1.311330E+1 3.299230E-1 7.189700E+1 2.633690E-1 2.489524E-1 1.0473173E+01 1.4441064E+01 3.4838432E+00 9.8265574E-01 3.9970536E+00 1.0878746E+01
4.642000E+12 1.778E+15 330 2.800E-4 2.301612E-1 1.011940E+1 3.109220E-1 7.070340E+1 2.460060E-1 2.056738E-1 2.599195E-1 1.198340E+1 3.226040E-1 7.145650E+1 2.567090E-1 2.334044E-1 1.1449045E+01 1.5554851E+01 3.6211578E+00 1.0539279E+00 4.1693123E+00 1.1880924E+01
6.813000E+12 1.778E+15 330 2.800E-4 2.124845E-1 9.040700E+0 3.031160E-1 7.018360E+1 2.389360E-1 1.891869E-1 2.429931E-1 1.087360E+1 3.152180E-1 7.098000E+1 2.499710E-1 2.174964E-1 1.2555336E+01 1.6856423E+01 3.8392478E+00 1.1220062E+00 4.4145121E+00 1.3016078E+01
1.000000E+13 1.778E+15 330 2.800E-4 1.945779E-1 7.991500E+0 2.950270E-1 6.960500E+1 2.315920E-1 1.725334E-1 2.256375E-1 9.781800E+0 3.076650E-1 7.045280E+1 2.430570E-1 2.012244E-1 1.3765265E+01 1.8302357E+01 4.1077146E+00 1.2033588E+00 4.7170005E+00 1.4258211E+01
1.468000E+13 1.778E+15 330 2.800E-4 1.766889E-1 6.984500E+0 2.866190E-1 6.895870E+1 2.239550E-1 1.559344E-1 2.079191E-1 8.711700E+0 2.998630E-1 6.986400E+1 2.358690E-1 1.846711E-1 1.5020361E+01 1.9826211E+01 4.4166836E+00 1.2958033E+00 5.0511089E+00 1.5561016E+01
2.154000E+13 1.778E+15 330 2.800E-4 1.591163E-1 6.033700E+0 2.778580E-1 6.823570E+1 2.159670E-1 1.396891E-1 1.900179E-1 7.673000E+0 2.916520E-1 6.922670E+1 2.283690E-1 1.679949E-1 1.6262468E+01 2.1364525E+01 4.7296093E+00 1.4315286E+00 5.4306846E+00 1.6849202E+01
3.162000E+13 1.778E+15 330 2.800E-4 1.421581E-1 5.151100E+0 2.687080E-1 6.742430E+1 2.076460E-1 1.240351E-1 1.722034E-1 6.679500E+0 2.830830E-1 6.851010E+1 2.205180E-1 1.514492E-1 1.7447565E+01 2.2881952E+01 5.0780160E+00 1.5848758E+00 5.8371652E+00 1.8101185E+01
4.642000E+13 1.778E+15 330 2.800E-4 1.260759E-1 4.345700E+0 2.591210E-1 6.651170E+1 1.989160E-1 1.092352E-1 1.547795E-1 5.744900E+0 2.741320E-1 6.769870E+1 2.123140E-1 1.352928E-1 1.8544833E+01 2.4355515E+01 5.4758292E+00 1.7533572E+00 6.3104647E+00 1.9260153E+01
6.813000E+13 1.778E+15 330 2.800E-4 1.110769E-1 3.622700E+0 2.490320E-1 6.548140E+1 1.897360E-1 9.546555E-2 1.380375E-1 4.881100E+0 2.647630E-1 6.677730E+1 2.037010E-1 1.198091E-1 1.9531359E+01 2.5781074E+01 5.9415402E+00 1.9406295E+00 6.8556364E+00 2.0318615E+01
1.000000E+14 1.778E+15 330 2.800E-4 9.730628E-2 2.983300E+0 2.383570E-1 6.431310E+1 1.800680E-1 8.283807E-2 1.222262E-1 4.096100E+0 2.549270E-1 6.572910E+1 1.946390E-1 1.052227E-1 2.0388362E+01 2.7167305E+01 6.4999000E+00 2.1542970E+00 7.4861667E+00 2.1273575E+01
1.000000E+10 1.778E+15 335 2.800E-4 3.758119E-1 2.231030E+1 3.969920E-1 7.476910E+1 3.235250E-1 3.447989E-1 3.766524E-1 2.249020E+1 3.977550E-1 7.505960E+1 3.251460E-1 3.458466E-1 2.2315004E-01 7.9990396E-01 1.9182663E-01 3.8702578E-01 4.9854527E-01 3.0293778E-01
1.468000E+10 1.778E+15 335 2.800E-4 3.750468E-1 2.213280E+1 3.954970E-1 7.460640E+1 3.218070E-1 3.438823E-1 3.762430E-1 2.238420E+1 3.966260E-1 7.499980E+1 3.240720E-1 3.453568E-1 3.1793283E-01 1.1231136E+00 2.8465103E-01 5.2453473E-01 6.9891876E-01 4.2694975E-01
2.154000E+10 1.778E+15 335 2.800E-4 3.739392E-1 2.188910E+1 3.933870E-1 7.440050E+1 3.194430E-1 3.426123E-1 3.756466E-1 2.223520E+1 3.950570E-1 7.491530E+1 3.225490E-1 3.446786E-1 4.5452295E-01 1.5565410E+00 4.2272381E-01 6.8717605E-01 9.6295447E-01 5.9948601E-01
3.162000E+10 1.778E+15 335 2.800E-4 3.723461E-1 2.156230E+1 3.904570E-1 7.415550E+1 3.163180E-1 3.408309E-1 3.747809E-1 2.202940E+1 3.929160E-1 7.479870E+1 3.204980E-1 3.436733E-1 6.4965957E-01 2.1203483E+00 6.2583351E-01 8.5990799E-01 1.3042203E+00 8.2706454E-01
4.642000E+10 1.778E+15 335 2.800E-4 3.700751E-1 2.113610E+1 3.863920E-1 7.390520E+1 3.123340E-1 3.383564E-1 3.735304E-1 2.175100E+1 3.900630E-1 7.464260E+1 3.177440E-1 3.422708E-1 9.2503850E-01 2.8269965E+00 9.4113002E-01 9.8790771E-01 1.7026285E+00 1.1436558E+00
6.813000E+10 1.778E+15 335 2.800E-4 3.668787E-1 2.059660E+1 3.811880E-1 7.363830E+1 3.074510E-1 3.349570E-1 3.717374E-1 2.138380E+1 3.862240E-1 7.446960E+1 3.142090E-1 3.402795E-1 1.3070248E+00 3.6812914E+00 1.3039065E+00 1.1162944E+00 2.1507977E+00 1.5641553E+00
1.000000E+11 1.778E+15 335 2.800E-4 3.624585E-1 1.993620E+1 3.747320E-1 7.338930E+1 3.017090E-1 3.303874E-1 3.691926E-1 2.091330E+1 3.815110E-1 7.423900E+1 3.097950E-1 3.375344E-1 1.8240073E+00 4.6721464E+00 1.7768819E+00 1.1445467E+00 2.6101131E+00 2.1174138E+00
1.468000E+11 1.778E+15 335 2.800E-4 3.564905E-1 1.915310E+1 3.673180E-1 7.313360E+1 2.952640E-1 3.243376E-1 3.656326E-1 2.032880E+1 3.757560E-1 7.398280E+1 3.045410E-1 3.337610E-1 2.5003514E+00 5.7834206E+00 2.2456062E+00 1.1478344E+00 3.0462237E+00 2.8233976E+00
2.154000E+11 1.778E+15 335 2.800E-4 3.486809E-1 1.825440E+1 3.592850E-1 7.285650E+1 2.883300E-1 3.165526E-1 3.607501E-1 1.962500E+1 3.691990E-1 7.367350E+1 2.985060E-1 3.287197E-1 3.3455847E+00 6.9839490E+00 2.6852727E+00 1.1089469E+00 3.4089767E+00 3.7013602E+00
3.162000E+11 1.778E+15 335 2.800E-4 3.388525E-1 1.725580E+1 3.509590E-1 7.255000E+1 2.811230E-1 3.069079E-1 3.542290E-1 1.880350E+1 3.619030E-1 7.333840E+1 2.918850E-1 3.221039E-1 4.3408360E+00 8.2309145E+00 3.0240147E+00 1.0750166E+00 3.6870685E+00 4.7177324E+00
4.642000E+11 1.778E+15 335 2.800E-4 3.270329E-1 1.618260E+1 3.426310E-1 7.221030E+1 2.738380E-1 2.954771E-1 3.458104E-1 1.787380E+1 3.541460E-1 7.297360E+1 2.848730E-1 3.137143E-1 5.4299986E+00 9.4618939E+00 3.2514839E+00 1.0459947E+00 3.8736560E+00 5.8133149E+00
6.813000E+11 1.778E+15 335 2.800E-4 3.134893E-1 1.506650E+1 3.345180E-1 7.183550E+1 2.666890E-1 2.824720E-1 3.353821E-1 1.685440E+1 3.462120E-1 7.257720E+1 2.776860E-1 3.034790E-1 6.5277187E+00 1.0607912E+01 3.3776992E+00 1.0219463E+00 3.9602285E+00 6.9220605E+00
1.000000E+12 1.778E+15 335 2.800E-4 2.986560E-1 1.393920E+1 3.267030E-1 7.143030E+1 2.597170E-1 2.683532E-1 3.230525E-1 1.577220E+1 3.383170E-1 7.215460E+1 2.704980E-1 2.915393E-1 7.5518685E+00 1.1621714E+01 3.4328751E+00 1.0038168E+00 3.9856117E+00 7.9529930E+00
1.468000E+12 1.778E+15 335 2.800E-4 2.829716E-1 1.282390E+1 3.191680E-1 7.099490E+1 2.529200E-1 2.535169E-1 3.091507E-1 1.465860E+1 3.305820E-1 7.171540E+1 2.634280E-1 2.782276E-1 8.4680707E+00 1.2516202E+01 3.4526986E+00 1.0046657E+00 3.9889457E+00 8.8814697E+00
2.154000E+12 1.778E+15 335 2.800E-4 2.667259E-1 1.173100E+1 3.117210E-1 7.054610E+1 2.462210E-1 2.382208E-1 2.941192E-1 1.354210E+1 3.229790E-1 7.127840E+1 2.565530E-1 2.639242E-1 9.3136728E+00 1.3373849E+01 3.4856755E+00 1.0273800E+00 4.0272380E+00 9.7389326E+00
3.162000E+12 1.778E+15 335 2.800E-4 2.500212E-1 1.066040E+1 3.042370E-1 7.007320E+1 2.394820E-1 2.225703E-1 2.783469E-1 1.244110E+1 3.155540E-1 7.082170E+1 2.498140E-1 2.490055E-1 1.0176402E+01 1.4313043E+01 3.5863909E+00 1.0568795E+00 4.1358771E+00 1.0616312E+01
4.642000E+12 1.778E+15 335 2.800E-4 2.328601E-1 9.609000E+0 2.966320E-1 6.955570E+1 2.326270E-1 2.065314E-1 2.620503E-1 1.136140E+1 3.082130E-1 7.033410E+1 2.431350E-1 2.336436E-1 1.1139159E+01 1.5424155E+01 3.7574664E+00 1.1067178E+00 4.3218788E+00 1.1604084E+01
6.813000E+12 1.778E+15 335 2.800E-4 2.152760E-1 8.578000E+0 2.888110E-1 6.898320E+1 2.255370E-1 1.901671E-1 2.452821E-1 1.030120E+1 3.007890E-1 6.981230E+1 2.363570E-1 2.179164E-1 1.2233302E+01 1.6728148E+01 3.9821935E+00 1.1876131E+00 4.5778208E+00 1.2733920E+01
1.000000E+13 1.778E+15 335 2.800E-4 1.974110E-1 7.574900E+0 2.806720E-1 6.835590E+1 2.181740E-1 1.735979E-1 2.280413E-1 9.258500E+0 2.930970E-1 6.926000E+1 2.294040E-1 2.017931E-1 1.3431909E+01 1.8184371E+01 4.2392109E+00 1.3053711E+00 4.8952939E+00 1.3972331E+01
1.468000E+13 1.778E+15 335 2.800E-4 1.795119E-1 6.612100E+0 2.721500E-1 6.767190E+1 2.104980E-1 1.570586E-1 2.103925E-1 8.236400E+0 2.851410E-1 6.864630E+1 2.221780E-1 1.853556E-1 1.4677614E+01 1.9720995E+01 4.5559916E+00 1.4194501E+00 5.2570462E+00 1.5266331E+01
2.154000E+13 1.778E+15 335 2.800E-4 1.618798E-1 5.703000E+0 2.632710E-1 6.690740E+1 2.025100E-1 1.408067E-1 1.925154E-1 7.244600E+0 2.768670E-1 6.795940E+1 2.146580E-1 1.687481E-1 1.5913324E+01 2.1279298E+01 4.9106611E+00 1.5479831E+00 5.6592347E+00 1.6558053E+01
3.162000E+13 1.778E+15 335 2.800E-4 1.448174E-1 4.859200E+0 2.540030E-1 6.605010E+1 1.941700E-1 1.251271E-1 1.746803E-1 6.296400E+0 2.682370E-1 6.718920E+1 2.068070E-1 1.522288E-1 1.7095746E+01 2.2825742E+01 5.3065013E+00 1.6953618E+00 6.1105282E+00 1.7803267E+01
4.642000E+13 1.778E+15 335 2.800E-4 1.286059E-1 4.089700E+0 2.443060E-1 6.508320E+1 1.854590E-1 1.102597E-1 1.571942E-1 5.404900E+0 2.592120E-1 6.632280E+1 1.985840E-1 1.360849E-1 1.8186612E+01 2.4333475E+01 5.7505054E+00 1.8690405E+00 6.6092938E+00 1.8977271E+01
6.813000E+13 1.778E+15 335 2.800E-4 1.134388E-1 3.399100E+0 2.341210E-1 6.399370E+1 1.763180E-1 9.639205E-2 1.403534E-1 4.581300E+0 2.497510E-1 6.534740E+1 1.899710E-1 1.205791E-1 1.9176308E+01 2.5804903E+01 6.2582332E+00 2.0715438E+00 7.1868864E+00 2.0059073E+01
1.000000E+14 1.778E+15 335 2.800E-4 9.948224E-2 2.789100E+0 2.233660E-1 6.275840E+1 1.666700E-1 8.367132E-2 1.244264E-1 3.833900E+0 2.398070E-1 6.424460E+1 1.809280E-1 1.059511E-1 2.0047321E+01 2.7251624E+01 6.8559300E+00 2.3133462E+00 7.8804828E+00 2.1028361E+01
1.000000E+10 1.778E+15 340 2.800E-4 3.760263E-1 2.137300E+1 3.842700E-1 7.395700E+1 3.111820E-1 3.434153E-1 3.768363E-1 2.154780E+1 3.850540E-1 7.425000E+1 3.127830E-1 3.444513E-1 2.1494745E-01 8.1121971E-01 2.0360781E-01 3.9461279E-01 5.1185646E-01 3.0076821E-01
1.468000E+10 1.778E+15 340 2.800E-4 3.752794E-1 2.119550E+1 3.827420E-1 7.378230E+1 3.094040E-1 3.425208E-1 3.764286E-1 2.143930E+1 3.839050E-1 7.417780E+1 3.116500E-1 3.439632E-1 3.0529030E-01 1.1371640E+00 3.0293953E-01 5.3317839E-01 7.2068025E-01 4.1934719E-01
2.154000E+10 1.778E+15 340 2.800E-4 3.741982E-1 2.095240E+1 3.805800E-1 7.356240E+1 3.070020E-1 3.412417E-1 3.758348E-1 2.128720E+1 3.823010E-1 7.407750E+1 3.100880E-1 3.432444E-1 4.3545728E-01 1.5727761E+00 4.5016885E-01 6.9535284E-01 9.9520136E-01 5.8346181E-01
3.162000E+10 1.778E+15 340 2.800E-4 3.726428E-1 2.062730E+1 3.774900E-1 7.331860E+1 3.038180E-1 3.394678E-1 3.749729E-1 2.107770E+1 3.801030E-1 7.394190E+1 3.079390E-1 3.422369E-1 6.2140491E-01 2.1368555E+00 6.8744525E-01 8.4295913E-01 1.3382521E+00 8.0911789E-01
4.642000E+10 1.778E+15 340 2.800E-4 3.704255E-1 2.020430E+1 3.733550E-1 7.304480E+1 2.997750E-1 3.369895E-1 3.737283E-1 2.079520E+1 3.770480E-1 7.378710E+1 3.050880E-1 3.408066E-1 8.8374362E-01 2.8415211E+00 9.7945089E-01 1.0060024E+00 1.7414648E+00 1.1200194E+00
6.813000E+10 1.778E+15 340 2.800E-4 3.673041E-1 1.967120E+1 3.680000E-1 7.276570E+1 2.947950E-1 3.336420E-1 3.719442E-1 2.042430E+1 3.731420E-1 7.358070E+1 3.014160E-1 3.388045E-1 1.2475258E+00 3.6872745E+00 1.3780277E+00 1.1076274E+00 2.1966319E+00 1.5237401E+00
1.000000E+11 1.778E+15 340 2.800E-4 3.629868E-1 1.902110E+1 3.614530E-1 7.248730E+1 2.889750E-1 3.291125E-1 3.694133E-1 1.995130E+1 3.682380E-1 7.333300E+1 2.968850E-1 3.360104E-1 1.7396504E+00 4.6623528E+00 1.8425583E+00 1.1532325E+00 2.6643313E+00 2.0528829E+00
1.468000E+11 1.778E+15 340 2.800E-4 3.571557E-1 1.825430E+1 3.538890E-1 7.221210E+1 2.824320E-1 3.231628E-1 3.658750E-1 1.936720E+1 3.623310E-1 7.304650E+1 2.914750E-1 3.322280E-1 2.3831363E+00 5.7463134E+00 2.3299138E+00 1.1422861E+00 3.1024959E+00 2.7286081E+00
2.154000E+11 1.778E+15 340 2.800E-4 3.495218E-1 1.737860E+1 3.457070E-1 7.191210E+1 2.754000E-1 3.155149E-1 3.610273E-1 1.866850E+1 3.555110E-1 7.272530E+1 2.853030E-1 3.271693E-1 3.1868781E+00 6.9095000E+00 2.7577206E+00 1.1181803E+00 3.4710466E+00 3.5621924E+00
3.162000E+11 1.778E+15 340 2.800E-4 3.399081E-1 1.641080E+1 3.372710E-1 7.157450E+1 2.681150E-1 3.060391E-1 3.545587E-1 1.785860E+1 3.480460E-1 7.235860E+1 2.785640E-1 3.205455E-1 4.1320661E+00 8.1070185E+00 3.0958551E+00 1.0836307E+00 3.7510231E+00 4.5255354E+00
4.642000E+11 1.778E+15 340 2.800E-4 3.283385E-1 1.537550E+1 3.288820E-1 7.119280E+1 2.607910E-1 2.947851E-1 3.462190E-1 1.694840E+1 3.401720E-1 7.195270E+1 2.714360E-1 3.121983E-1 5.1645057E+00 9.2805221E+00 3.3189093E+00 1.0561105E+00 3.9217348E+00 5.5776088E+00
6.813000E+11 1.778E+15 340 2.800E-4 3.150627E-1 1.430310E+1 3.207050E-1 7.077750E+1 2.535640E-1 2.820398E-1 3.359036E-1 1.595720E+1 3.320540E-1 7.153230E+1 2.641500E-1 3.020472E-1 6.2044289E+00 1.0365854E+01 3.4178176E+00 1.0551877E+00 4.0075715E+00 6.6239316E+00
1.000000E+12 1.778E+15 340 2.800E-4 3.004991E-1 1.322310E+1 3.127730E-1 7.034460E+1 2.465530E-1 2.681597E-1 3.237248E-1 1.491160E+1 3.239840E-1 7.108770E+1 2.568850E-1 2.902387E-1 7.1745198E+00 1.1323399E+01 3.4603561E+00 1.0453285E+00 4.0220332E+00 7.6071868E+00
1.468000E+12 1.778E+15 340 2.800E-4 2.850687E-1 1.215690E+1 3.051030E-1 6.988670E+1 2.397170E-1 2.535671E-1 3.100071E-1 1.384140E+1 3.161040E-1 7.062340E+1 2.497950E-1 2.770553E-1 8.0444609E+00 1.2170012E+01 3.4801837E+00 1.0431387E+00 4.0345083E+00 8.4778021E+00
