Name T I01med I01q25 I01q75 I01er n1med n1q25 n1q75 n1er Rsh1med Rsh1q25 Rsh1q75 Rsh1er I02med I02q25 I02q75 I02er n2med n2q25 n2q75 n2er Rsh2med Rsh2q25 Rsh2q75 Rsh2er Rsmed Rsq25 Rsq75 Rser Iphmed Iphq25 Iphq75 Ipher rmsremed rmsreq25 rmsreq75 
PSO 300 3.464682807E-04 1.000000057E-10 1.000000000E-03 2.209788538E+01 1.044759555E+01 4.219698443E+00 3.000000000E+01 8.923207436E-01 1.000000000E+06 4.194980678E+02 1.000000000E+06 9.900000000E+01 1.092944192E-04 8.479134254E-05 1.093055549E-04 1.307304910E-01 5.000000000E-01 5.000000000E-01 2.468573317E+00 8.125000000E-01 1.534839028E+03 1.533844494E+03 1.813404096E+03 2.741691426E-01 1.104127103E+02 1.000000000E-01 5.371955588E+02 1.208254205E+00 1.504444955E-03 1.129172445E-03 7.219003652E-02 5.044449549E-01 8.080314408E-01 5.328456997E-01 8.083371767E-01
PSO 310 4.394229052E-05 1.000000000E-10 1.000000000E-03 1.929486035E+00 6.485659602E+00 4.117260257E+00 3.000000000E+01 2.138722653E-01 1.481090248E+03 1.010434586E+01 1.000000000E+06 8.518909752E-01 2.162226544E-04 1.405588321E-04 2.164747156E-04 3.585960255E-01 5.000000000E-01 5.000000000E-01 5.746312467E+00 8.086419753E-01 1.006946660E+03 9.725325170E+02 1.400808662E+03 2.903623700E-01 4.820167183E+02 1.000000000E-01 5.264246139E+02 7.033611972E+00 3.193531062E-02 1.126233520E-03 6.611582781E-02 3.061911942E+01 7.097828291E-01 1.944040055E-01 9.666519705E-01
PSO 320 7.202904477E-05 1.000000000E-10 1.000000000E-03 3.801936318E+00 6.974966245E+00 2.930508055E+00 3.000000000E+01 3.475634786E-01 1.157959528E+04 1.000454162E+01 1.000000000E+06 1.579595276E-01 1.014631996E-10 1.000000000E-10 2.789041502E-04 9.999996006E-01 1.897152347E+01 5.000000000E-01 3.000000000E+01 6.403521353E+00 5.475203934E+02 1.000083686E+01 7.585309021E+02 4.391335662E-01 1.000000000E-01 1.000000000E-01 4.528307555E+02 9.985714286E-01 1.190457373E-03 1.007788172E-03 6.818290045E-02 1.671150719E-01 9.264042866E-01 1.390057904E-01 1.007334435E+00
PSO 330 3.854293258E-05 1.000000000E-10 1.000000000E-03 1.569528838E+00 2.731821292E+01 1.736554170E+00 2.886927020E+01 4.442812448E+00 1.000000000E+06 2.610114460E+03 1.000000000E+06 9.900000000E+01 5.048449691E-04 1.000000000E-10 8.849686490E-04 2.810909311E-01 8.310046033E+00 5.000000000E-01 3.000000000E+01 2.303994206E+00 4.554181453E+02 1.000000000E+01 5.352559035E+02 3.370904461E-01 1.000000000E-01 1.000000000E-01 9.012470651E+01 9.987500000E-01 1.128397485E-03 1.107633329E-03 1.233043771E-03 9.553153839E-02 8.357328479E-01 1.163232789E-01 8.718068184E-01
PSO 340 4.950927449E-07 4.712208680E-08 5.717305434E-05 9.669938170E-01 2.724473412E+00 2.347007078E+00 6.328402128E+00 4.407337204E-01 1.000000000E+06 1.670492380E+03 1.000000000E+06 9.900000000E+01 1.000000000E-10 1.000000000E-10 3.144773280E-03 9.999998322E-01 3.000000000E+01 5.000000000E-01 3.000000000E+01 1.114285714E+01 2.844739925E+02 1.000000000E+01 4.255255304E+02 4.236374718E-01 5.913915498E+00 1.000000000E-01 2.857620706E+02 9.342898278E-01 1.066469349E-03 1.011101680E-03 1.194607009E-03 2.545129725E-02 1.371577991E-01 1.083140780E-01 1.835648348E-01
PSO 350 3.231136294E-06 1.824147932E-09 9.421549988E-06 7.845909137E-01 3.469548878E+00 1.889742207E+00 4.512661167E+00 2.668409526E-01 5.066230437E+05 1.411337224E+03 1.000000000E+06 4.966230437E+01 2.106108741E-04 1.000000000E-10 1.000000000E-02 7.605926598E-01 3.000000000E+01 2.125630422E+00 3.000000000E+01 1.135294118E+01 1.242230213E+02 1.000000000E+01 4.999967380E+04 6.562377065E-01 1.356425847E+02 1.000000000E-01 2.344765385E+02 3.564258470E-01 1.048106940E-03 1.030642645E-03 1.198898143E-03 1.802913814E-03 1.281753564E-01 1.156689147E-01 1.517876424E-01
IJAYA 260 4.067212269E-06 1.290349373E-06 1.833882485E-05 7.288525154E-01 4.994839138E+00 4.164395959E+00 6.648523419E+00 2.159351264E-01 2.150192165E+03 1.675199931E+03 1.173332562E+04 7.849807835E-01 8.961743853E-06 8.902345737E-06 9.017914253E-06 8.140998914E-05 2.923507273E+00 2.894102151E+00 2.946247649E+00 1.472250347E-04 1.416397023E+04 1.412281356E+04 1.420397631E+04 8.004494323E-04 2.098753537E+01 4.332447975E+00 4.561183219E+01 1.098753537E+00 1.032968948E-03 9.680917600E-04 1.058881481E-03 7.600932069E-02 9.970361054E-02 9.954076842E-02 1.009274850E-01
IJAYA 270 8.146701237E-06 2.614631931E-06 2.315885953E-05 4.568865842E-01 5.431192390E+00 4.454122824E+00 6.763585089E+00 1.146477504E-01 3.845015960E+03 2.213279802E+03 2.919160976E+04 6.154984040E-01 1.732888484E-05 1.727040478E-05 1.753516306E-05 1.146359201E-03 2.858748075E+00 2.816982720E+00 2.899737273E+00 2.418156204E-03 8.351307896E+03 8.321918361E+03 8.393511457E+03 5.732035336E-04 5.999426627E+00 9.989673665E-01 4.692079403E+01 7.000286687E-01 9.950660403E-04 9.645758816E-04 1.032144669E-03 2.584127867E-02 9.974654508E-02 9.954440848E-02 1.002034876E-01
IJAYA 280 9.051886065E-06 5.014581124E-06 1.675675995E-05 3.965409290E-01 5.394751612E+00 4.802221195E+00 6.091882241E+00 8.801724005E-02 4.016721305E+03 2.779891720E+03 7.486529801E+03 5.983278695E-01 3.232427116E-05 3.200805912E-05 3.279489802E-05 8.885966489E-03 2.843744238E+00 2.764819656E+00 2.882870625E+00 2.083126507E-02 5.145061954E+03 5.104329200E+03 5.189760178E+03 5.822679405E-03 2.204581379E+01 4.599569340E+00 4.499401972E+01 2.651395405E-01 1.000480636E-03 9.845947793E-04 1.018196863E-03 2.089860828E-02 9.966932537E-02 9.952817255E-02 1.005108342E-01
IJAYA 290 1.199265422E-05 6.897274910E-06 2.082906477E-05 2.004897184E-01 5.552202234E+00 4.956970288E+00 6.228049589E+00 2.787879135E-02 5.464553402E+03 3.483766053E+03 1.080625225E+04 4.535446598E-01 5.717738570E-05 5.664163612E-05 5.801349197E-05 8.076245232E-03 2.841704248E+00 2.712107725E+00 2.932162076E+00 4.315725547E-02 3.287776410E+03 3.232994213E+03 3.314152056E+03 1.500572736E-02 1.581754583E+01 1.632541445E+00 4.833745445E+01 6.045613542E-01 1.000686226E-03 9.897300267E-04 1.014566500E-03 1.079416791E-02 9.992806213E-02 9.954493114E-02 1.009208045E-01
IJAYA 300 9.649076223E-06 4.739672000E-06 2.227887055E-05 3.567282518E-01 5.074915154E+00 4.408857170E+00 6.079946713E+00 8.080599268E-02 5.005745918E+03 2.916290254E+03 1.894826755E+04 4.994254082E-01 9.865506999E-05 9.679672713E-05 1.004294327E-04 2.065866256E-02 2.859244089E+00 2.654513166E+00 3.005039426E+00 7.221653331E-02 2.167224888E+03 2.117913029E+03 2.210751837E+03 2.488838877E-02 2.826592131E+01 4.695004930E+00 5.902385539E+01 4.346815738E-01 1.010696250E-03 9.944755644E-04 1.029860958E-03 1.069624951E-02 1.003951987E-01 9.969538527E-02 1.027237681E-01
IJAYA 310 1.248090026E-05 3.975657438E-06 2.338525900E-05 1.679399824E-01 5.119955987E+00 4.166420875E+00 5.964439441E+00 4.173623761E-02 5.118785586E+03 2.818912181E+03 1.205620478E+04 4.881214414E-01 1.676171243E-04 1.606426190E-04 1.793853885E-04 5.319194926E-02 3.154280009E+00 2.754644396E+00 3.348413905E+00 2.071935838E-01 1.532765828E+03 1.470224032E+03 1.647799681E+03 8.020449556E-02 9.215967206E+00 1.167399444E+00 3.692205276E+01 8.464005466E-01 1.019034259E-03 1.004436369E-03 1.039379015E-03 8.944811216E-03 1.014392493E-01 1.000883508E-01 1.059100609E-01
IJAYA 320 4.479835997E-06 2.505673249E-07 2.070677352E-05 7.013442668E-01 4.225486434E+00 2.971836125E+00 6.276906253E+00 1.836360210E-01 3.889121153E+03 1.455794942E+03 1.911531210E+04 6.110878847E-01 3.324442495E-04 2.177552134E-04 5.527810708E-04 3.087953608E-01 4.721302708E+00 2.736565636E+00 6.941428025E+00 8.424595934E-01 1.139887374E+03 7.092911083E+02 1.924112798E+03 1.676726093E-01 1.230419113E+01 8.190155404E-01 4.019182235E+01 8.242258410E-01 1.059661130E-03 1.020297847E-03 1.156805936E-03 3.888346072E-02 1.883366300E-01 1.179083268E-01 3.584883566E-01
IJAYA 330 9.120891678E-06 1.445137651E-06 3.012263674E-05 3.919405548E-01 4.510947818E+00 3.310185681E+00 5.952256023E+00 1.012500342E-01 4.703214827E+03 2.496693772E+03 4.309803138E+04 5.296785173E-01 4.996423157E-04 4.431047984E-04 6.711657741E-04 2.678887155E-01 4.819559746E+00 3.619756410E+00 6.187125337E+00 9.162105012E-01 9.898395081E+02 8.286185581E+02 1.647969245E+03 4.408166945E-01 5.080972015E+00 5.847507800E-01 4.477732969E+01 9.364878498E-01 1.034562280E-03 1.020983308E-03 1.074306182E-03 4.429397625E-03 1.028199053E-01 9.980403891E-02 1.080333081E-01
IJAYA 340 1.259705515E-05 3.342786615E-06 2.657346352E-05 1.601963233E-01 4.700151515E+00 3.644319416E+00 5.574257889E+00 3.517639769E-02 6.574379107E+03 3.130280672E+03 2.327177361E+04 3.425620893E-01 7.778511659E-04 6.904319612E-04 9.423085202E-04 3.055902668E-01 5.265189119E+00 3.962377536E+00 7.160511504E+00 1.131147977E+00 8.154138539E+02 6.078986190E+02 1.065738152E+03 6.520806918E-01 9.499867499E+00 1.334545734E+00 6.471331564E+01 8.944459167E-01 1.040558270E-03 1.031604452E-03 1.064763102E-03 5.367983784E-04 1.011105103E-01 9.971786649E-02 1.074092954E-01
IJAYA 350 1.245395470E-05 4.467546164E-06 2.203935141E-05 1.697363532E-01 4.572129736E+00 3.746875147E+00 5.193894456E+00 3.385183524E-02 5.255709585E+03 3.221976830E+03 1.712583778E+04 4.744290415E-01 1.147648292E-03 8.834454293E-04 1.697537461E-03 3.045642877E-01 7.568142216E+00 4.419846087E+00 1.053668643E+01 2.116293853E+00 6.102705012E+02 4.160172784E+02 1.024411766E+03 6.888011970E-01 7.615596825E+00 8.011432962E-01 4.495687934E+01 9.238440317E-01 1.055786520E-03 1.043140739E-03 1.073980084E-03 5.510971660E-03 1.019400728E-01 9.975487928E-02 1.068476562E-01
ISCA 260 4.644498364E-05 4.111058394E-06 3.351646646E-04 2.096332243E+00 8.716221256E+00 5.266806746E+00 1.676969487E+01 3.682288316E-01 8.295000433E+02 2.507007885E+02 2.932445300E+04 9.170499957E-01 1.148488004E-05 2.323166723E-06 1.937957172E-05 2.816495555E-01 4.222648616E+00 2.272669696E+00 5.626668861E+00 4.445903158E-01 1.406747678E+04 9.097765781E+03 1.958462825E+04 7.607594881E-03 6.479497010E+00 1.210150330E+00 2.489587388E+01 3.520502990E-01 3.147805678E-03 1.715288948E-03 1.705673726E-02 2.278964248E+00 7.884685120E-01 5.155026206E-01 1.064765320E+00
ISCA 270 6.518843659E-05 5.840585324E-06 3.504722058E-04 3.345895773E+00 7.587981517E+00 5.035599598E+00 1.033887936E+01 2.369358370E-01 1.835147756E+03 1.662448498E+02 2.372344069E+04 8.164852244E-01 3.696001071E-05 1.238679287E-05 5.600736945E-05 1.130410676E+00 5.956925787E+00 2.800372956E+00 7.579838060E+00 1.088792159E+00 1.013915436E+04 6.376574200E+03 1.979150225E+04 2.133839014E-01 2.540272983E+01 1.808804217E+00 9.231519387E+01 2.701364913E-01 5.613526417E-03 1.926262772E-03 2.348990522E-02 4.787140636E+00 7.969345529E-01 4.455972951E-01 1.118996300E+00
ISCA 280 5.472054274E-05 8.764421116E-07 2.539633017E-04 2.648036183E+00 8.416751820E+00 4.493044362E+00 1.339724238E+01 4.228518951E-01 7.759652144E+02 2.369372484E+02 2.929522211E+04 9.224034786E-01 6.502177307E-05 1.694337703E-05 1.109694601E-04 1.029420990E+00 6.575884052E+00 2.670842736E+00 9.089980133E+00 1.360573762E+00 8.948310246E+03 3.872112792E+03 1.569879812E+04 7.493304196E-01 8.576978262E+00 1.803790751E+00 5.521557583E+01 7.141007246E-01 4.472124758E-03 1.608798619E-03 1.389260540E-02 3.563392610E+00 8.505965780E-01 6.532916822E-01 1.094455484E+00
ISCA 290 9.077715759E-05 3.392476276E-06 2.133702659E-04 5.051810506E+00 9.017951042E+00 5.015281793E+00 1.513200630E+01 5.789305030E-01 2.041805952E+03 4.805060379E+02 1.300593683E+04 7.958194048E-01 1.522566887E-04 7.019327533E-05 2.304854820E-04 1.684389102E+00 7.143921549E+00 2.547946575E+00 1.122230857E+01 1.622452214E+00 5.450774457E+03 2.478919724E+03 2.163767514E+04 6.827687176E-01 1.108231034E+01 1.691729388E+00 6.166990124E+01 7.229422414E-01 2.176135049E-03 1.421946694E-03 1.254571061E-02 1.198116211E+00 9.717280090E-01 5.677709741E-01 1.132603942E+00
ISCA 300 1.269768832E-04 9.807635110E-06 5.299571368E-04 7.465125545E+00 6.573428312E+00 4.856633297E+00 1.111565027E+01 1.906122031E-01 7.893499953E+03 9.005094418E+02 1.010830661E+05 2.106500047E-01 2.727640778E-04 8.104045868E-05 4.370422256E-04 1.821943351E+00 8.468073133E+00 3.176431496E+00 1.409673711E+01 2.175527425E+00 4.292279709E+03 1.700367533E+03 1.814722155E+04 1.029834403E+00 1.666679458E+01 3.044685571E+00 9.394905191E+01 6.666641083E-01 2.285475967E-03 1.387873430E-03 1.541297596E-02 1.285475967E+00 9.123509366E-01 7.307125502E-01 1.041382595E+00
ISCA 310 1.446751644E-04 1.606447172E-05 3.370557986E-04 8.645010960E+00 8.775028149E+00 5.412532710E+00 1.447218685E+01 6.423562059E-01 3.998168160E+03 6.430134780E+02 3.696509347E+04 6.001831840E-01 5.458070134E-04 3.459741285E-04 1.087500374E-03 2.429479863E+00 1.619945354E+01 7.887574964E+00 2.306154337E+01 5.199790859E+00 2.075701904E+03 1.157794240E+03 5.492818053E+03 4.628343660E-01 1.290113398E+01 2.719845570E+00 1.519358584E+02 7.849811004E-01 2.151522245E-03 1.561248664E-03 3.699728457E-03 1.130220044E+00 9.803183121E-01 8.162060759E-01 1.088151008E+00
ISCA 320 4.927315286E-05 2.260484538E-06 3.826317801E-04 2.284876857E+00 8.722173577E+00 5.097747686E+00 1.609727487E+01 6.851239350E-01 4.418916726E+03 5.718707962E+02 9.877328793E+04 5.581083274E-01 2.255111922E-04 1.349965024E-06 9.443268224E-04 1.121879757E-01 1.243274008E+01 5.780580789E+00 1.816549076E+01 3.851801005E+00 4.975575553E+02 3.858022120E+02 1.336896388E+03 4.903142695E-01 6.778381658E+00 1.226301870E+00 8.201557386E+01 9.031659763E-01 1.538153647E-03 1.227787231E-03 2.231677674E-03 5.079937712E-01 8.393728685E-01 7.258824082E-01 9.961924337E-01
ISCA 330 1.131266694E-04 1.701478718E-05 3.858679581E-04 6.541777959E+00 9.351667981E+00 5.451894816E+00 1.796310854E+01 8.632029494E-01 8.688997262E+03 2.887477692E+03 5.518144780E+04 1.311002738E-01 3.613871353E-04 1.191466200E-06 1.408709063E-03 8.294662717E-02 1.353059806E+01 6.044701772E+00 1.914455439E+01 4.379635371E+00 2.641617555E+02 7.847695632E+01 4.104156619E+02 6.154844657E-01 5.041524282E+00 1.457328532E+00 1.050721639E+02 9.369809465E-01 1.204207584E-03 1.123413996E-03 1.309146718E-03 1.691335770E-01 6.147363767E-01 4.463881573E-01 7.918315414E-01
ISCA 340 2.148388911E-04 5.185945205E-05 4.176069666E-04 1.332259274E+01 1.187399702E+01 6.897476842E+00 1.654902749E+01 1.437434739E+00 1.286983616E+04 3.136141718E+03 4.195978041E+04 2.869836162E-01 2.073370855E-04 3.486568431E-07 2.853304252E-03 6.519934756E-01 1.320826937E+01 4.847507716E+00 1.998911928E+01 4.346204267E+00 1.605651660E+02 7.970096009E+01 3.095624066E+02 6.746846902E-01 3.691359875E+00 1.016968431E+00 2.271900051E+01 9.589848903E-01 1.152634410E-03 1.092445688E-03 1.230205261E-03 1.083023175E-01 6.577952928E-01 4.349786619E-01 8.060964545E-01
ISCA 350 1.027685456E-04 2.580912044E-05 2.288126154E-04 5.851236370E+00 8.644896377E+00 5.348305785E+00 1.176701116E+01 8.267746656E-01 8.753614893E+03 2.204248467E+03 9.808477981E+04 1.246385107E-01 2.950895667E-04 3.521238892E-06 2.431210512E-03 6.645633395E-01 1.206816386E+01 6.541601820E+00 1.913334807E+01 3.969243943E+00 1.604197185E+02 7.510790320E+01 3.352372575E+02 5.560706079E-01 3.870847126E+00 9.513176678E-01 1.948495477E+01 9.612915287E-01 1.134007483E-03 1.087713229E-03 1.223611711E-03 8.000712630E-02 6.567456347E-01 4.052888338E-01 8.252005987E-01
NNA 260 4.839143119E-07 1.626073412E-09 3.036628477E-05 9.677390459E-01 5.408778196E+00 2.627571001E+00 2.102984014E+01 1.509570426E-01 2.858602399E+02 1.016928054E+02 4.863868173E+03 9.714139760E-01 7.141477743E-06 1.953447988E-08 2.758025419E-05 2.030502939E-01 4.649630418E+00 2.145250568E+00 7.305474842E+00 5.906630377E-01 8.246409396E+03 5.955968948E+03 1.406806175E+04 4.182557270E-01 8.381150671E+00 1.317529109E+00 1.439640949E+02 1.618849329E-01 7.483026716E-03 3.359783716E-03 3.119645850E-02 6.794819496E+00 7.728506174E-01 4.924629270E-01 9.764980375E-01
NNA 270 1.800580442E-06 5.380665285E-09 1.216167331E-04 8.799613039E-01 9.752736630E+00 3.932224626E+00 1.797212728E+01 5.898179798E-01 3.667201415E+02 9.286815177E+01 7.070398508E+04 9.633279858E-01 9.510809540E-06 5.366506709E-08 3.562604007E-05 4.517877621E-01 5.349962046E+00 1.874226636E+00 1.018109812E+01 8.759607175E-01 3.747605974E+03 1.361748101E+03 7.128426904E+03 5.515124242E-01 4.703152477E+00 1.044573093E+00 2.442041198E+02 7.648423761E-01 7.830391295E-03 2.283754077E-03 2.570673704E-02 7.072568345E+00 6.026272845E-01 3.427725319E-01 7.931537169E-01
NNA 280 8.594110863E-07 3.872718129E-09 2.083885996E-05 9.427059276E-01 6.504321532E+00 2.873046838E+00 1.845851103E+01 9.955555503E-02 3.251054696E+02 7.851148010E+01 1.872601046E+03 9.674894530E-01 1.667783024E-05 3.490661695E-07 1.039315775E-04 4.794614610E-01 4.730420948E+00 2.326595561E+00 1.431750548E+01 6.980998273E-01 3.196424057E+03 1.598006924E+03 4.230826415E+03 3.751220416E-01 1.179204507E+01 8.975111096E-01 9.191871249E+01 6.069318310E-01 7.076440449E-03 2.363543786E-03 2.108785906E-02 6.220857601E+00 3.431871187E-01 2.715007458E-01 9.815957803E-01
NNA 290 9.633283353E-07 7.061187491E-09 6.826128105E-05 9.357781110E-01 1.237900876E+01 6.807524036E+00 2.284897491E+01 1.167409696E+00 2.057597672E+02 3.714672301E+01 7.486665109E+02 9.794240233E-01 5.514465446E-05 1.680952239E-06 2.216315358E-04 2.776219065E-02 1.044362822E+01 2.688025361E+00 1.811587431E+01 2.833736941E+00 1.310955618E+03 7.647516470E+02 2.930965905E+03 5.952804282E-01 1.169842394E+01 1.021693724E+00 1.047842934E+02 7.075394016E-01 5.670265647E-03 2.267765665E-03 3.102254726E-02 4.727541058E+00 3.901019926E-01 2.337931982E-01 8.721346204E-01
NNA 300 5.695818416E-07 6.271801794E-09 7.220183002E-06 9.620278772E-01 6.862577671E+00 2.788523699E+00 1.581494786E+01 2.429843807E-01 3.428418409E+02 7.334444746E+01 2.361667234E+03 9.657158159E-01 7.707373192E-05 3.787643613E-09 3.110324735E-04 2.026160221E-01 1.182821994E+01 5.398974677E+00 1.970066237E+01 3.435582477E+00 9.764853792E+02 5.644701575E+02 3.385387595E+03 5.382165770E-01 1.341179966E+01 1.309871105E+00 9.617850238E+01 7.317640068E-01 9.031040193E-03 2.021963015E-03 2.886886515E-02 8.031040193E+00 7.481112745E-01 4.051949931E-01 1.023835402E+00
NNA 310 2.632308273E-07 1.288199822E-09 7.009005124E-06 9.824512782E-01 8.976235260E+00 2.691136127E+00 1.934671471E+01 6.800146318E-01 3.437803662E+02 1.469686820E+02 2.807463309E+03 9.656219634E-01 1.017765312E-05 2.038022176E-08 3.987993875E-04 9.360505534E-01 1.462409540E+01 7.744046614E+00 2.382389277E+01 4.596876019E+00 5.462504588E+02 2.360508924E+02 1.691990714E+03 6.150343447E-01 4.196695154E+00 9.223985105E-01 1.196057663E+02 9.300550808E-01 3.844683393E-03 1.605540758E-03 1.840140591E-02 2.806617221E+00 7.070782390E-01 7.008911141E-01 1.065394218E+00
NNA 320 2.298849848E-07 9.380734321E-09 6.397851499E-05 9.846743343E-01 1.510495924E+01 8.061123558E+00 2.329600576E+01 1.918278126E+00 3.178897676E+02 1.007246676E+02 8.953520583E+02 9.682110232E-01 1.869667229E-07 6.710070935E-09 7.534337094E-05 9.992639332E-01 1.904785366E+01 1.186127420E+01 2.467461891E+01 6.433308744E+00 3.317995764E+02 1.766609644E+02 4.852369991E+02 6.601126691E-01 1.093404488E+01 1.137055684E+00 8.916668231E+01 8.437993588E-01 2.455552461E-03 1.585614224E-03 7.088760434E-03 1.407404374E+00 1.007264318E+00 1.000225819E+00 1.010381985E+00
NNA 330 1.043043377E-05 1.268395234E-08 1.975156623E-04 3.046377485E-01 1.000208300E+01 3.358780235E+00 2.054397460E+01 9.927900124E-01 3.047188491E+03 3.766362571E+02 1.542226975E+04 6.952811509E-01 6.774308953E-07 1.095617931E-09 9.031829960E-05 9.982809563E-01 1.813284071E+01 8.169436350E+00 2.459874630E+01 6.209442692E+00 2.812537486E+02 1.338782136E+02 4.350472253E+02 5.906052516E-01 1.584490259E+00 7.087823780E-01 4.088201957E+01 9.801938718E-01 1.511125722E-03 1.192827116E-03 2.388270907E-03 4.671123513E-01 1.053847198E+00 6.950184583E-01 1.285637055E+00
NNA 340 2.775963108E-05 7.734959104E-09 3.108402164E-04 8.506420718E-01 1.038370601E+01 3.768415106E+00 2.076768569E+01 1.131515252E+00 1.531879462E+03 4.198889243E+02 8.350896065E+03 8.468120538E-01 1.288257778E-06 1.640772793E-08 5.606726348E-04 9.978377138E-01 1.466944509E+01 5.904836478E+00 2.364259130E+01 4.937632538E+00 1.038921248E+02 2.823167011E+01 3.125435390E+02 7.895079014E-01 1.150112067E+00 6.372987899E-01 1.501545588E+01 9.872209770E-01 1.259250649E-03 1.123012189E-03 1.628536152E-03 2.108179315E-01 1.000197959E+00 6.168908582E-01 1.419450850E+00
NNA 350 2.010876718E-05 6.533552265E-07 2.199415932E-04 3.405844790E-01 7.296808464E+00 3.657047177E+00 1.389687266E+01 5.419068385E-01 2.342300284E+03 6.499096726E+02 1.996002979E+04 7.657699716E-01 1.627724414E-06 8.597403991E-09 7.107394386E-05 9.981497196E-01 1.442303078E+01 8.702953595E+00 2.218130982E+01 4.938895028E+00 1.029726640E+02 4.434501179E+01 2.330490445E+02 7.150438078E-01 1.745032368E+00 9.744554265E-01 3.024474115E+01 9.825496763E-01 1.168254192E-03 1.106263679E-03 1.413054784E-03 1.126230400E-01 7.943276298E-01 4.843164206E-01 1.082695080E+00
CWOA 260 4.095067140E-05 9.343744672E-09 1.000000000E-03 1.730044760E+00 8.935179722E+00 5.217369693E+00 2.548595837E+01 4.025998369E-01 5.115156163E+02 1.106477413E+02 3.327781987E+04 9.488484384E-01 1.479940604E-05 6.459407279E-06 3.128582972E-05 6.515324585E-01 5.628318203E+00 1.832093809E+00 1.542304149E+01 9.254772801E-01 1.430769996E+04 1.098612625E+04 5.000000000E+04 9.338987434E-03 2.179999692E+01 1.000000000E-01 3.846786008E+02 1.179999692E+00 5.069575964E-03 2.606511902E-03 2.015986946E-02 4.280808296E+00 4.314158768E-01 3.523372435E-01 7.501942516E-01
CWOA 270 4.357914345E-07 1.000000000E-10 1.000000000E-03 9.709472377E-01 1.545408972E+01 2.862138602E+00 2.758896093E+01 1.519209801E+00 2.428485955E+02 3.246342431E+01 1.719362644E+03 9.757151405E-01 5.984599884E-05 1.235594993E-05 6.565230785E-05 2.449581112E+00 6.625859903E+00 2.841186301E+00 9.365078606E+00 1.323353473E+00 1.704409893E+04 7.180186526E+03 5.000000000E+04 1.039719934E+00 1.407528193E+01 1.000000000E-01 3.885367267E+02 2.962359035E-01 1.758425353E-02 2.218859073E-03 4.471084030E-02 1.712809642E+01 6.057498756E-01 4.612008657E-01 8.039454093E-01
CWOA 280 2.191712468E-06 1.148649746E-10 1.000000000E-03 8.538858354E-01 8.884496199E+00 3.512139387E+00 2.834746874E+01 5.019240824E-01 1.001366000E+03 1.929959779E+02 4.377474309E+05 8.998634000E-01 3.099834583E-05 1.540261439E-05 1.189078620E-04 3.249802785E-02 5.848026853E+00 1.296071562E+00 1.507541391E+01 1.099291691E+00 4.231647393E+03 1.551498105E+03 4.859080608E+04 1.727433105E-01 1.004623228E+02 3.999986226E-01 3.854096219E+02 2.348744094E+00 4.836405565E-03 1.269071138E-03 2.752425971E-02 3.935107719E+00 4.812947569E-01 3.345066016E-01 7.294775470E-01
CWOA 290 5.349089602E-05 3.857140660E-08 1.000000000E-03 2.566059735E+00 1.051130952E+01 3.901199223E+00 1.981914391E+01 8.403989061E-01 7.432612798E+02 2.127264078E+02 4.790135878E+05 9.256738720E-01 1.770905133E-04 5.905862182E-07 5.369417211E-04 2.122226341E+00 1.265783015E+01 5.156156230E+00 2.416695593E+01 3.646545244E+00 9.921532134E+03 5.832192112E+02 5.000000000E+04 2.062985643E+00 1.462064102E+01 2.535896731E-01 3.414203563E+02 6.344839744E-01 7.438762478E-03 2.781696011E-03 3.664130977E-02 6.513901493E+00 5.614020634E-01 2.064338404E-01 8.165851712E-01
CWOA 300 2.299210126E-06 3.569601028E-09 7.756747293E-04 8.467193250E-01 1.225216882E+01 3.101439192E+00 2.560446897E+01 1.219174078E+00 5.673758114E+02 2.737660716E+02 7.876887283E+04 9.432624189E-01 2.739378583E-04 9.974315043E-06 6.164834495E-04 1.834086967E+00 1.307966209E+01 3.894980665E+00 2.341155912E+01 3.904873282E+00 3.574102425E+03 3.283135353E+02 5.000000000E+04 6.902058002E-01 2.242900422E+01 5.311164241E-01 3.909925885E+02 5.514199157E-01 4.457489975E-03 1.641404227E-03 3.247240760E-02 3.457489975E+00 7.435569615E-01 4.049536800E-01 8.866582270E-01
CWOA 310 5.710728616E-05 4.590792981E-09 1.000000000E-03 2.807152411E+00 8.003176580E+00 4.955601252E+00 1.730946483E+01 4.978945367E-01 5.115066131E+02 8.347062498E+01 3.890664824E+04 9.488493387E-01 4.001173059E-04 3.733133166E-06 1.275862723E-03 1.514064879E+00 1.276223850E+01 2.409928497E+00 2.684254767E+01 3.884313500E+00 1.023159400E+03 2.953288497E+02 5.000000000E+04 2.789365708E-01 1.509435118E+02 2.398438353E+00 4.762394676E+02 1.515725197E+00 1.249448796E-02 1.797346839E-03 6.334948180E-02 1.137078016E+01 7.459676985E-01 7.012989170E-01 9.851764695E-01
