Name T I01mean I01sd erI01 n1mean n1sd ern1 Rsh1mean Rsh1sd erRsh1 I02mean I02sd erI02 n2mean n2sd ern2 Rsh2mean Rsh2sd erRsh2 Rsmean Rssd erRs Iphmean Iphsd erIph rmsremean rmsresd 
NNA 300 7.290413871E-05 2.015088798E-04 3.860275914E+00 1.031871669E+01 8.741789794E+00 8.689775610E-01 5.231720872E+04 1.684137849E+05 4.231720872E+00 2.476446338E-04 4.064857736E-04 1.562064380E+00 1.367730663E+01 9.474713783E+00 4.128989987E+00 5.699956377E+03 1.185833019E+04 1.695529726E+00 8.825617083E+01 1.461201211E+02 7.651234167E-01 1.957978484E-02 2.251992189E-02 1.857978484E+01 7.482320010E-01 3.213272220E-01
NNA 310 3.536727612E-05 9.433930536E-05 1.357818408E+00 1.145259004E+01 9.005250416E+00 1.143495383E+00 4.674560650E+04 1.446333303E+05 3.674560650E+00 2.486465206E-04 3.573397127E-04 5.623255363E-01 1.624273628E+01 8.884770847E+00 5.216355858E+00 3.653051754E+03 8.283848283E+03 1.574459095E+00 8.871104656E+01 1.502493151E+02 4.785174426E-01 1.538226685E-02 2.120762736E-02 1.422996718E+01 8.630154200E-01 2.760589638E-01
NNA 320 6.699801216E-05 1.384561991E-04 3.466534144E+00 1.576146344E+01 8.783962041E+00 2.045114737E+00 3.494720097E+04 1.207677807E+05 2.494720097E+00 4.159707054E-04 1.107183424E-03 6.376295583E-01 1.823908081E+01 8.394114658E+00 6.117690071E+00 9.563934996E+02 3.225742238E+03 2.029400565E-02 7.287406713E+01 1.154892120E+02 4.105810187E-02 6.169461614E-03 7.974229731E-03 5.048491779E+00 9.846406882E-01 1.497363364E-01
NNA 330 1.633585974E-04 2.620478043E-04 9.890573158E+00 1.208151229E+01 9.071362079E+00 1.407090305E+00 3.099793296E+04 7.598721774E+04 2.099793296E+00 5.551157227E-04 1.539473105E-03 4.086576306E-01 1.655687257E+01 8.815704957E+00 5.582852949E+00 1.526835022E+03 7.090365802E+03 1.222470786E+00 3.604429272E+01 7.036836580E+01 5.494463410E-01 2.938853781E-03 4.216905413E-03 1.853256098E+00 9.881363679E-01 3.192983625E-01
NNA 340 1.968231795E-04 2.851038035E-04 1.212154530E+01 1.258914015E+01 9.207252544E+00 1.584235744E+00 3.257990082E+04 1.349958631E+05 2.257990082E+00 1.248048783E-03 2.478208421E-03 1.094797070E+00 1.500601974E+01 9.647045362E+00 5.073865133E+00 8.162166914E+02 2.690994949E+03 6.537072919E-01 2.414743769E+01 5.583932447E+01 7.316951367E-01 1.561257972E-03 9.327733198E-04 5.012095881E-01 1.022497908E+00 4.159872934E-01
NNA 350 1.260540823E-04 1.964526286E-04 7.403605485E+00 9.986442751E+00 7.541298707E+00 1.110260184E+00 3.290758087E+04 1.042998355E+05 2.290758087E+00 7.013472889E-04 2.007960470E-03 2.027586911E-01 1.538889791E+01 8.352240333E+00 5.336605021E+00 3.755332828E+02 1.190073759E+03 3.921303138E-02 2.624884374E+01 5.347948624E+01 7.375115626E-01 1.828132667E-03 3.355042030E-03 7.410787306E-01 8.344110451E-01 4.651899750E-01
CWOA 260 4.490318254E-04 4.902889819E-04 2.893545503E+01 1.441678704E+01 1.061725940E+01 1.263075145E+00 1.852949184E+05 3.683249079E+05 1.752949184E+01 2.747956437E-04 1.400602936E-03 2.966568509E+01 9.566996264E+00 9.906478994E+00 2.272919774E+00 2.606995787E+04 1.938579696E+04 8.391093581E-01 1.877290390E+02 2.428600290E+02 1.777290390E+01 2.087703869E-02 3.198446047E-02 2.074691531E+01 5.301288233E-01 2.445932749E-01
CWOA 270 3.936962945E-04 4.770091963E-04 2.524641963E+01 1.559111707E+01 1.162981725E+01 1.541546972E+00 1.094813653E+05 2.880589192E+05 9.948136534E+00 6.654846188E-04 2.361249820E-03 3.735917549E+01 9.653363167E+00 9.536541419E+00 2.384945526E+00 2.688049785E+04 2.203738828E+04 2.216872158E+00 1.947850479E+02 2.580121646E+02 8.739252397E+00 2.856988206E-02 3.278652447E-02 2.845348666E+01 6.354342529E-01 2.980869858E-01
CWOA 280 3.854492959E-04 4.743881482E-04 2.469661973E+01 1.393791549E+01 1.125260569E+01 1.356204613E+00 2.708382749E+05 4.198534818E+05 2.608382749E+01 8.463678092E-04 2.682089579E-03 2.541632973E+01 9.623259890E+00 9.677929626E+00 2.454503550E+00 1.745826287E+04 2.133369121E+04 2.412965072E+00 2.023662774E+02 2.373896471E+02 5.745542579E+00 2.147481893E-02 3.157575105E-02 2.091308054E+01 5.276275381E-01 3.136452440E-01
CWOA 290 4.450030491E-04 4.835520222E-04 2.866686994E+01 1.310550557E+01 9.701824180E+00 1.294610207E+00 2.527821151E+05 4.115861043E+05 2.427821151E+01 8.639632105E-04 2.340595680E-03 1.423225972E+01 1.482598919E+01 1.028654606E+01 4.442451729E+00 2.253332579E+04 2.319478039E+04 5.956511600E+00 1.744055739E+02 2.282179292E+02 3.360139347E+00 2.757580147E-02 3.626266188E-02 2.685434492E+01 5.472796946E-01 3.430188366E-01
CWOA 300 2.902049366E-04 4.297165655E-04 1.834699577E+01 1.413161957E+01 1.077495145E+01 1.559589594E+00 1.356686740E+05 2.922054389E+05 1.256686740E+01 7.801208519E-04 1.963191834E-03 7.070919269E+00 1.373968699E+01 9.940023873E+00 4.152382622E+00 1.929586121E+04 2.300734379E+04 8.125081674E+00 1.814835810E+02 2.371352720E+02 2.629671620E+00 2.364246119E-02 3.348282373E-02 2.264246119E+01 6.604147442E-01 2.922619788E-01
CWOA 310 4.425489312E-04 4.855167555E-04 2.850326208E+01 1.235998994E+01 9.955079558E+00 1.313326618E+00 1.602250824E+05 3.362389082E+05 1.502250824E+01 1.291267471E-03 2.458807006E-03 7.113446105E+00 1.487032749E+01 1.154101952E+01 4.691112989E+00 1.639835651E+04 2.229171194E+04 1.055661099E+01 2.394297296E+02 2.256250546E+02 2.990495494E+00 3.454529097E-02 3.833597608E-02 3.320325839E+01 8.232179477E-01 2.240002625E-01
CWOA 320 2.857448832E-04 4.257181291E-04 1.804965888E+01 1.194154947E+01 1.045605478E+01 1.307107357E+00 2.361281080E+05 4.087674544E+05 2.261281080E+01 1.706474382E-03 3.633021129E-03 5.718196384E+00 1.614982673E+01 1.072952685E+01 5.302371408E+00 4.554094910E+03 1.303810372E+04 3.665102893E+00 1.678860770E+02 2.042327767E+02 1.398372528E+00 1.631479997E-02 2.525957652E-02 1.499490193E+01 8.056191771E-01 3.832441939E-01
CWOA 330 2.464260879E-04 4.076290445E-04 1.542840586E+01 1.196204084E+01 1.083934333E+01 1.383287111E+00 1.571584361E+05 3.625907793E+05 1.471584361E+01 2.529222175E-03 4.022300909E-03 5.418135842E+00 1.679766533E+01 1.024049858E+01 5.678589832E+00 8.381809942E+03 1.739966558E+04 1.120061596E+01 1.173845855E+02 1.636223269E+02 4.673073190E-01 1.087323829E-02 2.087069823E-02 9.556542032E+00 8.995872392E-01 5.500754341E-01
CWOA 340 2.350262158E-04 3.844942162E-04 1.466841439E+01 9.961695283E+00 9.699828894E+00 1.044886999E+00 1.198855359E+05 3.225772579E+05 1.098855359E+01 2.124168369E-03 3.653369956E-03 2.565326722E+00 1.518716071E+01 9.896401448E+00 5.147184099E+00 4.687523514E+03 1.347713268E+04 8.497222855E+00 1.092682969E+02 1.473826676E+02 2.140921880E-01 1.631267196E-02 2.884133495E-02 1.468526150E+01 9.946500719E-01 6.491006966E-01
CWOA 350 3.074055987E-04 4.193675083E-04 1.949370658E+01 1.167990774E+01 1.024794492E+01 1.468110503E+00 8.554177972E+04 2.703647180E+05 7.554177972E+00 2.305182917E-03 3.713536352E-03 1.620366650E+00 1.552855676E+01 1.051864061E+01 5.394111604E+00 3.577142366E+03 1.186799982E+04 8.899023953E+00 8.520637999E+01 1.228970230E+02 1.479362001E-01 1.139033211E-02 2.467652886E-02 9.847935344E+00 9.483779613E-01 7.486349768E-01
WW 260 2.201553961E-04 3.277946817E-04 1.367702641E+01 1.115884708E+01 8.796051231E+00 7.516600210E-01 4.546465575E+04 1.958595008E+05 3.546465575E+00 1.391933740E-05 2.062094827E-05 5.533216309E-01 3.353748626E+00 3.085960851E+00 1.473350564E-01 1.857071727E+04 1.407790300E+04 3.100742274E-01 1.431296984E+02 1.646325564E+02 1.331296984E+01 1.815078856E-02 2.565508895E-02 1.790707142E+01 4.638963756E-01 2.325336948E-01
WW 270 2.162691262E-04 3.517285389E-04 1.341794175E+01 9.400519064E+00 7.773974044E+00 5.324021140E-01 5.150843129E+03 1.776620022E+04 4.849156871E-01 2.294658487E-05 2.792481802E-05 3.226632905E-01 3.644963250E+00 2.698737442E+00 2.781039966E-01 1.326634278E+04 1.446637493E+04 5.876241940E-01 1.658629025E+02 1.700581417E+02 7.293145126E+00 2.699717357E-02 3.050174634E-02 2.683213770E+01 7.009651100E-01 2.857149635E-01
WW 280 1.446471520E-04 2.670281359E-04 8.643143464E+00 8.496992475E+00 7.057641961E+00 4.364165779E-01 2.252065757E+04 1.398467884E+05 1.252065757E+00 8.066896462E-05 1.262986027E-04 1.517791846E+00 5.877526222E+00 6.354925126E+00 1.109881208E+00 1.552601248E+04 1.972517821E+04 2.035223990E+00 1.212333421E+02 1.693084474E+02 3.041111402E+00 2.136442139E-02 2.688153495E-02 2.080042999E+01 7.025210667E-01 3.072169473E-01
WW 290 2.373507056E-04 3.533578119E-04 1.482338037E+01 1.105344600E+01 8.949976233E+00 9.353202268E-01 4.476090486E+04 1.959259533E+05 3.476090486E+00 1.772881881E-04 2.502295967E-04 2.125711482E+00 7.870232970E+00 7.652593520E+00 1.889072862E+00 1.668194204E+04 2.113484080E+04 4.150066368E+00 1.106113343E+02 1.523796491E+02 1.765283357E+00 2.442924417E-02 2.938589180E-02 2.367600422E+01 8.003068826E-01 3.393552647E-01
WW 300 2.510835261E-04 3.516872594E-04 1.573890174E+01 1.312243781E+01 9.354766805E+00 1.376801548E+00 1.017855306E+05 2.810855222E+05 9.178553064E+00 3.127181865E-04 2.519007928E-04 2.235297751E+00 1.021945645E+01 8.428642770E+00 2.832296170E+00 1.814103543E+04 2.169791579E+04 7.578960441E+00 1.048687970E+02 1.684786970E+02 1.097375941E+00 1.875204473E-02 2.625956185E-02 1.775204473E+01 8.279724694E-01 2.424126903E-01
WW 310 3.040574116E-04 3.822718949E-04 1.927049411E+01 1.619443662E+01 9.568409037E+00 2.030991244E+00 5.143217622E+04 1.994829772E+05 4.143217622E+00 1.094414063E-03 1.187599658E-03 5.876553244E+00 1.497174704E+01 9.789455092E+00 4.729927878E+00 2.381361081E+04 2.399478227E+04 1.578245234E+01 1.326341097E+02 1.808611655E+02 1.210568496E+00 1.652343567E-02 2.296664371E-02 1.535983730E+01 8.985839050E-01 1.712498093E-01
WW 320 3.311988323E-04 4.041703858E-04 2.107992215E+01 1.201484463E+01 9.615013445E+00 1.321267982E+00 1.096914958E+05 2.707325949E+05 9.969149577E+00 9.465324871E-04 1.969311262E-03 2.726391207E+00 1.884063363E+01 1.078359482E+01 6.352442394E+00 1.135129640E+04 2.051703771E+04 1.062798904E+01 1.650891103E+02 2.010200650E+02 1.358415861E+00 7.692675120E-03 1.603351821E-02 6.541838353E+00 8.858886205E-01 1.954262567E-01
WW 330 3.956958292E-04 3.663439739E-04 2.537972195E+01 1.525011016E+01 8.904059661E+00 2.038393823E+00 1.176944500E+05 2.971189564E+05 1.076944500E+01 1.689504316E-03 2.996877265E-03 3.287273895E+00 1.584431800E+01 1.163569769E+01 5.299548119E+00 9.568996827E+03 1.914605456E+04 1.292869275E+01 5.490695787E+01 9.960933553E+01 3.136630266E-01 2.523439341E-03 5.611693217E-03 1.449941108E+00 9.201296267E-01 2.458999081E-01
WW 340 2.481754912E-04 3.374713075E-04 1.554503275E+01 1.066284386E+01 8.266477594E+00 1.188815273E+00 1.961124770E+05 3.791951183E+05 1.861124770E+01 1.581207335E-03 2.872096244E-03 1.653989603E+00 1.204537877E+01 1.112255821E+01 3.875510457E+00 3.560042993E+03 1.179525567E+04 6.212875108E+00 3.253396089E+01 5.643225911E+01 6.385115457E-01 2.313626202E-03 7.623853031E-03 1.224640579E+00 7.416549519E-01 4.037800643E-01
WW 350 2.757143128E-04 3.459774406E-04 1.738095419E+01 1.091389203E+01 7.802101027E+00 1.306241809E+00 2.742590625E+05 4.319759458E+05 2.642590625E+01 4.001991107E-03 4.229912499E-03 3.549176534E+00 1.035810668E+01 1.008799166E+01 3.265102750E+00 5.086934406E+03 1.496155615E+04 1.307707057E+01 5.044110134E+01 6.790477127E+01 4.955889866E-01 1.387932638E-03 9.438095196E-04 3.218406074E-01 8.714335840E-01 4.002946332E-01
