X GeG200 GeG300 GeG400 OrG200 OrG300 OrG400 OrG500 OrG600 OrG700 OrG750 OsG200 OsG300 OsG400 OsG500 OsG600 OsG700
6.67000E+2 7.54123E+16 1.20740E+17 1.66957E+17 4.89820E+16 8.23251E+16 1.17376E+17 1.53532E+17 1.90402E+17 2.30641E+17 2.50735E+17 5.74091E+16 9.69316E+16 1.36806E+17 1.77517E+17 2.19048E+17 2.62721E+17
6.68000E+2 7.63128E+16 1.21979E+17 1.68523E+17 4.96561E+16 8.32489E+16 1.18524E+17 1.54891E+17 1.91965E+17 2.32375E+17 2.52556E+17 5.79205E+16 9.76521E+16 1.37734E+17 1.78710E+17 2.20511E+17 2.64436E+17
6.69000E+2 7.71899E+16 1.23165E+17 1.70002E+17 5.02351E+16 8.41111E+16 1.19664E+17 1.56307E+17 1.93656E+17 2.34217E+17 2.54473E+17 5.83823E+16 9.82828E+16 1.38531E+17 1.79694E+17 2.21680E+17 2.66208E+17
6.70000E+2 7.79703E+16 1.24297E+17 1.71480E+17 5.07972E+16 8.49729E+16 1.20826E+17 1.57771E+17 1.95422E+17 2.36093E+17 2.56405E+17 5.88028E+16 9.88497E+16 1.39243E+17 1.80532E+17 2.22637E+17 2.67957E+17
6.71000E+2 7.86228E+16 1.25391E+17 1.73029E+17 5.14365E+16 8.59059E+16 1.22042E+17 1.59265E+17 1.97193E+17 2.37905E+17 2.58239E+17 5.92025E+16 9.93973E+16 1.39936E+17 1.81335E+17 2.23541E+17 2.69554E+17
6.72000E+2 7.92107E+16 1.26498E+17 1.74681E+17 5.22200E+16 8.69585E+16 1.23330E+17 1.60770E+17 1.98904E+17 2.39583E+17 2.59900E+17 5.95959E+16 9.99558E+16 1.40659E+17 1.82180E+17 2.24502E+17 2.70910E+17
6.73000E+2 7.98088E+16 1.27674E+17 1.76469E+17 5.31029E+16 8.80894E+16 1.24657E+17 1.62267E+17 2.00553E+17 2.41213E+17 2.61522E+17 5.99815E+16 1.00520E+17 1.41402E+17 1.83039E+17 2.25468E+17 2.72092E+17
6.74000E+2 8.04630E+16 1.28925E+17 1.78347E+17 5.40048E+16 8.92292E+16 1.25979E+17 1.63740E+17 2.02159E+17 2.42940E+17 2.63310E+17 6.03554E+16 1.01078E+17 1.42143E+17 1.83860E+17 2.26356E+17 2.73213E+17
6.75000E+2 8.11630E+16 1.30165E+17 1.80149E+17 5.48513E+16 9.03123E+16 1.27249E+17 1.65171E+17 2.03734E+17 2.44852E+17 2.65390E+17 6.07157E+16 1.01620E+17 1.42867E+17 1.84621E+17 2.27137E+17 2.74340E+17
6.76000E+2 8.18936E+16 1.31301E+17 1.81696E+17 5.56006E+16 9.12974E+16 1.28432E+17 1.66532E+17 2.05261E+17 2.46834E+17 2.67598E+17 6.10652E+16 1.02146E+17 1.43570E+17 1.85357E+17 2.27886E+17 2.75433E+17
6.77000E+2 8.26440E+16 1.32319E+17 1.82968E+17 5.62166E+16 9.21487E+16 1.29497E+17 1.67801E+17 2.06726E+17 2.48733E+17 2.69714E+17 6.14106E+16 1.02661E+17 1.44255E+17 1.86118E+17 2.28711E+17 2.76456E+17
6.78000E+2 8.34054E+16 1.33290E+17 1.84130E+17 5.66841E+16 9.28525E+16 1.30435E+17 1.68971E+17 2.08130E+17 2.50438E+17 2.71570E+17 6.17485E+16 1.03162E+17 1.44917E+17 1.86916E+17 2.29643E+17 2.77381E+17
6.79000E+2 8.41624E+16 1.34284E+17 1.85345E+17 5.70655E+16 9.34789E+16 1.31316E+17 1.70114E+17 2.09538E+17 2.52021E+17 2.73240E+17 6.20573E+16 1.03621E+17 1.45528E+17 1.87691E+17 2.30583E+17 2.78193E+17
6.80000E+2 8.49115E+16 1.35317E+17 1.86651E+17 5.74480E+16 9.41257E+16 1.32241E+17 1.71327E+17 2.11045E+17 2.53615E+17 2.74878E+17 6.23180E+16 1.04022E+17 1.46068E+17 1.88385E+17 2.31432E+17 2.78895E+17
6.81000E+2 8.56549E+16 1.36347E+17 1.87958E+17 5.78984E+16 9.48683E+16 1.33289E+17 1.72687E+17 2.12723E+17 2.55333E+17 2.76617E+17 6.25237E+16 1.04355E+17 1.46530E+17 1.88970E+17 2.32141E+17 2.79467E+17
6.82000E+2 8.63881E+16 1.37322E+17 1.89159E+17 5.83870E+16 9.56677E+16 1.34411E+17 1.74140E+17 2.14512E+17 2.57165E+17 2.78471E+17 6.26807E+16 1.04629E+17 1.46922E+17 1.89446E+17 2.32699E+17 2.79824E+17
6.83000E+2 8.71133E+16 1.38232E+17 1.90234E+17 5.88721E+16 9.64688E+16 1.35541E+17 1.75609E+17 2.16326E+17 2.59079E+17 2.80436E+17 6.27999E+16 1.04853E+17 1.47253E+17 1.89821E+17 2.33115E+17 2.79896E+17
6.84000E+2 8.78289E+16 1.39107E+17 1.91245E+17 5.93175E+16 9.72240E+16 1.36623E+17 1.77029E+17 2.18090E+17 2.61047E+17 2.82506E+17 6.28890E+16 1.05035E+17 1.47529E+17 1.90102E+17 2.33392E+17 2.79715E+17
6.85000E+2 8.85349E+16 1.39971E+17 1.92244E+17 5.97863E+16 9.79812E+16 1.37678E+17 1.78388E+17 2.19758E+17 2.63044E+17 2.84668E+17 6.29524E+16 1.05169E+17 1.47735E+17 1.90282E+17 2.33537E+17 2.79441E+17
6.86000E+2 8.92298E+16 1.40828E+17 1.93241E+17 6.03719E+16 9.88229E+16 1.38763E+17 1.79710E+17 2.21314E+17 2.65062E+17 2.86916E+17 6.29971E+16 1.05257E+17 1.47867E+17 1.90366E+17 2.33563E+17 2.79265E+17
6.87000E+2 8.99055E+16 1.41650E+17 1.94187E+17 6.11520E+16 9.98153E+16 1.39921E+17 1.81008E+17 2.22737E+17 2.67084E+17 2.89237E+17 6.30249E+16 1.05297E+17 1.47919E+17 1.90359E+17 2.33487E+17 2.79229E+17
6.88000E+2 9.05530E+16 1.42406E+17 1.95026E+17 6.20434E+16 1.00893E+17 1.41119E+17 1.82291E+17 2.24080E+17 2.69045E+17 2.91504E+17 6.30318E+16 1.05289E+17 1.47896E+17 1.90282E+17 2.33350E+17 2.79189E+17
6.89000E+2 9.11665E+16 1.43090E+17 1.95753E+17 6.29032E+16 1.01945E+17 1.42300E+17 1.83568E+17 2.25433E+17 2.70871E+17 2.93567E+17 6.30155E+16 1.05235E+17 1.47803E+17 1.90159E+17 2.33195E+17 2.78993E+17
6.90000E+2 9.17452E+16 1.43723E+17 1.96413E+17 6.35931E+16 1.02859E+17 1.43407E+17 1.84849E+17 2.26878E+17 2.72494E+17 2.95279E+17 6.29750E+16 1.05142E+17 1.47656E+17 1.89991E+17 2.33010E+17 2.78558E+17
6.91000E+2 9.22885E+16 1.44330E+17 1.97060E+17 6.41173E+16 1.03640E+17 1.44439E+17 1.86131E+17 2.28409E+17 2.73959E+17 2.96712E+17 6.29138E+16 1.05025E+17 1.47482E+17 1.89748E+17 2.32694E+17 2.77924E+17
6.92000E+2 9.27934E+16 1.44920E+17 1.97716E+17 6.45782E+16 1.04360E+17 1.45421E+17 1.87379E+17 2.29925E+17 2.75354E+17 2.98049E+17 6.28287E+16 1.04889E+17 1.47295E+17 1.89375E+17 2.32117E+17 2.77114E+17
6.93000E+2 9.32640E+16 1.45513E+17 1.98417E+17 6.50776E+16 1.05094E+17 1.46383E+17 1.88565E+17 2.31334E+17 2.76784E+17 2.99488E+17 6.27187E+16 1.04732E+17 1.47092E+17 1.88851E+17 2.31239E+17 2.76169E+17
6.94000E+2 9.37078E+16 1.46120E+17 1.99181E+17 6.56468E+16 1.05869E+17 1.47340E+17 1.89693E+17 2.32626E+17 2.78290E+17 3.01101E+17 6.25785E+16 1.04519E+17 1.46805E+17 1.88200E+17 2.30186E+17 2.75143E+17
6.95000E+2 9.41327E+16 1.46751E+17 2.00017E+17 6.62171E+16 1.06638E+17 1.48284E+17 1.90799E+17 2.33886E+17 2.79838E+17 3.02794E+17 6.24013E+16 1.04210E+17 1.46364E+17 1.87452E+17 2.29105E+17 2.74086E+17
6.96000E+2 9.45519E+16 1.47397E+17 2.00892E+17 6.67156E+16 1.07352E+17 1.49203E+17 1.91918E+17 2.35201E+17 2.81385E+17 3.04457E+17 6.21831E+16 1.03785E+17 1.45728E+17 1.86630E+17 2.28095E+17 2.73022E+17
6.97000E+2 9.49808E+16 1.48049E+17 2.01768E+17 6.71197E+16 1.08001E+17 1.50103E+17 1.93074E+17 2.36617E+17 2.82910E+17 3.06037E+17 6.19287E+16 1.03279E+17 1.44966E+17 1.85743E+17 2.27091E+17 2.71902E+17
6.98000E+2 9.54277E+16 1.48695E+17 2.02611E+17 6.75079E+16 1.08641E+17 1.51006E+17 1.94248E+17 2.38065E+17 2.84431E+17 3.07594E+17 6.16443E+16 1.02740E+17 1.44169E+17 1.84793E+17 2.25993E+17 2.70660E+17
6.99000E+2 9.58747E+16 1.49311E+17 2.03389E+17 6.79809E+16 1.09348E+17 1.51944E+17 1.95415E+17 2.39461E+17 2.85965E+17 3.09198E+17 6.13347E+16 1.02207E+17 1.43411E+17 1.83782E+17 2.24722E+17 2.69241E+17
7.00000E+2 9.63012E+16 1.49870E+17 2.04071E+17 6.86180E+16 1.10182E+17 1.52940E+17 1.96556E+17 2.40737E+17 2.87533E+17 3.10911E+17 6.09982E+16 1.01666E+17 1.42664E+17 1.82702E+17 2.23291E+17 2.67650E+17
7.01000E+2 9.66846E+16 1.50349E+17 2.04636E+17 6.93787E+16 1.11106E+17 1.53972E+17 1.97666E+17 2.41905E+17 2.89099E+17 3.12675E+17 6.06289E+16 1.01080E+17 1.41861E+17 1.81533E+17 2.21735E+17 2.65911E+17
7.02000E+2 9.70290E+16 1.50757E+17 2.05093E+17 7.01883E+16 1.12063E+17 1.55011E+17 1.98750E+17 2.43012E+17 2.90612E+17 3.14391E+17 6.02229E+16 1.00422E+17 1.40948E+17 1.80266E+17 2.20098E+17 2.64047E+17
7.03000E+2 9.73453E+16 1.51111E+17 2.05472E+17 7.09719E+16 1.12991E+17 1.56021E+17 1.99808E+17 2.44096E+17 2.92030E+17 3.15976E+17 5.97824E+16 9.96900E+16 1.39923E+17 1.78899E+17 2.18378E+17 2.62051E+17
7.04000E+2 9.76439E+16 1.51431E+17 2.05797E+17 7.16804E+16 1.13850E+17 1.56978E+17 2.00834E+17 2.45174E+17 2.93342E+17 3.17404E+17 5.93129E+16 9.89112E+16 1.38833E+17 1.77444E+17 2.16546E+17 2.59887E+17
7.05000E+2 9.79284E+16 1.51720E+17 2.06075E+17 7.23003E+16 1.14627E+17 1.57871E+17 2.01822E+17 2.46243E+17 2.94586E+17 3.18735E+17 5.88212E+16 9.81096E+16 1.37719E+17 1.75913E+17 2.14582E+17 2.57529E+17
7.06000E+2 9.81964E+16 1.51971E+17 2.06292E+17 7.28182E+16 1.15309E+17 1.58691E+17 2.02766E+17 2.47304E+17 2.95800E+17 3.20027E+17 5.83089E+16 9.72880E+16 1.36586E+17 1.74312E+17 2.12488E+17 2.55006E+17
7.07000E+2 9.84437E+16 1.52174E+17 2.06432E+17 7.32338E+16 1.15894E+17 1.59435E+17 2.03662E+17 2.48349E+17 2.97005E+17 3.21312E+17 5.77680E+16 9.64189E+16 1.35387E+17 1.72625E+17 2.10291E+17 2.52414E+17
7.08000E+2 9.86670E+16 1.52326E+17 2.06490E+17 7.35847E+16 1.16420E+17 1.60133E+17 2.04532E+17 2.49390E+17 2.98198E+17 3.22580E+17 5.71913E+16 9.54739E+16 1.34071E+17 1.70844E+17 2.08026E+17 2.49854E+17
7.09000E+2 9.88612E+16 1.52445E+17 2.06514E+17 7.39186E+16 1.16932E+17 1.60822E+17 2.05401E+17 2.50438E+17 2.99368E+17 3.23812E+17 5.65755E+16 9.44388E+16 1.32613E+17 1.68969E+17 2.05728E+17 2.47383E+17
7.10000E+2 9.90226E+16 1.52544E+17 2.06534E+17 7.42793E+16 1.17470E+17 1.61535E+17 2.06287E+17 2.51497E+17 3.00501E+17 3.24982E+17 5.59292E+16 9.33461E+16 1.31070E+17 1.67036E+17 2.03406E+17 2.44901E+17
7.11000E+2 9.91498E+16 1.52638E+17 2.06584E+17 7.46830E+16 1.18044E+17 1.62270E+17 2.07177E+17 2.52540E+17 3.01596E+17 3.26104E+17 5.52664E+16 9.22412E+16 1.29520E+17 1.65097E+17 2.01078E+17 2.42289E+17
7.12000E+2 9.92374E+16 1.52692E+17 2.06594E+17 7.51311E+16 1.18642E+17 1.62997E+17 2.08024E+17 2.53498E+17 3.02625E+17 3.27169E+17 5.45961E+16 9.11596E+16 1.28024E+17 1.63185E+17 1.98743E+17 2.39425E+17
7.13000E+2 9.92876E+16 1.52665E+17 2.06478E+17 7.56274E+16 1.19257E+17 1.63696E+17 2.08788E+17 2.54317E+17 3.03586E+17 3.28200E+17 5.39267E+16 9.01077E+16 1.26588E+17 1.61301E+17 1.96399E+17 2.36368E+17
7.14000E+2 9.93004E+16 1.52511E+17 2.06138E+17 7.61579E+16 1.19869E+17 1.64344E+17 2.09446E+17 2.54970E+17 3.04461E+17 3.29185E+17 5.32612E+16 8.90677E+16 1.25172E+17 1.59409E+17 1.94017E+17 2.33253E+17
7.15000E+2 9.92727E+16 1.52240E+17 2.05596E+17 7.66886E+16 1.20458E+17 1.64939E+17 2.10019E+17 2.55502E+17 3.05252E+17 3.30106E+17 5.26035E+16 8.80224E+16 1.23738E+17 1.57478E+17 1.91571E+17 2.30222E+17
7.16000E+2 9.92082E+16 1.51913E+17 2.04981E+17 7.71701E+16 1.20991E+17 1.65477E+17 2.10535E+17 2.55980E+17 3.05975E+17 3.30952E+17 5.19568E+16 8.69678E+16 1.22272E+17 1.55499E+17 1.89061E+17 2.27339E+17
7.17000E+2 9.91075E+16 1.51601E+17 2.04437E+17 7.75688E+16 1.21449E+17 1.65958E+17 2.11019E+17 2.56456E+17 3.06632E+17 3.31698E+17 5.13186E+16 8.59105E+16 1.20793E+17 1.53492E+17 1.86506E+17 2.24530E+17
7.18000E+2 9.89692E+16 1.51341E+17 2.04050E+17 7.78854E+16 1.21832E+17 1.66384E+17 2.11476E+17 2.56934E+17 3.07219E+17 3.32339E+17 5.06868E+16 8.48590E+16 1.19318E+17 1.51477E+17 1.83929E+17 2.21710E+17
7.19000E+2 9.87924E+16 1.51093E+17 2.03734E+17 7.81537E+16 1.22168E+17 1.66770E+17 2.11903E+17 2.57397E+17 3.07733E+17 3.32879E+17 5.00588E+16 8.38203E+16 1.17866E+17 1.49475E+17 1.81354E+17 2.18808E+17
7.20000E+2 9.85741E+16 1.50791E+17 2.03350E+17 7.84043E+16 1.22480E+17 1.67127E+17 2.12296E+17 2.57820E+17 3.08166E+17 3.33317E+17 4.94291E+16 8.27841E+16 1.16420E+17 1.47486E+17 1.78800E+17 2.15860E+17
7.21000E+2 9.83185E+16 1.50376E+17 2.02773E+17 7.86597E+16 1.22788E+17 1.67467E+17 2.12657E+17 2.58196E+17 3.08531E+17 3.33677E+17 4.87932E+16 8.17365E+16 1.14958E+17 1.45511E+17 1.76292E+17 2.12948E+17
7.22000E+2 9.80199E+16 1.49828E+17 2.01962E+17 7.89230E+16 1.23087E+17 1.67778E+17 2.12966E+17 2.58496E+17 3.08824E+17 3.33967E+17 4.81424E+16 8.06582E+16 1.13448E+17 1.43534E+17 1.73837E+17 2.10137E+17
7.23000E+2 9.76849E+16 1.49177E+17 2.00979E+17 7.91874E+16 1.23369E+17 1.68050E+17 2.13213E+17 2.58707E+17 3.09064E+17 3.34222E+17 4.74776E+16 7.95478E+16 1.11889E+17 1.41555E+17 1.71435E+17 2.07442E+17
7.24000E+2 9.73159E+16 1.48460E+17 1.99894E+17 7.94547E+16 1.23634E+17 1.68278E+17 2.13386E+17 2.58812E+17 3.09263E+17 3.34467E+17 4.68094E+16 7.84301E+16 1.10318E+17 1.39579E+17 1.69053E+17 2.04780E+17
7.25000E+2 9.69156E+16 1.47700E+17 1.98755E+17 7.97133E+16 1.23867E+17 1.68449E+17 2.13472E+17 2.58801E+17 3.09402E+17 3.34681E+17 4.61490E+16 7.73283E+16 1.08771E+17 1.37610E+17 1.66657E+17 2.02062E+17
7.26000E+2 9.64737E+16 1.46895E+17 1.97571E+17 7.99564E+16 1.24064E+17 1.68558E+17 2.13472E+17 2.58677E+17 3.09439E+17 3.34798E+17 4.55060E+16 7.62648E+16 1.07284E+17 1.35653E+17 1.64217E+17 1.99214E+17
7.27000E+2 9.59804E+16 1.46036E+17 1.96334E+17 8.01749E+16 1.24216E+17 1.68600E+17 2.13380E+17 2.58436E+17 3.09325E+17 3.34747E+17 4.48757E+16 7.52361E+16 1.05854E+17 1.33710E+17 1.61741E+17 1.96267E+17
7.28000E+2 9.54246E+16 1.45113E+17 1.95032E+17 8.03553E+16 1.24311E+17 1.68568E+17 2.13198E+17 2.58088E+17 3.09025E+17 3.34471E+17 4.42463E+16 7.42265E+16 1.04462E+17 1.31783E+17 1.59255E+17 1.93301E+17
7.29000E+2 9.48030E+16 1.44116E+17 1.93652E+17 8.04944E+16 1.24349E+17 1.68466E+17 2.12931E+17 2.57642E+17 3.08544E+17 3.33971E+17 4.36060E+16 7.32188E+16 1.03086E+17 1.29870E+17 1.56782E+17 1.90390E+17
7.30000E+2 9.41292E+16 1.43042E+17 1.92170E+17 8.05873E+16 1.24332E+17 1.68302E+17 2.12598E+17 2.57128E+17 3.07916E+17 3.33287E+17 4.29493E+16 7.22022E+16 1.01708E+17 1.27969E+17 1.54336E+17 1.87576E+17
7.31000E+2 9.34222E+16 1.41898E+17 1.90580E+17 8.06400E+16 1.24273E+17 1.68097E+17 2.12230E+17 2.56584E+17 3.07196E+17 3.32479E+17 4.22897E+16 7.11790E+16 1.00320E+17 1.26074E+17 1.51914E+17 1.84819E+17
7.32000E+2 9.26883E+16 1.40676E+17 1.88857E+17 8.06491E+16 1.24167E+17 1.67848E+17 2.11823E+17 2.56008E+17 3.06395E+17 3.31566E+17 4.16376E+16 7.01466E+16 9.89055E+16 1.24168E+17 1.49497E+17 1.82046E+17
7.33000E+2 9.19215E+16 1.39379E+17 1.87011E+17 8.06210E+16 1.24015E+17 1.67547E+17 2.11358E+17 2.55370E+17 3.05521E+17 3.30574E+17 4.10051E+16 6.91045E+16 9.74508E+16 1.22235E+17 1.47072E+17 1.79200E+17
7.34000E+2 9.11010E+16 1.38010E+17 1.85077E+17 8.05761E+16 1.23826E+17 1.67186E+17 2.10808E+17 2.54621E+17 3.04576E+17 3.29531E+17 4.04004E+16 6.80637E+16 9.59696E+16 1.20291E+17 1.44653E+17 1.76281E+17
7.35000E+2 9.02087E+16 1.36577E+17 1.83092E+17 8.05270E+16 1.23603E+17 1.66755E+17 2.10149E+17 2.53722E+17 3.03563E+17 3.28462E+17 3.98275E+16 6.70429E+16 9.44956E+16 1.18372E+17 1.42281E+17 1.73351E+17
7.36000E+2 8.92283E+16 1.35079E+17 1.81075E+17 8.04751E+16 1.23343E+17 1.66244E+17 2.09363E+17 2.52645E+17 3.02472E+17 3.27363E+17 3.92897E+16 6.60614E+16 9.30646E+16 1.16518E+17 1.39994E+17 1.70477E+17
7.37000E+2 8.81685E+16 1.33494E+17 1.78964E+17 8.03909E+16 1.23019E+17 1.65637E+17 2.08445E+17 2.51401E+17 3.01253E+17 3.26155E+17 3.87890E+16 6.51345E+16 9.17059E+16 1.14759E+17 1.37828E+17 1.67708E+17
7.38000E+2 8.70467E+16 1.31792E+17 1.76680E+17 8.02463E+16 1.22613E+17 1.64926E+17 2.07405E+17 2.50014E+17 2.99863E+17 3.24764E+17 3.83232E+16 6.42616E+16 9.04202E+16 1.13104E+17 1.35797E+17 1.65079E+17
7.39000E+2 8.58777E+16 1.29949E+17 1.74153E+17 8.00118E+16 1.22101E+17 1.64100E+17 2.06244E+17 2.48505E+17 2.98259E+17 3.23112E+17 3.78867E+16 6.34332E+16 8.91943E+16 1.11547E+17 1.33907E+17 1.62606E+17
7.40000E+2 8.46661E+16 1.27953E+17 1.71351E+17 7.96867E+16 1.21482E+17 1.63160E+17 2.04965E+17 2.46877E+17 2.96430E+17 3.21182E+17 3.74734E+16 6.26389E+16 8.80133E+16 1.10083E+17 1.32161E+17 1.60298E+17
7.41000E+2 8.33996E+16 1.25839E+17 1.68364E+17 7.93193E+16 1.20804E+17 1.62143E+17 2.03593E+17 2.45140E+17 2.94442E+17 3.19068E+17 3.70834E+16 6.18773E+16 8.68745E+16 1.08712E+17 1.30566E+17 1.58174E+17
7.42000E+2 8.20538E+16 1.23637E+17 1.65285E+17 7.89543E+16 1.20101E+17 1.61069E+17 2.02128E+17 2.43271E+17 2.92331E+17 3.16836E+17 3.67234E+16 6.11581E+16 8.57903E+16 1.07439E+17 1.29112E+17 1.56214E+17
7.43000E+2 8.06116E+16 1.21379E+17 1.62201E+17 7.86410E+16 1.19418E+17 1.59969E+17 2.00583E+17 2.41263E+17 2.90149E+17 3.14567E+17 3.64053E+16 6.04980E+16 8.47822E+16 1.06270E+17 1.27795E+17 1.54399E+17
7.44000E+2 7.90668E+16 1.19081E+17 1.59152E+17 7.83687E+16 1.18745E+17 1.58836E+17 1.98955E+17 2.39117E+17 2.87896E+17 3.12260E+17 3.61403E+16 5.99131E+16 8.38712E+16 1.05217E+17 1.26611E+17 1.52715E+17
7.45000E+2 7.74359E+16 1.16728E+17 1.56087E+17 7.80733E+16 1.18026E+17 1.57632E+17 1.97230E+17 2.36847E+17 2.85517E+17 3.09825E+17 3.59338E+16 5.94116E+16 8.30685E+16 1.04283E+17 1.25555E+17 1.51150E+17
7.46000E+2 7.57370E+16 1.14304E+17 1.52953E+17 7.76836E+16 1.17199E+17 1.56313E+17 1.95387E+17 2.34460E+17 2.82950E+17 3.07168E+17 3.57777E+16 5.89836E+16 8.23623E+16 1.03461E+17 1.24625E+17 1.49725E+17
7.47000E+2 7.39867E+16 1.11794E+17 1.49697E+17 7.71328E+16 1.16204E+17 1.54839E+17 1.93412E+17 2.31971E+17 2.80134E+17 3.04188E+17 3.56623E+16 5.86168E+16 8.17379E+16 1.02743E+17 1.23820E+17 1.48452E+17
7.48000E+2 7.22071E+16 1.09205E+17 1.46307E+17 7.64086E+16 1.15028E+17 1.53194E+17 1.91288E+17 2.29361E+17 2.77044E+17 3.00858E+17 3.55776E+16 5.82988E+16 8.11803E+16 1.02118E+17 1.23136E+17 1.47351E+17
7.49000E+2 7.04258E+16 1.06567E+17 1.42816E+17 7.55723E+16 1.13716E+17 1.51401E+17 1.89006E+17 2.26586E+17 2.73686E+17 2.97208E+17 3.55184E+16 5.80229E+16 8.06817E+16 1.01579E+17 1.22568E+17 1.46422E+17
7.50000E+2 6.86720E+16 1.03910E+17 1.39254E+17 7.46821E+16 1.12315E+17 1.49480E+17 1.86558E+17 2.23606E+17 2.70077E+17 2.93285E+17 3.54860E+16 5.77919E+16 8.02460E+16 1.01127E+17 1.22111E+17 1.45648E+17
7.51000E+2 6.69744E+16 1.01270E+17 1.35660E+17 7.38000E+16 1.10875E+17 1.47460E+17 1.83945E+17 2.20391E+17 2.66243E+17 2.89142E+17 3.54833E+16 5.76105E+16 7.98802E+16 1.00763E+17 1.21760E+17 1.45012E+17
7.52000E+2 6.53267E+16 9.86510E+16 1.32053E+17 7.29377E+16 1.09408E+17 1.45354E+17 1.81178E+17 2.16948E+17 2.62221E+17 2.84831E+17 3.55095E+16 5.74775E+16 7.95825E+16 1.00479E+17 1.21501E+17 1.44486E+17
7.53000E+2 6.37031E+16 9.60478E+16 1.28450E+17 7.20527E+16 1.07895E+17 1.43176E+17 1.78312E+17 2.13378E+17 2.58114E+17 2.80455E+17 3.55633E+16 5.73911E+16 7.93504E+16 1.00270E+17 1.21327E+17 1.44049E+17
7.54000E+2 6.20761E+16 9.34529E+16 1.24869E+17 7.11010E+16 1.06315E+17 1.40941E+17 1.75402E+17 2.09782E+17 2.54024E+17 2.76118E+17 3.56388E+16 5.73415E+16 7.91705E+16 1.00121E+17 1.21218E+17 1.43688E+17
7.55000E+2 6.04192E+16 9.08597E+16 1.21327E+17 7.00397E+16 1.04651E+17 1.38665E+17 1.72507E+17 2.06262E+17 2.50049E+17 2.71916E+17 3.57300E+16 5.73194E+16 7.90299E+16 1.00019E+17 1.21164E+17 1.43385E+17
7.56000E+2 5.87139E+16 8.82500E+16 1.17807E+17 6.88644E+16 1.02914E+17 1.36379E+17 1.69678E+17 2.02893E+17 2.46259E+17 2.67914E+17 3.58318E+16 5.73166E+16 7.89174E+16 9.99533E+16 1.21154E+17 1.43129E+17
7.57000E+2 5.69458E+16 8.55915E+16 1.14257E+17 6.76231E+16 1.01153E+17 1.34131E+17 1.66958E+17 1.99711E+17 2.42651E+17 2.64093E+17 3.59407E+16 5.73284E+16 7.88271E+16 9.99156E+16 1.21178E+17 1.42914E+17
7.58000E+2 5.51012E+16 8.28541E+16 1.10631E+17 6.63667E+16 9.94203E+16 1.31967E+17 1.64385E+17 1.96743E+17 2.39220E+17 2.60431E+17 3.60560E+16 5.73553E+16 7.87610E+16 9.99073E+16 1.21237E+17 1.42754E+17
7.59000E+2 5.31694E+16 8.00123E+16 1.06885E+17 6.51540E+16 9.77765E+16 1.29942E+17 1.62003E+17 1.94021E+17 2.35964E+17 2.56908E+17 3.61778E+16 5.73998E+16 7.87236E+16 9.99311E+16 1.21331E+17 1.42663E+17
7.60000E+2 5.11785E+16 7.70926E+16 1.03045E+17 6.40132E+16 9.62432E+16 1.28065E+17 1.59810E+17 1.91526E+17 2.32849E+17 2.53484E+17 3.63062E+16 5.74632E+16 7.87179E+16 9.99897E+16 1.21462E+17 1.42654E+17
7.61000E+2 4.91976E+16 7.41770E+16 9.92009E+16 6.29281E+16 9.47808E+16 1.26272E+17 1.57710E+17 1.89133E+17 2.29777E+17 2.50071E+17 3.64406E+16 5.75476E+16 7.87484E+16 1.00086E+17 1.21632E+17 1.42735E+17
7.62000E+2 4.72898E+16 7.13396E+16 9.54367E+16 6.18604E+16 9.33210E+16 1.24461E+17 1.55568E+17 1.86674E+17 2.26608E+17 2.46549E+17 3.65737E+16 5.76437E+16 7.88043E+16 1.00204E+17 1.21818E+17 1.42886E+17
7.63000E+2 4.55202E+16 6.86575E+16 9.18388E+16 6.07813E+16 9.18074E+16 1.22545E+17 1.53265E+17 1.83994E+17 2.23222E+17 2.42811E+17 3.67001E+16 5.77459E+16 7.88793E+16 1.00333E+17 1.22005E+17 1.43087E+17
7.64000E+2 4.39096E+16 6.61658E+16 8.84571E+16 5.96665E+16 9.01948E+16 1.20456E+17 1.50711E+17 1.80980E+17 2.19533E+17 2.38786E+17 3.68141E+16 5.78481E+16 7.89674E+16 1.00463E+17 1.22179E+17 1.43326E+17
7.65000E+2 4.24242E+16 6.38465E+16 8.52933E+16 5.85220E+16 8.85050E+16 1.18236E+17 1.47965E+17 1.77712E+17 2.15628E+17 2.34561E+17 3.69119E+16 5.79442E+16 7.90602E+16 1.00584E+17 1.22329E+17 1.43576E+17
7.66000E+2 4.10263E+16 6.16782E+16 8.23463E+16 5.73662E+16 8.67813E+16 1.15955E+17 1.45130E+17 1.74324E+17 2.11645E+17 2.30281E+17 3.69906E+16 5.80265E+16 7.91450E+16 1.00683E+17 1.22441E+17 1.43789E+17
7.67000E+2 3.96791E+16 5.96406E+16 7.96164E+16 5.62140E+16 8.50645E+16 1.13684E+17 1.42309E+17 1.70956E+17 2.07723E+17 2.26082E+17 3.70485E+16 5.80879E+16 7.92090E+16 1.00749E+17 1.22509E+17 1.43921E+17
7.68000E+2 3.83672E+16 5.77221E+16 7.70970E+16 5.50819E+16 8.33947E+16 1.11491E+17 1.39599E+17 1.67732E+17 2.03988E+17 2.22092E+17 3.70836E+16 5.81211E+16 7.92396E+16 1.00772E+17 1.22521E+17 1.43923E+17
