X GeBow200 GeBow300 GeBow400 OrBow200 OrBow300 OrBow400 OrBow500 OrBow600 OrBow700 OrBow750 OsBow200 OsBow300 OsBow400 OsBow500 OsBow600 OsBow700
6.67000E+2 6.00850E+13 9.62000E+13 1.33024E+14 3.80510E+13 6.39531E+13 9.11818E+13 1.19269E+14 1.47911E+14 1.79170E+14 1.94780E+14 4.57409E+13 7.72307E+13 1.09001E+14 1.41437E+14 1.74527E+14 2.09324E+14
6.68000E+2 6.12524E+13 9.79065E+13 1.35264E+14 3.88600E+13 6.51491E+13 9.27550E+13 1.21215E+14 1.50229E+14 1.81853E+14 1.97646E+14 4.64898E+13 7.83803E+13 1.10552E+14 1.43442E+14 1.76993E+14 2.12250E+14
6.69000E+2 6.24152E+13 9.95905E+13 1.37463E+14 3.96043E+13 6.63113E+13 9.43405E+13 1.23229E+14 1.52674E+14 1.84651E+14 2.00621E+14 4.72075E+13 7.94707E+13 1.12015E+14 1.45300E+14 1.79249E+14 2.15254E+14
6.70000E+2 6.35136E+13 1.01251E+14 1.39686E+14 4.03443E+13 6.74874E+13 9.59626E+13 1.25305E+14 1.55209E+14 1.87510E+14 2.03642E+14 4.79000E+13 8.05217E+13 1.13425E+14 1.47059E+14 1.81358E+14 2.18275E+14
6.71000E+2 6.45200E+13 1.02899E+14 1.41992E+14 4.11549E+13 6.87344E+13 9.76473E+13 1.27430E+14 1.57776E+14 1.90351E+14 2.06620E+14 4.85832E+13 8.15682E+13 1.14836E+14 1.48808E+14 1.83444E+14 2.21203E+14
6.72000E+2 6.54851E+13 1.04578E+14 1.44413E+14 4.20921E+13 7.00931E+13 9.94101E+13 1.29589E+14 1.60327E+14 1.93116E+14 2.09493E+14 4.92692E+13 8.26355E+13 1.16286E+14 1.50612E+14 1.85600E+14 2.23967E+14
6.73000E+2 6.64700E+13 1.06335E+14 1.46975E+14 4.31219E+13 7.15325E+13 1.01227E+14 1.31768E+14 1.62858E+14 1.95876E+14 2.12368E+14 4.99565E+13 8.37198E+13 1.17769E+14 1.52447E+14 1.87785E+14 2.26616E+14
6.74000E+2 6.75136E+13 1.08176E+14 1.49645E+14 4.41807E+13 7.29973E+13 1.03062E+14 1.33954E+14 1.65384E+14 1.98746E+14 2.15410E+14 5.06421E+13 8.48108E+13 1.19267E+14 1.54270E+14 1.89927E+14 2.29244E+14
6.75000E+2 6.86085E+13 1.10030E+14 1.52284E+14 4.52076E+13 7.44341E+13 1.04877E+14 1.36131E+14 1.67914E+14 2.01803E+14 2.18730E+14 5.13240E+13 8.59010E+13 1.20768E+14 1.56064E+14 1.92003E+14 2.31905E+14
6.76000E+2 6.97428E+13 1.11819E+14 1.54737E+14 4.61672E+13 7.58075E+13 1.06642E+14 1.38278E+14 1.70436E+14 2.04955E+14 2.22197E+14 5.20047E+13 8.69902E+13 1.22268E+14 1.57855E+14 1.94074E+14 2.34566E+14
6.77000E+2 7.09078E+13 1.13528E+14 1.56985E+14 4.70275E+13 7.70863E+13 1.08330E+14 1.40372E+14 1.72935E+14 2.08075E+14 2.25627E+14 5.26898E+13 8.80826E+13 1.23769E+14 1.59687E+14 1.96232E+14 2.37197E+14
6.78000E+2 7.20968E+13 1.15218E+14 1.59165E+14 4.77735E+13 7.82564E+13 1.09931E+14 1.42410E+14 1.75413E+14 2.11070E+14 2.28880E+14 5.33762E+13 8.91743E+13 1.25268E+14 1.61573E+14 1.98506E+14 2.39772E+14
6.79000E+2 7.32966E+13 1.16948E+14 1.61416E+14 4.84556E+13 7.93750E+13 1.11503E+14 1.44447E+14 1.77923E+14 2.13997E+14 2.32015E+14 5.40454E+13 9.02433E+13 1.26739E+14 1.63459E+14 2.00814E+14 2.42277E+14
6.80000E+2 7.45043E+13 1.18732E+14 1.63774E+14 4.91467E+13 8.05245E+13 1.13132E+14 1.46570E+14 1.80549E+14 2.16967E+14 2.35158E+14 5.46800E+13 9.12723E+13 1.28165E+14 1.65295E+14 2.03066E+14 2.44712E+14
6.81000E+2 7.57198E+13 1.20532E+14 1.66156E+14 4.99032E+13 8.17680E+13 1.14883E+14 1.48841E+14 1.83348E+14 2.20074E+14 2.38419E+14 5.52716E+13 9.22511E+13 1.29534E+14 1.67051E+14 2.05215E+14 2.47051E+14
6.82000E+2 7.69410E+13 1.22305E+14 1.68473E+14 5.07020E+13 8.30757E+13 1.16719E+14 1.51219E+14 1.86277E+14 2.23316E+14 2.41818E+14 5.58262E+13 9.31872E+13 1.30855E+14 1.68729E+14 2.07252E+14 2.49223E+14
6.83000E+2 7.81699E+13 1.24040E+14 1.70703E+14 5.15073E+13 8.44008E+13 1.18585E+14 1.53641E+14 1.89264E+14 2.26669E+14 2.45354E+14 5.63526E+13 9.40885E+13 1.32135E+14 1.70333E+14 2.09182E+14 2.51161E+14
6.84000E+2 7.94048E+13 1.25764E+14 1.72901E+14 5.22874E+13 8.57013E+13 1.20431E+14 1.56048E+14 1.92243E+14 2.30109E+14 2.49024E+14 5.68570E+13 9.49604E+13 1.33378E+14 1.71868E+14 2.11006E+14 2.52886E+14
6.85000E+2 8.06456E+13 1.27498E+14 1.75113E+14 5.30973E+13 8.70189E+13 1.22275E+14 1.58430E+14 1.95171E+14 2.33614E+14 2.52819E+14 5.73427E+13 9.57976E+13 1.34570E+14 1.73326E+14 2.12726E+14 2.54540E+14
6.86000E+2 8.18907E+13 1.29245E+14 1.77347E+14 5.40212E+13 8.84273E+13 1.24166E+14 1.60806E+14 1.98033E+14 2.37179E+14 2.56734E+14 5.78156E+13 9.65998E+13 1.35705E+14 1.74709E+14 2.14352E+14 2.56295E+14
6.87000E+2 8.31324E+13 1.30979E+14 1.79558E+14 5.51315E+13 8.99883E+13 1.26146E+14 1.63188E+14 2.00808E+14 2.40789E+14 2.60761E+14 5.82769E+13 9.73647E+13 1.36776E+14 1.76018E+14 2.15897E+14 2.58193E+14
6.88000E+2 8.43622E+13 1.32670E+14 1.81693E+14 5.63566E+13 9.16458E+13 1.28185E+14 1.65582E+14 2.03542E+14 2.44384E+14 2.64786E+14 5.87225E+13 9.80909E+13 1.37785E+14 1.77273E+14 2.17397E+14 2.60101E+14
6.89000E+2 8.55737E+13 1.34311E+14 1.83744E+14 5.75681E+13 9.32984E+13 1.30231E+14 1.67999E+14 2.06313E+14 2.47897E+14 2.68669E+14 5.91497E+13 9.87794E+13 1.38736E+14 1.78493E+14 2.18889E+14 2.61877E+14
6.90000E+2 8.67655E+13 1.35922E+14 1.85753E+14 5.86379E+13 9.48445E+13 1.32233E+14 1.70446E+14 2.09200E+14 2.51261E+14 2.72271E+14 5.95569E+13 9.94352E+13 1.39642E+14 1.79679E+14 2.20363E+14 2.63438E+14
6.91000E+2 8.79312E+13 1.37515E+14 1.87755E+14 5.95628E+13 9.62781E+13 1.34179E+14 1.72910E+14 2.12184E+14 2.54499E+14 2.75635E+14 5.99434E+13 1.00066E+14 1.40519E+14 1.80789E+14 2.21707E+14 2.64802E+14
6.92000E+2 8.90721E+13 1.39109E+14 1.89788E+14 6.04388E+13 9.76706E+13 1.36100E+14 1.75368E+14 2.15186E+14 2.57704E+14 2.78944E+14 6.03091E+13 1.00683E+14 1.41388E+14 1.81781E+14 2.22809E+14 2.66001E+14
6.93000E+2 9.01920E+13 1.40720E+14 1.91882E+14 6.13607E+13 9.90916E+13 1.38022E+14 1.77795E+14 2.18121E+14 2.60975E+14 2.82383E+14 6.06528E+13 1.01282E+14 1.42247E+14 1.82631E+14 2.23622E+14 2.67073E+14
6.94000E+2 9.12976E+13 1.42361E+14 1.94058E+14 6.23593E+13 1.00567E+14 1.39962E+14 1.80194E+14 2.20977E+14 2.64354E+14 2.86023E+14 6.09690E+13 1.01831E+14 1.43030E+14 1.83359E+14 2.24265E+14 2.68066E+14
6.95000E+2 9.23963E+13 1.44044E+14 1.96327E+14 6.33708E+13 1.02054E+14 1.41910E+14 1.82598E+14 2.23832E+14 2.67809E+14 2.89778E+14 6.12502E+13 1.02288E+14 1.43665E+14 1.83994E+14 2.24879E+14 2.69030E+14
6.96000E+2 9.35014E+13 1.45759E+14 1.98660E+14 6.43250E+13 1.03505E+14 1.43857E+14 1.85041E+14 2.26773E+14 2.71302E+14 2.93547E+14 6.14922E+13 1.02632E+14 1.44109E+14 1.84556E+14 2.25561E+14 2.69989E+14
6.97000E+2 9.46283E+13 1.47499E+14 2.01019E+14 6.51988E+13 1.04910E+14 1.45807E+14 1.87548E+14 2.29845E+14 2.74814E+14 2.97279E+14 6.16988E+13 1.02895E+14 1.44428E+14 1.85053E+14 2.26248E+14 2.70893E+14
6.98000E+2 9.57858E+13 1.49253E+14 2.03371E+14 6.60672E+13 1.06323E+14 1.47784E+14 1.90102E+14 2.32984E+14 2.78360E+14 3.01029E+14 6.18756E+13 1.03125E+14 1.44710E+14 1.85486E+14 2.26842E+14 2.71676E+14
6.99000E+2 9.69568E+13 1.50996E+14 2.05684E+14 6.70295E+13 1.07818E+14 1.49818E+14 1.92680E+14 2.36109E+14 2.81963E+14 3.04870E+14 6.20270E+13 1.03361E+14 1.45030E+14 1.85856E+14 2.27259E+14 2.72279E+14
7.00000E+2 9.81207E+13 1.52701E+14 2.07926E+14 6.81666E+13 1.09457E+14 1.51934E+14 1.95263E+14 2.39153E+14 2.85641E+14 3.08866E+14 6.21507E+13 1.03587E+14 1.45360E+14 1.86154E+14 2.27510E+14 2.72707E+14
7.01000E+2 9.92537E+13 1.54344E+14 2.10073E+14 6.94416E+13 1.11207E+14 1.54112E+14 1.97845E+14 2.42125E+14 2.89361E+14 3.12959E+14 6.22399E+13 1.03766E+14 1.45631E+14 1.86357E+14 2.27627E+14 2.72977E+14
7.02000E+2 1.00360E+14 1.55932E+14 2.12133E+14 7.07826E+13 1.13012E+14 1.56323E+14 2.00432E+14 2.45070E+14 2.93073E+14 3.17053E+14 6.22900E+13 1.03868E+14 1.45786E+14 1.86453E+14 2.27653E+14 2.73111E+14
7.03000E+2 1.01449E+14 1.57481E+14 2.14133E+14 7.21144E+13 1.14810E+14 1.58533E+14 2.03024E+14 2.48025E+14 2.96731E+14 3.21062E+14 6.23024E+13 1.03892E+14 1.45821E+14 1.86440E+14 2.27583E+14 2.73097E+14
7.04000E+2 1.02531E+14 1.59010E+14 2.16098E+14 7.33865E+13 1.16560E+14 1.60714E+14 2.05614E+14 2.51010E+14 3.00324E+14 3.24959E+14 6.22817E+13 1.03862E+14 1.45782E+14 1.86325E+14 2.27385E+14 2.72895E+14
7.05000E+2 1.03611E+14 1.60524E+14 2.18033E+14 7.45833E+13 1.18246E+14 1.62856E+14 2.08195E+14 2.54019E+14 3.03887E+14 3.28800E+14 6.22344E+13 1.03803E+14 1.45710E+14 1.86121E+14 2.27033E+14 2.72473E+14
7.06000E+2 1.04684E+14 1.62012E+14 2.19922E+14 7.56886E+13 1.19854E+14 1.64946E+14 2.10759E+14 2.57052E+14 3.07460E+14 3.32643E+14 6.21615E+13 1.03716E+14 1.45611E+14 1.85829E+14 2.26527E+14 2.71854E+14
7.07000E+2 1.05747E+14 1.63464E+14 2.21746E+14 7.67001E+13 1.21380E+14 1.66981E+14 2.13302E+14 2.60103E+14 3.11063E+14 3.36520E+14 6.20536E+13 1.03572E+14 1.45431E+14 1.85432E+14 2.25892E+14 2.71139E+14
7.08000E+2 1.06794E+14 1.64873E+14 2.23499E+14 7.76547E+13 1.22859E+14 1.68990E+14 2.15845E+14 2.63184E+14 3.14691E+14 3.40422E+14 6.19022E+13 1.03338E+14 1.45115E+14 1.84916E+14 2.25161E+14 2.70434E+14
7.09000E+2 1.07820E+14 1.66260E+14 2.25228E+14 7.86018E+13 1.24340E+14 1.71011E+14 2.18414E+14 2.66304E+14 3.18335E+14 3.44328E+14 6.17024E+13 1.02997E+14 1.44631E+14 1.84281E+14 2.24371E+14 2.69801E+14
7.10000E+2 1.08820E+14 1.67636E+14 2.26968E+14 7.95876E+13 1.25865E+14 1.73079E+14 2.21030E+14 2.69471E+14 3.21976E+14 3.48207E+14 6.14628E+13 1.02582E+14 1.44038E+14 1.83563E+14 2.23530E+14 2.69132E+14
7.11000E+2 1.09786E+14 1.69013E+14 2.28746E+14 8.06273E+13 1.27440E+14 1.75186E+14 2.23667E+14 2.72641E+14 3.25601E+14 3.52060E+14 6.11952E+13 1.02136E+14 1.43414E+14 1.82808E+14 2.22648E+14 2.68281E+14
7.12000E+2 1.10717E+14 1.70355E+14 2.30492E+14 8.17266E+13 1.29058E+14 1.77306E+14 2.26285E+14 2.75752E+14 3.29192E+14 3.55890E+14 6.09117E+13 1.01705E+14 1.42834E+14 1.82062E+14 2.21734E+14 2.67121E+14
7.13000E+2 1.11614E+14 1.71618E+14 2.32112E+14 8.28909E+13 1.30710E+14 1.79418E+14 2.28840E+14 2.78742E+14 3.32743E+14 3.59721E+14 6.06215E+13 1.01294E+14 1.42304E+14 1.81325E+14 2.20781E+14 2.65712E+14
7.14000E+2 1.12476E+14 1.72746E+14 2.33488E+14 8.41060E+13 1.32379E+14 1.81496E+14 2.31305E+14 2.81579E+14 3.36235E+14 3.63540E+14 6.03279E+13 1.00885E+14 1.41780E+14 1.80560E+14 2.19759E+14 2.64201E+14
7.15000E+2 1.13298E+14 1.73749E+14 2.34643E+14 8.53351E+13 1.34040E+14 1.83536E+14 2.33699E+14 2.84310E+14 3.39669E+14 3.67325E+14 6.00354E+13 1.00458E+14 1.41219E+14 1.79726E+14 2.18636E+14 2.62748E+14
7.16000E+2 1.14085E+14 1.74693E+14 2.35718E+14 8.65233E+13 1.35656E+14 1.85533E+14 2.36052E+14 2.87005E+14 3.43061E+14 3.71064E+14 5.97478E+13 1.00009E+14 1.40607E+14 1.78817E+14 2.17411E+14 2.61429E+14
7.17000E+2 1.14835E+14 1.75659E+14 2.36880E+14 8.76316E+13 1.37204E+14 1.87487E+14 2.38394E+14 2.89725E+14 3.46410E+14 3.74728E+14 5.94625E+13 9.95440E+13 1.39962E+14 1.77850E+14 2.16103E+14 2.60162E+14
7.18000E+2 1.15547E+14 1.76692E+14 2.38230E+14 8.86585E+13 1.38684E+14 1.89398E+14 2.40727E+14 2.92474E+14 3.49714E+14 3.78309E+14 5.91772E+13 9.90736E+13 1.39305E+14 1.76850E+14 2.14739E+14 2.58848E+14
7.19000E+2 1.16219E+14 1.77746E+14 2.39671E+14 8.96413E+13 1.40125E+14 1.91283E+14 2.43050E+14 2.95231E+14 3.52966E+14 3.81808E+14 5.88890E+13 9.86059E+13 1.38657E+14 1.75842E+14 2.13344E+14 2.57405E+14
7.20000E+2 1.16846E+14 1.78742E+14 2.41043E+14 9.06139E+13 1.41554E+14 1.93153E+14 2.45356E+14 2.97969E+14 3.56155E+14 3.85224E+14 5.85913E+13 9.81290E+13 1.38000E+14 1.74825E+14 2.11943E+14 2.55871E+14
7.21000E+2 1.17427E+14 1.79602E+14 2.42182E+14 9.15987E+13 1.42985E+14 1.95014E+14 2.47638E+14 3.00668E+14 3.59282E+14 3.88564E+14 5.82763E+13 9.76221E+13 1.37300E+14 1.73791E+14 2.10555E+14 2.54334E+14
7.22000E+2 1.17959E+14 1.80305E+14 2.43045E+14 9.26030E+13 1.44422E+14 1.96859E+14 2.49880E+14 3.03301E+14 3.62353E+14 3.91855E+14 5.79355E+13 9.70656E+13 1.36526E+14 1.72732E+14 2.09199E+14 2.52882E+14
7.23000E+2 1.18449E+14 1.80887E+14 2.43700E+14 9.36193E+13 1.45853E+14 1.98677E+14 2.52071E+14 3.05856E+14 3.65391E+14 3.95134E+14 5.75696E+13 9.64568E+13 1.35672E+14 1.71644E+14 2.07875E+14 2.51536E+14
7.24000E+2 1.18899E+14 1.81387E+14 2.44228E+14 9.46499E+13 1.47278E+14 2.00460E+14 2.54194E+14 3.08308E+14 3.68408E+14 3.98432E+14 5.71912E+13 9.58249E+13 1.34785E+14 1.70537E+14 2.06547E+14 2.50198E+14
7.25000E+2 1.19312E+14 1.81832E+14 2.44686E+14 9.56811E+13 1.48680E+14 2.02192E+14 2.56234E+14 3.10643E+14 3.71380E+14 4.01723E+14 5.68138E+13 9.51983E+13 1.33907E+14 1.69411E+14 2.05170E+14 2.48758E+14
7.26000E+2 1.19674E+14 1.82220E+14 2.45083E+14 9.67048E+13 1.50052E+14 2.03866E+14 2.58188E+14 3.12861E+14 3.74257E+14 4.04928E+14 5.64493E+13 9.46050E+13 1.33084E+14 1.68275E+14 2.03708E+14 2.47121E+14
7.27000E+2 1.19971E+14 1.82538E+14 2.45407E+14 9.77093E+13 1.51382E+14 2.05473E+14 2.60047E+14 3.14956E+14 3.76975E+14 4.07957E+14 5.60924E+13 9.40414E+13 1.32312E+14 1.67130E+14 2.02168E+14 2.45324E+14
7.28000E+2 1.20188E+14 1.82771E+14 2.45644E+14 9.86777E+13 1.52656E+14 2.07005E+14 2.61811E+14 3.16936E+14 3.79489E+14 4.10737E+14 5.57285E+13 9.34887E+13 1.31571E+14 1.65981E+14 2.00583E+14 2.43464E+14
7.29000E+2 1.20319E+14 1.82904E+14 2.45773E+14 9.96053E+13 1.53872E+14 2.08463E+14 2.63485E+14 3.18812E+14 3.81798E+14 4.13262E+14 5.53425E+13 9.29255E+13 1.30831E+14 1.64824E+14 1.98980E+14 2.41633E+14
7.30000E+2 1.20380E+14 1.82933E+14 2.45762E+14 1.00485E+14 1.55031E+14 2.09856E+14 2.65090E+14 3.20614E+14 3.83942E+14 4.15577E+14 5.49270E+13 9.23378E+13 1.30072E+14 1.63657E+14 1.97376E+14 2.39887E+14
7.31000E+2 1.21932E+14 1.85201E+14 2.48739E+14 1.02618E+14 1.58142E+14 2.13910E+14 2.70071E+14 3.26513E+14 3.90919E+14 4.23093E+14 5.51952E+13 9.29007E+13 1.30935E+14 1.64548E+14 1.98273E+14 2.41220E+14
7.32000E+2 1.21880E+14 1.84982E+14 2.48336E+14 1.03398E+14 1.59191E+14 2.15193E+14 2.71571E+14 3.28220E+14 3.92820E+14 4.25091E+14 5.47511E+13 9.22388E+13 1.30055E+14 1.63273E+14 1.96580E+14 2.39380E+14
7.33000E+2 1.21778E+14 1.84649E+14 2.47752E+14 1.04137E+14 1.60188E+14 2.16418E+14 2.73007E+14 3.29857E+14 3.94636E+14 4.26997E+14 5.43237E+13 9.15498E+13 1.29103E+14 1.61937E+14 1.94842E+14 2.37405E+14
7.34000E+2 1.21597E+14 1.84208E+14 2.47031E+14 1.04860E+14 1.61144E+14 2.17572E+14 2.74340E+14 3.31358E+14 3.96368E+14 4.28844E+14 5.39242E+13 9.08478E+13 1.28095E+14 1.60557E+14 1.93075E+14 2.35290E+14
7.35000E+2 1.19848E+14 1.81451E+14 2.43250E+14 1.04311E+14 1.60110E+14 2.16007E+14 2.72217E+14 3.28659E+14 3.93222E+14 4.25475E+14 5.29135E+13 8.90710E+13 1.25544E+14 1.57266E+14 1.89029E+14 2.30308E+14
7.36000E+2 1.19456E+14 1.80840E+14 2.42418E+14 1.05044E+14 1.60999E+14 2.16998E+14 2.73281E+14 3.29777E+14 3.94817E+14 4.27307E+14 5.25998E+13 8.84408E+13 1.24592E+14 1.55990E+14 1.87420E+14 2.28229E+14
7.37000E+2 1.18944E+14 1.80090E+14 2.41432E+14 1.05741E+14 1.61811E+14 2.17867E+14 2.74174E+14 3.30675E+14 3.96246E+14 4.29002E+14 5.23286E+13 8.78701E+13 1.23716E+14 1.54816E+14 1.85937E+14 2.26247E+14
7.38000E+2 1.18334E+14 1.79162E+14 2.40184E+14 1.06362E+14 1.62517E+14 2.18600E+14 2.74903E+14 3.31380E+14 3.97452E+14 4.30457E+14 5.20977E+13 8.73592E+13 1.22920E+14 1.53757E+14 1.84607E+14 2.24414E+14
7.39000E+2 1.17643E+14 1.78016E+14 2.38571E+14 1.06867E+14 1.63083E+14 2.19179E+14 2.75468E+14 3.31915E+14 3.98368E+14 4.31563E+14 5.19008E+13 8.68967E+13 1.22187E+14 1.52808E+14 1.83438E+14 2.22752E+14
7.40000E+2 1.16877E+14 1.76632E+14 2.36540E+14 1.07253E+14 1.63507E+14 2.19602E+14 2.75869E+14 3.32280E+14 3.98974E+14 4.32288E+14 5.17299E+13 8.64693E+13 1.21497E+14 1.51963E+14 1.82440E+14 2.21282E+14
7.41000E+2 1.16009E+14 1.75043E+14 2.34196E+14 1.07575E+14 1.63838E+14 2.19903E+14 2.76120E+14 3.32466E+14 3.99332E+14 4.32731E+14 5.15833E+13 8.60718E+13 1.20843E+14 1.51220E+14 1.81618E+14 2.20021E+14
7.42000E+2 1.15011E+14 1.73296E+14 2.31672E+14 1.07900E+14 1.64132E+14 2.20120E+14 2.76232E+14 3.32458E+14 3.99504E+14 4.32994E+14 5.14737E+13 8.57228E+13 1.20249E+14 1.50592E+14 1.80971E+14 2.18959E+14
7.43000E+2 1.13856E+14 1.71436E+14 2.29092E+14 1.08296E+14 1.64449E+14 2.20292E+14 2.76221E+14 3.32240E+14 3.99561E+14 4.33186E+14 5.14187E+13 8.54472E+13 1.19746E+14 1.50096E+14 1.80498E+14 2.18073E+14
7.44000E+2 1.12530E+14 1.69480E+14 2.26510E+14 1.08748E+14 1.64776E+14 2.20408E+14 2.76080E+14 3.31810E+14 3.99499E+14 4.33307E+14 5.14359E+13 8.52701E+13 1.19368E+14 1.49748E+14 1.80196E+14 2.17348E+14
7.45000E+2 1.11055E+14 1.67406E+14 2.23853E+14 1.09170E+14 1.65037E+14 2.20417E+14 2.75786E+14 3.31183E+14 3.99238E+14 4.33228E+14 5.15347E+13 8.52055E+13 1.19133E+14 1.49559E+14 1.80065E+14 2.16773E+14
7.46000E+2 1.09454E+14 1.65190E+14 2.21044E+14 1.09460E+14 1.65139E+14 2.20253E+14 2.75310E+14 3.30366E+14 3.98691E+14 4.32814E+14 5.17051E+13 8.52418E+13 1.19028E+14 1.49520E+14 1.80105E+14 2.16379E+14
7.47000E+2 1.07747E+14 1.62806E+14 2.18004E+14 1.09520E+14 1.64998E+14 2.19856E+14 2.74625E+14 3.29375E+14 3.97761E+14 4.31915E+14 5.19351E+13 8.53639E+13 1.19035E+14 1.49625E+14 1.80319E+14 2.16191E+14
7.48000E+2 1.05966E+14 1.60262E+14 2.14711E+14 1.09329E+14 1.64587E+14 2.19197E+14 2.73704E+14 3.28179E+14 3.96407E+14 4.30481E+14 5.22113E+13 8.55554E+13 1.19135E+14 1.49861E+14 1.80706E+14 2.16242E+14
7.49000E+2 1.04151E+14 1.57598E+14 2.11205E+14 1.08967E+14 1.63967E+14 2.18304E+14 2.72527E+14 3.26713E+14 3.94626E+14 4.28544E+14 5.25270E+13 8.58083E+13 1.19318E+14 1.50222E+14 1.81262E+14 2.16539E+14
7.50000E+2 1.02343E+14 1.54859E+14 2.07532E+14 1.08517E+14 1.63201E+14 2.17203E+14 2.71080E+14 3.24912E+14 3.92437E+14 4.26161E+14 5.28854E+13 8.61282E+13 1.19592E+14 1.50711E+14 1.81984E+14 2.17061E+14
7.51000E+2 1.00582E+14 1.52087E+14 2.03734E+14 1.08062E+14 1.62349E+14 2.15920E+14 2.69343E+14 3.22708E+14 3.89847E+14 4.23378E+14 5.32888E+13 8.65194E+13 1.19964E+14 1.51326E+14 1.82860E+14 2.17779E+14
7.52000E+2 9.88649E+13 1.49298E+14 1.99847E+14 1.07624E+14 1.61437E+14 2.14478E+14 2.67338E+14 3.20119E+14 3.86922E+14 4.20284E+14 5.37398E+13 8.69860E+13 1.20439E+14 1.52064E+14 1.83879E+14 2.18663E+14
7.53000E+2 9.71530E+13 1.46482E+14 1.95898E+14 1.07140E+14 1.60435E+14 2.12898E+14 2.65143E+14 3.17286E+14 3.83806E+14 4.17027E+14 5.42373E+13 8.75267E+13 1.21017E+14 1.52921E+14 1.85034E+14 2.19688E+14
7.54000E+2 9.54044E+13 1.43627E+14 1.91911E+14 1.06543E+14 1.59311E+14 2.11196E+14 2.62835E+14 3.14352E+14 3.80648E+14 4.13755E+14 5.47730E+13 8.81278E+13 1.21677E+14 1.53876E+14 1.86299E+14 2.20833E+14
7.55000E+2 9.35772E+13 1.40723E+14 1.87911E+14 1.05765E+14 1.58032E+14 2.09396E+14 2.60499E+14 3.11472E+14 3.77594E+14 4.10614E+14 5.53385E+13 8.87762E+13 1.22401E+14 1.54910E+14 1.87659E+14 2.22075E+14
7.56000E+2 9.16407E+13 1.37741E+14 1.83873E+14 1.04797E+14 1.56612E+14 2.07540E+14 2.58213E+14 3.08759E+14 3.74753E+14 4.07707E+14 5.59263E+13 8.94599E+13 1.23175E+14 1.56007E+14 1.89097E+14 2.23396E+14
7.57000E+2 8.95701E+13 1.34627E+14 1.79715E+14 1.03705E+14 1.55126E+14 2.05700E+14 2.56043E+14 3.06272E+14 3.72125E+14 4.05008E+14 5.65311E+13 9.01718E+13 1.23987E+14 1.57157E+14 1.90601E+14 2.24790E+14
7.58000E+2 8.73405E+13 1.31331E+14 1.75360E+14 1.02567E+14 1.53650E+14 2.03950E+14 2.54051E+14 3.04059E+14 3.69706E+14 4.02486E+14 5.71521E+13 9.09135E+13 1.24843E+14 1.58362E+14 1.92172E+14 2.26278E+14
7.59000E+2 8.49312E+13 1.27809E+14 1.70736E+14 1.01473E+14 1.52281E+14 2.02376E+14 2.52310E+14 3.02175E+14 3.67499E+14 4.00117E+14 5.77894E+13 9.16888E+13 1.25751E+14 1.59627E+14 1.93811E+14 2.27886E+14
7.60000E+2 8.23838E+13 1.24099E+14 1.65874E+14 1.00468E+14 1.51053E+14 2.00998E+14 2.50821E+14 3.00599E+14 3.65455E+14 3.97840E+14 5.84433E+13 9.25005E+13 1.26715E+14 1.60957E+14 1.95522E+14 2.29635E+14
7.61000E+2 7.98018E+13 1.20320E+14 1.60910E+14 9.95217E+13 1.49897E+14 1.99701E+14 2.49420E+14 2.99117E+14 3.63395E+14 3.95492E+14 5.91091E+13 9.33460E+13 1.27735E+14 1.62346E+14 1.97295E+14 2.31526E+14
7.62000E+2 7.72943E+13 1.16603E+14 1.55989E+14 9.85818E+13 1.48718E+14 1.98343E+14 2.47916E+14 2.97487E+14 3.61126E+14 3.92904E+14 5.97790E+13 9.42176E+13 1.28804E+14 1.63781E+14 1.99108E+14 2.33544E+14
7.63000E+2 7.49711E+13 1.13078E+14 1.51257E+14 9.76032E+13 1.47425E+14 1.96783E+14 2.46114E+14 2.95460E+14 3.58452E+14 3.89907E+14 6.04444E+13 9.51066E+13 1.29913E+14 1.65246E+14 2.00940E+14 2.35663E+14
7.64000E+2 7.28718E+13 1.09808E+14 1.46802E+14 9.65460E+13 1.45944E+14 1.94910E+14 2.43864E+14 2.92843E+14 3.55226E+14 3.86378E+14 6.10961E+13 9.60037E+13 1.31053E+14 1.66727E+14 2.02767E+14 2.37862E+14
7.65000E+2 7.09455E+13 1.06770E+14 1.42635E+14 9.54190E+13 1.44306E+14 1.92781E+14 2.41254E+14 2.89757E+14 3.51577E+14 3.82448E+14 6.17274E+13 9.68994E+13 1.32212E+14 1.68205E+14 2.04569E+14 2.40101E+14
7.66000E+2 6.91337E+13 1.03934E+14 1.38762E+14 9.42516E+13 1.42580E+14 1.90511E+14 2.38445E+14 2.86411E+14 3.47728E+14 3.78347E+14 6.23331E+13 9.77809E+13 1.33368E+14 1.69661E+14 2.06327E+14 2.42301E+14
7.67000E+2 6.73770E+13 1.01273E+14 1.35192E+14 9.30677E+13 1.40832E+14 1.88215E+14 2.35607E+14 2.83034E+14 3.43905E+14 3.74301E+14 6.29102E+13 9.86360E+13 1.34501E+14 1.71077E+14 2.08025E+14 2.44385E+14
7.68000E+2 6.56508E+13 9.87693E+13 1.31922E+14 9.18953E+13 1.39131E+14 1.86006E+14 2.32899E+14 2.79833E+14 3.40321E+14 3.70524E+14 6.34545E+13 9.94520E+13 1.35588E+14 1.72432E+14 2.09647E+14 2.46269E+14
