X GeBow200 GeBow300 GeBow400 OrBow200 OrBow300 OrBow400 OrBow500 OrBow600 OrBow700 OrBow750 OsBow200 OsBow300 OsBow400 OsBow500 OsBow600 OsBow700
6.67000E+2 6.00850E+13 9.62000E+13 1.33024E+14 3.90266E+13 6.55929E+13 9.35198E+13 1.22327E+14 1.51703E+14 1.83764E+14 1.99774E+14 4.57409E+13 7.72307E+13 1.09001E+14 1.41437E+14 1.74527E+14 2.09324E+14
6.68000E+2 6.12524E+13 9.79065E+13 1.35264E+14 3.98564E+13 6.68196E+13 9.51333E+13 1.24323E+14 1.54081E+14 1.86516E+14 2.02714E+14 4.64898E+13 7.83803E+13 1.10552E+14 1.43442E+14 1.76993E+14 2.12250E+14
6.69000E+2 6.24152E+13 9.95905E+13 1.37463E+14 4.06198E+13 6.80116E+13 9.67595E+13 1.26389E+14 1.56589E+14 1.89386E+14 2.05765E+14 4.72075E+13 7.94707E+13 1.12015E+14 1.45300E+14 1.79249E+14 2.15254E+14
6.70000E+2 6.35136E+13 1.01251E+14 1.39686E+14 4.13787E+13 6.92178E+13 9.84232E+13 1.28518E+14 1.59188E+14 1.92318E+14 2.08864E+14 4.79000E+13 8.05217E+13 1.13425E+14 1.47059E+14 1.81358E+14 2.18275E+14
6.71000E+2 6.45200E+13 1.02899E+14 1.41992E+14 4.22102E+13 7.04968E+13 1.00151E+14 1.30697E+14 1.61822E+14 1.95232E+14 2.11918E+14 4.85832E+13 8.15682E+13 1.14836E+14 1.48808E+14 1.83444E+14 2.21203E+14
6.72000E+2 6.54851E+13 1.04578E+14 1.44413E+14 4.31713E+13 7.18904E+13 1.01959E+14 1.32912E+14 1.64438E+14 1.98068E+14 2.14865E+14 4.92692E+13 8.26355E+13 1.16286E+14 1.50612E+14 1.85600E+14 2.23967E+14
6.73000E+2 6.64700E+13 1.06335E+14 1.46975E+14 4.42275E+13 7.33666E+13 1.03823E+14 1.35146E+14 1.67033E+14 2.00898E+14 2.17813E+14 4.99565E+13 8.37198E+13 1.17769E+14 1.52447E+14 1.87785E+14 2.26616E+14
6.74000E+2 6.75136E+13 1.08176E+14 1.49645E+14 4.53135E+13 7.48690E+13 1.05704E+14 1.37388E+14 1.69624E+14 2.03842E+14 2.20934E+14 5.06421E+13 8.48108E+13 1.19267E+14 1.54270E+14 1.89927E+14 2.29244E+14
6.75000E+2 6.86085E+13 1.10030E+14 1.52284E+14 4.63668E+13 7.63426E+13 1.07566E+14 1.39622E+14 1.72220E+14 2.06978E+14 2.24339E+14 5.13240E+13 8.59010E+13 1.20768E+14 1.56064E+14 1.92003E+14 2.31905E+14
6.76000E+2 6.97428E+13 1.11819E+14 1.54737E+14 4.73509E+13 7.77513E+13 1.09376E+14 1.41823E+14 1.74806E+14 2.10210E+14 2.27894E+14 5.20047E+13 8.69902E+13 1.22268E+14 1.57855E+14 1.94074E+14 2.34566E+14
6.77000E+2 7.09078E+13 1.13528E+14 1.56985E+14 4.82333E+13 7.90628E+13 1.11108E+14 1.43972E+14 1.77370E+14 2.13411E+14 2.31412E+14 5.26898E+13 8.80826E+13 1.23769E+14 1.59687E+14 1.96232E+14 2.37197E+14
6.78000E+2 7.20968E+13 1.15218E+14 1.59165E+14 4.89985E+13 8.02630E+13 1.12750E+14 1.46061E+14 1.79910E+14 2.16482E+14 2.34749E+14 5.33762E+13 8.91743E+13 1.25268E+14 1.61573E+14 1.98506E+14 2.39772E+14
6.79000E+2 7.32966E+13 1.16948E+14 1.61416E+14 4.96981E+13 8.14103E+13 1.14362E+14 1.48151E+14 1.82486E+14 2.19484E+14 2.37964E+14 5.40454E+13 9.02433E+13 1.26739E+14 1.63459E+14 2.00814E+14 2.42277E+14
6.80000E+2 7.45043E+13 1.18732E+14 1.63774E+14 5.04069E+13 8.25892E+13 1.16033E+14 1.50328E+14 1.85178E+14 2.22531E+14 2.41188E+14 5.46800E+13 9.12723E+13 1.28165E+14 1.65295E+14 2.03066E+14 2.44712E+14
6.81000E+2 7.57198E+13 1.20532E+14 1.66156E+14 5.11828E+13 8.38646E+13 1.17829E+14 1.52657E+14 1.88050E+14 2.25717E+14 2.44532E+14 5.52716E+13 9.22511E+13 1.29534E+14 1.67051E+14 2.05215E+14 2.47051E+14
6.82000E+2 7.69410E+13 1.22305E+14 1.68473E+14 5.20021E+13 8.52058E+13 1.19712E+14 1.55096E+14 1.91054E+14 2.29042E+14 2.48018E+14 5.58262E+13 9.31872E+13 1.30855E+14 1.68729E+14 2.07252E+14 2.49223E+14
6.83000E+2 7.81699E+13 1.24040E+14 1.70703E+14 5.28280E+13 8.65649E+13 1.21626E+14 1.57580E+14 1.94117E+14 2.32481E+14 2.51645E+14 5.63526E+13 9.40885E+13 1.32135E+14 1.70333E+14 2.09182E+14 2.51161E+14
6.84000E+2 7.94048E+13 1.25764E+14 1.72901E+14 5.36281E+13 8.78987E+13 1.23519E+14 1.60049E+14 1.97172E+14 2.36009E+14 2.55410E+14 5.68570E+13 9.49604E+13 1.33378E+14 1.71868E+14 2.11006E+14 2.52886E+14
6.85000E+2 8.06456E+13 1.27498E+14 1.75113E+14 5.44587E+13 8.92501E+13 1.25410E+14 1.62492E+14 2.00175E+14 2.39604E+14 2.59301E+14 5.73427E+13 9.57976E+13 1.34570E+14 1.73326E+14 2.12726E+14 2.54540E+14
6.86000E+2 8.18907E+13 1.29245E+14 1.77347E+14 5.54063E+13 9.06947E+13 1.27350E+14 1.64929E+14 2.03111E+14 2.43260E+14 2.63317E+14 5.78156E+13 9.65998E+13 1.35705E+14 1.74709E+14 2.14352E+14 2.56295E+14
6.87000E+2 8.31324E+13 1.30979E+14 1.79558E+14 5.65451E+13 9.22957E+13 1.29380E+14 1.67372E+14 2.05957E+14 2.46963E+14 2.67447E+14 5.82769E+13 9.73647E+13 1.36776E+14 1.76018E+14 2.15897E+14 2.58193E+14
6.88000E+2 8.43622E+13 1.32670E+14 1.81693E+14 5.78016E+13 9.39957E+13 1.31471E+14 1.69828E+14 2.08761E+14 2.50651E+14 2.71575E+14 5.87225E+13 9.80909E+13 1.37785E+14 1.77273E+14 2.17397E+14 2.60101E+14
6.89000E+2 8.55737E+13 1.34311E+14 1.83744E+14 5.90442E+13 9.56906E+13 1.33571E+14 1.72307E+14 2.11603E+14 2.54254E+14 2.75558E+14 5.91497E+13 9.87794E+13 1.38736E+14 1.78493E+14 2.18889E+14 2.61877E+14
6.90000E+2 8.67655E+13 1.35922E+14 1.85753E+14 6.01414E+13 9.72764E+13 1.35623E+14 1.74816E+14 2.14564E+14 2.57704E+14 2.79252E+14 5.95569E+13 9.94352E+13 1.39642E+14 1.79679E+14 2.20363E+14 2.63438E+14
6.91000E+2 8.79312E+13 1.37515E+14 1.87755E+14 6.10900E+13 9.87468E+13 1.37620E+14 1.77343E+14 2.17625E+14 2.61024E+14 2.82703E+14 5.99434E+13 1.00066E+14 1.40519E+14 1.80789E+14 2.21707E+14 2.64802E+14
6.92000E+2 8.90721E+13 1.39109E+14 1.89788E+14 6.19885E+13 1.00175E+14 1.39590E+14 1.79865E+14 2.20704E+14 2.64312E+14 2.86096E+14 6.03091E+13 1.00683E+14 1.41388E+14 1.81781E+14 2.22809E+14 2.66001E+14
6.93000E+2 9.01920E+13 1.40720E+14 1.91882E+14 6.29340E+13 1.01632E+14 1.41561E+14 1.82354E+14 2.23714E+14 2.67667E+14 2.89624E+14 6.06528E+13 1.01282E+14 1.42247E+14 1.82631E+14 2.23622E+14 2.67073E+14
6.94000E+2 9.12976E+13 1.42361E+14 1.94058E+14 6.39583E+13 1.03146E+14 1.43550E+14 1.84814E+14 2.26643E+14 2.71132E+14 2.93357E+14 6.09690E+13 1.01831E+14 1.43030E+14 1.83359E+14 2.24265E+14 2.68066E+14
6.95000E+2 9.23963E+13 1.44044E+14 1.96327E+14 6.49957E+13 1.04671E+14 1.45549E+14 1.87280E+14 2.29572E+14 2.74676E+14 2.97209E+14 6.12502E+13 1.02288E+14 1.43665E+14 1.83994E+14 2.24879E+14 2.69030E+14
6.96000E+2 9.35014E+13 1.45759E+14 1.98660E+14 6.59743E+13 1.06159E+14 1.47545E+14 1.89786E+14 2.32588E+14 2.78259E+14 3.01074E+14 6.14922E+13 1.02632E+14 1.44109E+14 1.84556E+14 2.25561E+14 2.69989E+14
6.97000E+2 9.46283E+13 1.47499E+14 2.01019E+14 6.68706E+13 1.07600E+14 1.49546E+14 1.92357E+14 2.35738E+14 2.81860E+14 3.04901E+14 6.16988E+13 1.02895E+14 1.44428E+14 1.85053E+14 2.26248E+14 2.70893E+14
6.98000E+2 9.57858E+13 1.49253E+14 2.03371E+14 6.77612E+13 1.09049E+14 1.51573E+14 1.94976E+14 2.38958E+14 2.85498E+14 3.08748E+14 6.18756E+13 1.03125E+14 1.44710E+14 1.85486E+14 2.26842E+14 2.71676E+14
6.99000E+2 9.69568E+13 1.50996E+14 2.05684E+14 6.87482E+13 1.10583E+14 1.53659E+14 1.97620E+14 2.42164E+14 2.89193E+14 3.12688E+14 6.20270E+13 1.03361E+14 1.45030E+14 1.85856E+14 2.27259E+14 2.72279E+14
7.00000E+2 9.81207E+13 1.52701E+14 2.07926E+14 6.99145E+13 1.12263E+14 1.55830E+14 2.00270E+14 2.45285E+14 2.92965E+14 3.16786E+14 6.21507E+13 1.03587E+14 1.45360E+14 1.86154E+14 2.27510E+14 2.72707E+14
7.01000E+2 9.92537E+13 1.54344E+14 2.10073E+14 7.12222E+13 1.14058E+14 1.58064E+14 2.02918E+14 2.48333E+14 2.96780E+14 3.20983E+14 6.22399E+13 1.03766E+14 1.45631E+14 1.86357E+14 2.27627E+14 2.72977E+14
7.02000E+2 1.00360E+14 1.55932E+14 2.12133E+14 7.25975E+13 1.15909E+14 1.60331E+14 2.05572E+14 2.51353E+14 3.00587E+14 3.25183E+14 6.22900E+13 1.03868E+14 1.45786E+14 1.86453E+14 2.27653E+14 2.73111E+14
7.03000E+2 1.01449E+14 1.57481E+14 2.14133E+14 7.39635E+13 1.17754E+14 1.62598E+14 2.08230E+14 2.54385E+14 3.04339E+14 3.29295E+14 6.23024E+13 1.03892E+14 1.45821E+14 1.86440E+14 2.27583E+14 2.73097E+14
7.04000E+2 1.02531E+14 1.59010E+14 2.16098E+14 7.52682E+13 1.19549E+14 1.64835E+14 2.10887E+14 2.57446E+14 3.08025E+14 3.33292E+14 6.22817E+13 1.03862E+14 1.45782E+14 1.86325E+14 2.27385E+14 2.72895E+14
7.05000E+2 1.03611E+14 1.60524E+14 2.18033E+14 7.64956E+13 1.21278E+14 1.67032E+14 2.13533E+14 2.60532E+14 3.11679E+14 3.37230E+14 6.22344E+13 1.03803E+14 1.45710E+14 1.86121E+14 2.27033E+14 2.72473E+14
7.06000E+2 1.04684E+14 1.62012E+14 2.19922E+14 7.76293E+13 1.22927E+14 1.69176E+14 2.16163E+14 2.63643E+14 3.15344E+14 3.41172E+14 6.21615E+13 1.03716E+14 1.45611E+14 1.85829E+14 2.26527E+14 2.71854E+14
7.07000E+2 1.05747E+14 1.63464E+14 2.21746E+14 7.86667E+13 1.24492E+14 1.71262E+14 2.18771E+14 2.66773E+14 3.19039E+14 3.45149E+14 6.20536E+13 1.03572E+14 1.45431E+14 1.85432E+14 2.25892E+14 2.71139E+14
7.08000E+2 1.06794E+14 1.64873E+14 2.23499E+14 7.96458E+13 1.26010E+14 1.73323E+14 2.21380E+14 2.69932E+14 3.22760E+14 3.49151E+14 6.19022E+13 1.03338E+14 1.45115E+14 1.84916E+14 2.25161E+14 2.70434E+14
7.09000E+2 1.07820E+14 1.66260E+14 2.25228E+14 8.06172E+13 1.27528E+14 1.75396E+14 2.24014E+14 2.73133E+14 3.26497E+14 3.53157E+14 6.17024E+13 1.02997E+14 1.44631E+14 1.84281E+14 2.24371E+14 2.69801E+14
7.10000E+2 1.08820E+14 1.67636E+14 2.26968E+14 8.16283E+13 1.29092E+14 1.77517E+14 2.26697E+14 2.76380E+14 3.30232E+14 3.57135E+14 6.14628E+13 1.02582E+14 1.44038E+14 1.83563E+14 2.23530E+14 2.69132E+14
7.11000E+2 1.09786E+14 1.69013E+14 2.28746E+14 8.26947E+13 1.30708E+14 1.79678E+14 2.29402E+14 2.79631E+14 3.33950E+14 3.61087E+14 6.11952E+13 1.02136E+14 1.43414E+14 1.82808E+14 2.22648E+14 2.68281E+14
7.12000E+2 1.10717E+14 1.70355E+14 2.30492E+14 8.38222E+13 1.32367E+14 1.81853E+14 2.32087E+14 2.82823E+14 3.37633E+14 3.65015E+14 6.09117E+13 1.01705E+14 1.42834E+14 1.82062E+14 2.21734E+14 2.67121E+14
7.13000E+2 1.11614E+14 1.71618E+14 2.32112E+14 8.50163E+13 1.34062E+14 1.84018E+14 2.34708E+14 2.85889E+14 3.41274E+14 3.68944E+14 6.06215E+13 1.01294E+14 1.42304E+14 1.81325E+14 2.20781E+14 2.65712E+14
7.14000E+2 1.12476E+14 1.72746E+14 2.33488E+14 8.62625E+13 1.35774E+14 1.86149E+14 2.37236E+14 2.88799E+14 3.44856E+14 3.72861E+14 6.03279E+13 1.00885E+14 1.41780E+14 1.80560E+14 2.19759E+14 2.64201E+14
7.15000E+2 1.13298E+14 1.73749E+14 2.34643E+14 8.75232E+13 1.37477E+14 1.88242E+14 2.39691E+14 2.91600E+14 3.48378E+14 3.76743E+14 6.00354E+13 1.00458E+14 1.41219E+14 1.79726E+14 2.18636E+14 2.62748E+14
7.16000E+2 1.14085E+14 1.74693E+14 2.35718E+14 8.87419E+13 1.39134E+14 1.90291E+14 2.42105E+14 2.94365E+14 3.51857E+14 3.80579E+14 5.97478E+13 1.00009E+14 1.40607E+14 1.78817E+14 2.17411E+14 2.61429E+14
7.17000E+2 1.14835E+14 1.75659E+14 2.36880E+14 8.98785E+13 1.40722E+14 1.92294E+14 2.44507E+14 2.97154E+14 3.55292E+14 3.84337E+14 5.94625E+13 9.95440E+13 1.39962E+14 1.77850E+14 2.16103E+14 2.60162E+14
7.18000E+2 1.15547E+14 1.76692E+14 2.38230E+14 9.09318E+13 1.42240E+14 1.94255E+14 2.46900E+14 2.99973E+14 3.58681E+14 3.88009E+14 5.91772E+13 9.90736E+13 1.39305E+14 1.76850E+14 2.14739E+14 2.58848E+14
7.19000E+2 1.16219E+14 1.77746E+14 2.39671E+14 9.19398E+13 1.43718E+14 1.96188E+14 2.49282E+14 3.02801E+14 3.62016E+14 3.91598E+14 5.88890E+13 9.86059E+13 1.38657E+14 1.75842E+14 2.13344E+14 2.57405E+14
7.20000E+2 1.16846E+14 1.78742E+14 2.41043E+14 9.29373E+13 1.45183E+14 1.98106E+14 2.51647E+14 3.05610E+14 3.65288E+14 3.95101E+14 5.85913E+13 9.81290E+13 1.38000E+14 1.74825E+14 2.11943E+14 2.55871E+14
7.21000E+2 1.17427E+14 1.79602E+14 2.42182E+14 9.39474E+13 1.46652E+14 2.00014E+14 2.53987E+14 3.08377E+14 3.68494E+14 3.98527E+14 5.82763E+13 9.76221E+13 1.37300E+14 1.73791E+14 2.10555E+14 2.54334E+14
7.22000E+2 1.17959E+14 1.80305E+14 2.43045E+14 9.49775E+13 1.48125E+14 2.01907E+14 2.56288E+14 3.11078E+14 3.71645E+14 4.01902E+14 5.79355E+13 9.70656E+13 1.36526E+14 1.72732E+14 2.09199E+14 2.52882E+14
7.23000E+2 1.18449E+14 1.80887E+14 2.43700E+14 9.60198E+13 1.49593E+14 2.03772E+14 2.58535E+14 3.13698E+14 3.74760E+14 4.05265E+14 5.75696E+13 9.64568E+13 1.35672E+14 1.71644E+14 2.07875E+14 2.51536E+14
7.24000E+2 1.18899E+14 1.81387E+14 2.44228E+14 9.70769E+13 1.51054E+14 2.05600E+14 2.60712E+14 3.16214E+14 3.77854E+14 4.08648E+14 5.71912E+13 9.58249E+13 1.34785E+14 1.70537E+14 2.06547E+14 2.50198E+14
7.25000E+2 1.19312E+14 1.81832E+14 2.44686E+14 9.81345E+13 1.52492E+14 2.07376E+14 2.62804E+14 3.18609E+14 3.80903E+14 4.12023E+14 5.68138E+13 9.51983E+13 1.33907E+14 1.69411E+14 2.05170E+14 2.48758E+14
7.26000E+2 1.19674E+14 1.82220E+14 2.45083E+14 9.91844E+13 1.53899E+14 2.09093E+14 2.64808E+14 3.20884E+14 3.83853E+14 4.15310E+14 5.64493E+13 9.46050E+13 1.33084E+14 1.68275E+14 2.03708E+14 2.47121E+14
7.27000E+2 1.19971E+14 1.82538E+14 2.45407E+14 1.00215E+14 1.55263E+14 2.10742E+14 2.66715E+14 3.23032E+14 3.86641E+14 4.18417E+14 5.60924E+13 9.40414E+13 1.32312E+14 1.67130E+14 2.02168E+14 2.45324E+14
7.28000E+2 1.20188E+14 1.82771E+14 2.45644E+14 1.01208E+14 1.56570E+14 2.12313E+14 2.68524E+14 3.25063E+14 3.89219E+14 4.21268E+14 5.57285E+13 9.34887E+13 1.31571E+14 1.65981E+14 2.00583E+14 2.43464E+14
7.29000E+2 1.20319E+14 1.82904E+14 2.45773E+14 1.02159E+14 1.57818E+14 2.13808E+14 2.70241E+14 3.26986E+14 3.91587E+14 4.23858E+14 5.53425E+13 9.29255E+13 1.30831E+14 1.64824E+14 1.98980E+14 2.41633E+14
7.30000E+2 1.20380E+14 1.82933E+14 2.45762E+14 1.03061E+14 1.59006E+14 2.15237E+14 2.71887E+14 3.28835E+14 3.93787E+14 4.26233E+14 5.49270E+13 9.23378E+13 1.30072E+14 1.63657E+14 1.97376E+14 2.39887E+14
7.31000E+2 1.21932E+14 1.85201E+14 2.48739E+14 1.05249E+14 1.62197E+14 2.19395E+14 2.76996E+14 3.34885E+14 4.00942E+14 4.33941E+14 5.51952E+13 9.29007E+13 1.30935E+14 1.64548E+14 1.98273E+14 2.41220E+14
7.32000E+2 1.21880E+14 1.84982E+14 2.48336E+14 1.06049E+14 1.63272E+14 2.20711E+14 2.78535E+14 3.36636E+14 4.02892E+14 4.35990E+14 5.47511E+13 9.22388E+13 1.30055E+14 1.63273E+14 1.96580E+14 2.39380E+14
7.33000E+2 1.21778E+14 1.84649E+14 2.47752E+14 1.06807E+14 1.64295E+14 2.21967E+14 2.80007E+14 3.38314E+14 4.04755E+14 4.37946E+14 5.43237E+13 9.15498E+13 1.29103E+14 1.61937E+14 1.94842E+14 2.37405E+14
7.34000E+2 1.21597E+14 1.84208E+14 2.47031E+14 1.07549E+14 1.65276E+14 2.23151E+14 2.81375E+14 3.39855E+14 4.06531E+14 4.39840E+14 5.39242E+13 9.08478E+13 1.28095E+14 1.60557E+14 1.93075E+14 2.35290E+14
7.35000E+2 1.19848E+14 1.81451E+14 2.43250E+14 1.06986E+14 1.64215E+14 2.21545E+14 2.79197E+14 3.37086E+14 4.03305E+14 4.36384E+14 5.29135E+13 8.90710E+13 1.25544E+14 1.57266E+14 1.89029E+14 2.30308E+14
7.36000E+2 1.19456E+14 1.80840E+14 2.42418E+14 1.07737E+14 1.65127E+14 2.22562E+14 2.80288E+14 3.38233E+14 4.04940E+14 4.38264E+14 5.25998E+13 8.84408E+13 1.24592E+14 1.55990E+14 1.87420E+14 2.28229E+14
7.37000E+2 1.18944E+14 1.80090E+14 2.41432E+14 1.08452E+14 1.65960E+14 2.23453E+14 2.81204E+14 3.39153E+14 4.06407E+14 4.40002E+14 5.23286E+13 8.78701E+13 1.23716E+14 1.54816E+14 1.85937E+14 2.26247E+14
7.38000E+2 1.18334E+14 1.79162E+14 2.40184E+14 1.09089E+14 1.66684E+14 2.24205E+14 2.81952E+14 3.39877E+14 4.07643E+14 4.41494E+14 5.20977E+13 8.73592E+13 1.22920E+14 1.53757E+14 1.84607E+14 2.24414E+14
7.39000E+2 1.17643E+14 1.78016E+14 2.38571E+14 1.09608E+14 1.67265E+14 2.24799E+14 2.82532E+14 3.40425E+14 4.08583E+14 4.42629E+14 5.19008E+13 8.68967E+13 1.22187E+14 1.52808E+14 1.83438E+14 2.22752E+14
7.40000E+2 1.16877E+14 1.76632E+14 2.36540E+14 1.10003E+14 1.67699E+14 2.25233E+14 2.82943E+14 3.40800E+14 4.09204E+14 4.43373E+14 5.17299E+13 8.64693E+13 1.21497E+14 1.51963E+14 1.82440E+14 2.21282E+14
7.41000E+2 1.16009E+14 1.75043E+14 2.34196E+14 1.10334E+14 1.68039E+14 2.25542E+14 2.83200E+14 3.40991E+14 4.09571E+14 4.43826E+14 5.15833E+13 8.60718E+13 1.20843E+14 1.51220E+14 1.81618E+14 2.20021E+14
7.42000E+2 1.15011E+14 1.73296E+14 2.31672E+14 1.10667E+14 1.68341E+14 2.25764E+14 2.83315E+14 3.40983E+14 4.09748E+14 4.44096E+14 5.14737E+13 8.57228E+13 1.20249E+14 1.50592E+14 1.80971E+14 2.18959E+14
7.43000E+2 1.13856E+14 1.71436E+14 2.29092E+14 1.11072E+14 1.68666E+14 2.25940E+14 2.83304E+14 3.40759E+14 4.09806E+14 4.44294E+14 5.14187E+13 8.54472E+13 1.19746E+14 1.50096E+14 1.80498E+14 2.18073E+14
7.44000E+2 1.12530E+14 1.69480E+14 2.26510E+14 1.11537E+14 1.69001E+14 2.26060E+14 2.83158E+14 3.40318E+14 4.09743E+14 4.44418E+14 5.14359E+13 8.52701E+13 1.19368E+14 1.49748E+14 1.80196E+14 2.17348E+14
7.45000E+2 1.11055E+14 1.67406E+14 2.23853E+14 1.11969E+14 1.69268E+14 2.26069E+14 2.82858E+14 3.39675E+14 4.09475E+14 4.44337E+14 5.15347E+13 8.52055E+13 1.19133E+14 1.49559E+14 1.80065E+14 2.16773E+14
7.46000E+2 1.09454E+14 1.65190E+14 2.21044E+14 1.12267E+14 1.69373E+14 2.25900E+14 2.82369E+14 3.38837E+14 4.08914E+14 4.43912E+14 5.17051E+13 8.52418E+13 1.19028E+14 1.49520E+14 1.80105E+14 2.16379E+14
7.47000E+2 1.07747E+14 1.62806E+14 2.18004E+14 1.12329E+14 1.69229E+14 2.25493E+14 2.81667E+14 3.37820E+14 4.07960E+14 4.42990E+14 5.19351E+13 8.53639E+13 1.19035E+14 1.49625E+14 1.80319E+14 2.16191E+14
7.48000E+2 1.05966E+14 1.60262E+14 2.14711E+14 1.12132E+14 1.68807E+14 2.24818E+14 2.80722E+14 3.36594E+14 4.06571E+14 4.41519E+14 5.22113E+13 8.55554E+13 1.19135E+14 1.49861E+14 1.80706E+14 2.16242E+14
7.49000E+2 1.04151E+14 1.57598E+14 2.11205E+14 1.11762E+14 1.68171E+14 2.23902E+14 2.79515E+14 3.35091E+14 4.04745E+14 4.39532E+14 5.25270E+13 8.58083E+13 1.19318E+14 1.50222E+14 1.81262E+14 2.16539E+14
7.50000E+2 1.02343E+14 1.54859E+14 2.07532E+14 1.11300E+14 1.67385E+14 2.22772E+14 2.78031E+14 3.33244E+14 4.02500E+14 4.37088E+14 5.28854E+13 8.61282E+13 1.19592E+14 1.50711E+14 1.81984E+14 2.17061E+14
7.51000E+2 1.00582E+14 1.52087E+14 2.03734E+14 1.10833E+14 1.66512E+14 2.21456E+14 2.76249E+14 3.30982E+14 3.99843E+14 4.34233E+14 5.32888E+13 8.65194E+13 1.19964E+14 1.51326E+14 1.82860E+14 2.17779E+14
7.52000E+2 9.88649E+13 1.49298E+14 1.99847E+14 1.10383E+14 1.65577E+14 2.19977E+14 2.74193E+14 3.28327E+14 3.96843E+14 4.31060E+14 5.37398E+13 8.69860E+13 1.20439E+14 1.52064E+14 1.83879E+14 2.18663E+14
7.53000E+2 9.71530E+13 1.46482E+14 1.95898E+14 1.09887E+14 1.64549E+14 2.18356E+14 2.71941E+14 3.25421E+14 3.93648E+14 4.27720E+14 5.42373E+13 8.75267E+13 1.21017E+14 1.52921E+14 1.85034E+14 2.19688E+14
7.54000E+2 9.54044E+13 1.43627E+14 1.91911E+14 1.09275E+14 1.63395E+14 2.16611E+14 2.69574E+14 3.22412E+14 3.90408E+14 4.24364E+14 5.47730E+13 8.81278E+13 1.21677E+14 1.53876E+14 1.86299E+14 2.20833E+14
7.55000E+2 9.35772E+13 1.40723E+14 1.87911E+14 1.08477E+14 1.62084E+14 2.14765E+14 2.67178E+14 3.19458E+14 3.87276E+14 4.21143E+14 5.53385E+13 8.87762E+13 1.22401E+14 1.54910E+14 1.87659E+14 2.22075E+14
7.56000E+2 9.16407E+13 1.37741E+14 1.83873E+14 1.07484E+14 1.60628E+14 2.12861E+14 2.64834E+14 3.16676E+14 3.84362E+14 4.18161E+14 5.59263E+13 8.94599E+13 1.23175E+14 1.56007E+14 1.89097E+14 2.23396E+14
7.57000E+2 8.95701E+13 1.34627E+14 1.79715E+14 1.06364E+14 1.59103E+14 2.10975E+14 2.62608E+14 3.14125E+14 3.81666E+14 4.15393E+14 5.65311E+13 9.01718E+13 1.23987E+14 1.57157E+14 1.90601E+14 2.24790E+14
7.58000E+2 8.73405E+13 1.31331E+14 1.75360E+14 1.05197E+14 1.57590E+14 2.09180E+14 2.60565E+14 3.11855E+14 3.79186E+14 4.12806E+14 5.71521E+13 9.09135E+13 1.24843E+14 1.58362E+14 1.92172E+14 2.26278E+14
7.59000E+2 8.49312E+13 1.27809E+14 1.70736E+14 1.04075E+14 1.56185E+14 2.07565E+14 2.58779E+14 3.09923E+14 3.76922E+14 4.10377E+14 5.77894E+13 9.16888E+13 1.25751E+14 1.59627E+14 1.93811E+14 2.27886E+14
7.60000E+2 8.23838E+13 1.24099E+14 1.65874E+14 1.03044E+14 1.54926E+14 2.06151E+14 2.57252E+14 3.08306E+14 3.74826E+14 4.08041E+14 5.84433E+13 9.25005E+13 1.26715E+14 1.60957E+14 1.95522E+14 2.29635E+14
7.61000E+2 7.98018E+13 1.20320E+14 1.60910E+14 1.02074E+14 1.53741E+14 2.04822E+14 2.55815E+14 3.06787E+14 3.72713E+14 4.05632E+14 5.91091E+13 9.33460E+13 1.27735E+14 1.62346E+14 1.97295E+14 2.31526E+14
7.62000E+2 7.72943E+13 1.16603E+14 1.55989E+14 1.01110E+14 1.52531E+14 2.03429E+14 2.54272E+14 3.05115E+14 3.70386E+14 4.02979E+14 5.97790E+13 9.42176E+13 1.28804E+14 1.63781E+14 1.99108E+14 2.33544E+14
7.63000E+2 7.49711E+13 1.13078E+14 1.51257E+14 1.00106E+14 1.51205E+14 2.01829E+14 2.52425E+14 3.03036E+14 3.67643E+14 3.99905E+14 6.04444E+13 9.51066E+13 1.29913E+14 1.65246E+14 2.00940E+14 2.35663E+14
7.64000E+2 7.28718E+13 1.09808E+14 1.46802E+14 9.90216E+13 1.49686E+14 1.99907E+14 2.50117E+14 3.00352E+14 3.64334E+14 3.96285E+14 6.10961E+13 9.60037E+13 1.31053E+14 1.66727E+14 2.02767E+14 2.37862E+14
7.65000E+2 7.09455E+13 1.06770E+14 1.42635E+14 9.78657E+13 1.48006E+14 1.97725E+14 2.47440E+14 2.97186E+14 3.60592E+14 3.92254E+14 6.17274E+13 9.68994E+13 1.32212E+14 1.68205E+14 2.04569E+14 2.40101E+14
7.66000E+2 6.91337E+13 1.03934E+14 1.38762E+14 9.66683E+13 1.46236E+14 1.95396E+14 2.44559E+14 2.93755E+14 3.56644E+14 3.88048E+14 6.23331E+13 9.77809E+13 1.33368E+14 1.69661E+14 2.06327E+14 2.42301E+14
7.67000E+2 6.73770E+13 1.01273E+14 1.35192E+14 9.54540E+13 1.44444E+14 1.93041E+14 2.41648E+14 2.90291E+14 3.52723E+14 3.83898E+14 6.29102E+13 9.86360E+13 1.34501E+14 1.71077E+14 2.08025E+14 2.44385E+14
7.68000E+2 6.56508E+13 9.87693E+13 1.31922E+14 9.42516E+13 1.42698E+14 1.90775E+14 2.38871E+14 2.87008E+14 3.49047E+14 3.80025E+14 6.34545E+13 9.94520E+13 1.35588E+14 1.72432E+14 2.09647E+14 2.46269E+14
