N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Vmp_Fe Jmp_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Vmp_FeB Jmp_FeB Jsc_e Eta_e Voc_e FF_e Vmp_e Jmp_e
2.154000E+10 1.000E+15 310 3.300E-4 3.838739E+1 1.795110E+1 5.860380E-1 7.979500E+1 4.950100E-1 3.626405E+1 3.839457E+1 1.777480E+1 5.811250E-1 7.966460E+1 4.898340E-1 3.628742E+1 1.8700561E-02 -9.9185364E-01 -8.4542912E-01 -1.6368625E-01 -1.0566845E+00 6.4402484E-02
3.162000E+10 1.000E+15 310 3.300E-4 3.835382E+1 1.792060E+1 5.859440E-1 7.974200E+1 4.948730E-1 3.621245E+1 3.836444E+1 1.767610E+1 5.789500E-1 7.958250E+1 4.875880E-1 3.625218E+1 2.7681885E-02 -1.3832237E+00 -1.2080491E+00 -2.0042095E-01 -1.4940893E+00 1.0959341E-01
4.642000E+10 1.000E+15 310 3.300E-4 3.830489E+1 1.787590E+1 5.858050E-1 7.966360E+1 4.946390E-1 3.613929E+1 3.832079E+1 1.754480E+1 5.759750E-1 7.948950E+1 4.846190E-1 3.620320E+1 4.1491838E-02 -1.8871688E+00 -1.7066713E+00 -2.1902264E-01 -2.0676036E+00 1.7653136E-01
6.813000E+10 1.000E+15 310 3.300E-4 3.823378E+1 1.781050E+1 5.856020E-1 7.954750E+1 4.943070E-1 3.603128E+1 3.825795E+1 1.737360E+1 5.720930E-1 7.937840E+1 4.808690E-1 3.612966E+1 6.3176412E-02 -2.5147350E+00 -2.3613294E+00 -2.1303025E-01 -2.7945241E+00 2.7229705E-01
1.000000E+11 1.000E+15 310 3.300E-4 3.813096E+1 1.771490E+1 5.853030E-1 7.937440E+1 4.938180E-1 3.587337E+1 3.816826E+1 1.715840E+1 5.671270E-1 7.926710E+1 4.762210E-1 3.603027E+1 9.7725178E-02 -3.2433094E+00 -3.2049259E+00 -1.3536511E-01 -3.6951331E+00 4.3546718E-01
1.468000E+11 1.000E+15 310 3.300E-4 3.798339E+1 1.757550E+1 5.848640E-1 7.911520E+1 4.930760E-1 3.564468E+1 3.804180E+1 1.689700E+1 5.611330E-1 7.915560E+1 4.707710E-1 3.589207E+1 1.5354163E-01 -4.0155057E+00 -4.2291222E+00 5.1038714E-02 -4.7379724E+00 6.8926089E-01
2.154000E+11 1.000E+15 310 3.300E-4 3.777403E+1 1.737300E+1 5.842190E-1 7.872360E+1 4.919240E-1 3.531637E+1 3.786650E+1 1.658880E+1 5.541850E-1 7.905060E+1 4.646000E-1 3.570557E+1 2.4420002E-01 -4.7272859E+00 -5.4194899E+00 4.1365910E-01 -5.8811881E+00 1.0900260E+00
3.162000E+11 1.000E+15 310 3.300E-4 3.748219E+1 1.708020E+1 5.832670E-1 7.812690E+1 4.901460E-1 3.484717E+1 3.762906E+1 1.623590E+1 5.466120E-1 7.893570E+1 4.579390E-1 3.545421E+1 3.9031004E-01 -5.2002045E+00 -6.7058535E+00 1.0246314E+00 -7.0330328E+00 1.7121803E+00
4.642000E+11 1.000E+15 310 3.300E-4 3.708647E+1 1.666140E+1 5.818620E-1 7.721040E+1 4.872360E-1 3.419575E+1 3.731712E+1 1.584340E+1 5.387530E-1 7.880410E+1 4.510060E-1 3.512893E+1 6.1808092E-01 -5.1630332E+00 -8.0016260E+00 2.0223567E+00 -8.0331526E+00 2.6564430E+00
6.813000E+11 1.000E+15 310 3.300E-4 3.657226E+1 1.607300E+1 5.797700E-1 7.580370E+1 4.819240E-1 3.335184E+1 3.692274E+1 1.541740E+1 5.309300E-1 7.864660E+1 4.439750E-1 3.472587E+1 9.4922533E-01 -4.2523383E+00 -9.1989528E+00 3.6147780E+00 -8.5475534E+00 3.9567907E+00
1.000000E+12 1.000E+15 310 3.300E-4 3.594429E+1 1.529740E+1 5.765750E-1 7.381280E+1 4.699710E-1 3.254969E+1 3.644620E+1 1.496680E+1 5.233980E-1 7.845930E+1 4.371190E-1 3.423962E+1 1.3771257E+00 -2.2088890E+00 -1.0159955E+01 5.9221788E+00 -7.5155736E+00 4.9355980E+00
1.468000E+12 1.000E+15 310 3.300E-4 3.523527E+1 1.448020E+1 5.718070E-1 7.187020E+1 4.473540E-1 3.236867E+1 3.589795E+1 1.450290E+1 5.163470E-1 7.824280E+1 4.305370E-1 3.368566E+1 1.8460107E+00 1.5652042E-01 -1.0740839E+01 8.1446472E+00 -3.9060522E+00 3.9096458E+00
2.154000E+12 1.000E+15 310 3.300E-4 3.449193E+1 1.379650E+1 5.643920E-1 7.087140E+1 4.319430E-1 3.194057E+1 3.529610E+1 1.403600E+1 5.098380E-1 7.799820E+1 4.242680E-1 3.308288E+1 2.2783537E+00 1.7063266E+00 -1.0700262E+01 9.1371339E+00 -1.8089981E+00 3.4528735E+00
3.162000E+12 1.000E+15 310 3.300E-4 3.374353E+1 1.320490E+1 5.525600E-1 7.082160E+1 4.218070E-1 3.130562E+1 3.465977E+1 1.357340E+1 5.037740E-1 7.773660E+1 4.183500E-1 3.244502E+1 2.6435259E+00 2.7148688E+00 -9.6841044E+00 8.8954238E+00 -8.2634158E-01 3.5117870E+00
4.642000E+12 1.000E+15 310 3.300E-4 3.299168E+1 1.266070E+1 5.324850E-1 7.206850E+1 4.136040E-1 3.061068E+1 3.400205E+1 1.311840E+1 4.980750E-1 7.746030E+1 4.126860E-1 3.178778E+1 2.9714973E+00 3.4889926E+00 -6.9085981E+00 6.9607270E+00 -2.2244515E-01 3.7029953E+00
6.813000E+12 1.000E+15 310 3.300E-4 3.222619E+1 1.213660E+1 5.092590E-1 7.395220E+1 4.061620E-1 2.988127E+1 3.332720E+1 1.266890E+1 4.925810E-1 7.717230E+1 4.071780E-1 3.111387E+1 3.3036379E+00 4.2016276E+00 -3.3858391E+00 4.1726112E+00 2.4952232E-01 3.9615773E+00
1.000000E+13 1.000E+15 310 3.300E-4 3.143874E+1 1.162250E+1 4.992160E-1 7.405380E+1 3.991110E-1 2.912105E+1 3.263299E+1 1.222210E+1 4.871500E-1 7.688230E+1 4.017680E-1 3.042087E+1 3.6596401E+00 4.9058672E+00 -2.4768552E+00 3.6790002E+00 6.6132693E-01 4.2727904E+00
1.468000E+13 1.000E+15 310 3.300E-4 3.062554E+1 1.111270E+1 4.907270E-1 7.394310E+1 3.922170E-1 2.833316E+1 3.191515E+1 1.177420E+1 4.816980E-1 7.658800E+1 3.963770E-1 2.970466E+1 4.0407455E+00 5.6182161E+00 -1.8744109E+00 3.4534131E+00 1.0495059E+00 4.6171207E+00
2.154000E+13 1.000E+15 310 3.300E-4 2.978590E+1 1.060430E+1 4.821910E-1 7.383350E+1 3.854000E-1 2.751510E+1 3.117028E+1 1.132390E+1 4.761590E-1 7.629640E+1 3.910250E-1 2.895959E+1 4.4413461E+00 6.3547011E+00 -1.2668037E+00 3.2280684E+00 1.4385269E+00 4.9879505E+00
3.162000E+13 1.000E+15 310 3.300E-4 2.892102E+1 1.009730E+1 4.736260E-1 7.371480E+1 3.787210E-1 2.666151E+1 3.039673E+1 1.086970E+1 4.705220E-1 7.599930E+1 3.855960E-1 2.818930E+1 4.8548314E+00 7.1059919E+00 -6.5969285E-01 3.0059487E+00 1.7829542E+00 5.4197515E+00
4.642000E+13 1.000E+15 310 3.300E-4 2.803382E+1 9.590100E+0 4.650850E-1 7.355410E+1 3.719430E-1 2.578367E+1 2.959431E+1 1.041200E+1 4.647630E-1 7.569940E+1 3.801660E-1 2.738793E+1 5.2729393E+00 7.8937764E+00 -6.9282624E-02 2.8339723E+00 2.1630025E+00 5.8575438E+00
6.813000E+13 1.000E+15 310 3.300E-4 2.712866E+1 9.081700E+0 4.565740E-1 7.332100E+1 3.649710E-1 2.488343E+1 2.876404E+1 9.950800E+0 4.588930E-1 7.538710E+1 3.746580E-1 2.655969E+1 5.6855018E+00 8.7339711E+00 5.0534656E-01 2.7406546E+00 2.5855580E+00 6.3112935E+00
1.000000E+14 1.000E+15 310 3.300E-4 2.621207E+1 8.571000E+0 4.480420E-1 7.298110E+1 3.577250E-1 2.395971E+1 2.790814E+1 9.486900E+0 4.528970E-1 7.505750E+1 3.690920E-1 2.570333E+1 6.0773308E+00 9.6543655E+00 1.0719877E+00 2.7664124E+00 3.0797200E+00 6.7836346E+00
1.000000E+10 1.000E+15 315 3.300E-4 3.853183E+1 1.759680E+1 5.756910E-1 7.932760E+1 4.842680E-1 3.633694E+1 3.853685E+1 1.751070E+1 5.733260E-1 7.925500E+1 4.817480E-1 3.634828E+1 1.3026493E-02 -4.9169936E-01 -4.1250528E-01 -9.1603053E-02 -5.2309506E-01 3.1198175E-02
1.468000E+10 1.000E+15 315 3.300E-4 3.851577E+1 1.758220E+1 5.756440E-1 7.930140E+1 4.842090E-1 3.631124E+1 3.852295E+1 1.745910E+1 5.722310E-1 7.920110E+1 4.805760E-1 3.632952E+1 1.8638240E-02 -7.0507644E-01 -5.9643745E-01 -1.2663966E-01 -7.5596784E-01 5.0317208E-02
2.154000E+10 1.000E+15 315 3.300E-4 3.849229E+1 1.756090E+1 5.755760E-1 7.926280E+1 4.840920E-1 3.627588E+1 3.850267E+1 1.738700E+1 5.706860E-1 7.912940E+1 4.789160E-1 3.630500E+1 2.6959169E-02 -1.0001725E+00 -8.5686349E-01 -1.6858462E-01 -1.0807741E+00 8.0209338E-02
3.162000E+10 1.000E+15 315 3.300E-4 3.845798E+1 1.752950E+1 5.754750E-1 7.920580E+1 4.839360E-1 3.622286E+1 3.847317E+1 1.728840E+1 5.684960E-1 7.904390E+1 4.766700E-1 3.626904E+1 3.9482060E-02 -1.3945767E+00 -1.2276252E+00 -2.0482289E-01 -1.5243250E+00 1.2732623E-01
4.642000E+10 1.000E+15 315 3.300E-4 3.840798E+1 1.748360E+1 5.753270E-1 7.912160E+1 4.837010E-1 3.614553E+1 3.843043E+1 1.715690E+1 5.655190E-1 7.894350E+1 4.737010E-1 3.621879E+1 5.8417249E-02 -1.9041902E+00 -1.7343361E+00 -2.2560439E-01 -2.1110363E+00 2.0227070E-01
6.813000E+10 1.000E+15 315 3.300E-4 3.833536E+1 1.741650E+1 5.751100E-1 7.899680E+1 4.833500E-1 3.603288E+1 3.836885E+1 1.698540E+1 5.616220E-1 7.882290E+1 4.699120E-1 3.614587E+1 8.7284347E-02 -2.5380621E+00 -2.4016153E+00 -2.2062116E-01 -2.8596844E+00 3.1259450E-01
1.000000E+11 1.000E+15 315 3.300E-4 3.823044E+1 1.731830E+1 5.747910E-1 7.881100E+1 4.828220E-1 3.586899E+1 3.828087E+1 1.676950E+1 5.566130E-1 7.870190E+1 4.651860E-1 3.604911E+1 1.3173682E-01 -3.2726080E+00 -3.2658238E+00 -1.3862435E-01 -3.7911717E+00 4.9965173E-01
1.468000E+11 1.000E+15 315 3.300E-4 3.808003E+1 1.717530E+1 5.743220E-1 7.853280E+1 4.820410E-1 3.563033E+1 3.815668E+1 1.650720E+1 5.505630E-1 7.857710E+1 4.596970E-1 3.590890E+1 2.0088226E-01 -4.0473248E+00 -4.3154008E+00 5.6377749E-02 -4.8605930E+00 7.7576868E-01
2.154000E+11 1.000E+15 315 3.300E-4 3.786696E+1 1.696750E+1 5.736320E-1 7.811300E+1 4.808300E-1 3.528788E+1 3.798423E+1 1.619800E+1 5.435180E-1 7.845940E+1 4.534280E-1 3.572349E+1 3.0873339E-01 -4.7505865E+00 -5.5405709E+00 4.4150223E-01 -6.0432968E+00 1.2193937E+00
3.162000E+11 1.000E+15 315 3.300E-4 3.757067E+1 1.666740E+1 5.726150E-1 7.747410E+1 4.789550E-1 3.479954E+1 3.775013E+1 1.584400E+1 5.358100E-1 7.833120E+1 4.466310E-1 3.547444E+1 4.7538909E-01 -5.1969200E+00 -6.8690394E+00 1.0942000E+00 -7.2372943E+00 1.9024966E+00
4.642000E+11 1.000E+15 315 3.300E-4 3.717026E+1 1.623870E+1 5.711120E-1 7.649520E+1 4.759280E-1 3.412008E+1 3.744171E+1 1.545050E+1 5.277820E-1 7.818650E+1 4.395410E-1 3.515139E+1 7.2499360E-01 -5.1014530E+00 -8.2098291E+00 2.1631612E+00 -8.2784086E+00 2.9339096E+00
6.813000E+11 1.000E+15 315 3.300E-4 3.665228E+1 1.563820E+1 5.688460E-1 7.500530E+1 4.702050E-1 3.325828E+1 3.705047E+1 1.502390E+1 5.197790E-1 7.801350E+1 4.323730E-1 3.474747E+1 1.0747232E+00 -4.0888185E+00 -9.4399735E+00 3.8559993E+00 -8.7498526E+00 4.2857509E+00
1.000000E+12 1.000E+15 315 3.300E-4 3.602300E+1 1.485240E+1 5.654360E-1 7.291800E+1 4.573930E-1 3.247199E+1 3.657604E+1 1.457300E+1 5.120470E-1 7.781100E+1 4.253030E-1 3.426491E+1 1.5120281E+00 -1.9172442E+00 -1.0426582E+01 6.2883140E+00 -7.5452089E+00 5.2325251E+00
1.468000E+12 1.000E+15 315 3.300E-4 3.531566E+1 1.404430E+1 5.603330E-1 7.097180E+1 4.341700E-1 3.234740E+1 3.602838E+1 1.410930E+1 5.047890E-1 7.758020E+1 4.185450E-1 3.371035E+1 1.9782183E+00 4.6068905E-01 -1.1003409E+01 8.5181528E+00 -3.7331709E+00 4.0431203E+00
2.154000E+12 1.000E+15 315 3.300E-4 3.457553E+1 1.337140E+1 5.523570E-1 7.001440E+1 4.190530E-1 3.190857E+1 3.542563E+1 1.364330E+1 4.980780E-1 7.732240E+1 4.121390E-1 3.310368E+1 2.3996750E+00 1.9929196E+00 -1.0897691E+01 9.4513362E+00 -1.6775894E+00 3.6102029E+00
3.162000E+12 1.000E+15 315 3.300E-4 3.383003E+1 1.279030E+1 5.395910E-1 7.006700E+1 4.089360E-1 3.127707E+1 3.478746E+1 1.318250E+1 4.918640E-1 7.704220E+1 4.060450E-1 3.246551E+1 2.7522274E+00 2.9751565E+00 -9.7032920E+00 9.0537394E+00 -7.1199005E-01 3.6606232E+00
4.642000E+12 1.000E+15 315 3.300E-4 3.308034E+1 1.225530E+1 5.179710E-1 7.152350E+1 4.007130E-1 3.058371E+1 3.412766E+1 1.273030E+1 4.860130E-1 7.675100E+1 4.002640E-1 3.180480E+1 3.0688304E+00 3.7312554E+00 -6.5755443E+00 6.8109862E+00 -1.1217596E-01 3.8393261E+00
6.813000E+12 1.000E+15 315 3.300E-4 3.231667E+1 1.174110E+1 4.959070E-1 7.326240E+1 3.931930E-1 2.986078E+1 3.345097E+1 1.228500E+1 4.804030E-1 7.644680E+1 3.946390E-1 3.112967E+1 3.3909331E+00 4.4273504E+00 -3.2272904E+00 4.1655112E+00 3.6641082E-01 4.0761434E+00
1.000000E+13 1.000E+15 315 3.300E-4 3.153107E+1 1.123570E+1 4.861030E-1 7.330490E+1 3.860250E-1 2.910614E+1 3.275534E+1 1.184270E+1 4.748640E-1 7.613770E+1 3.891310E-1 3.043373E+1 3.7376196E+00 5.1255204E+00 -2.3667829E+00 3.7206272E+00 7.9818878E-01 4.3622323E+00
1.468000E+13 1.000E+15 315 3.300E-4 3.071987E+1 1.073600E+1 4.775280E-1 7.318520E+1 3.791310E-1 2.831734E+1 3.203645E+1 1.140080E+1 4.693050E-1 7.582880E+1 3.836430E-1 2.971714E+1 4.1096314E+00 5.8311697E+00 -1.7521654E+00 3.4862743E+00 1.1760934E+00 4.7104129E+00
2.154000E+13 1.000E+15 315 3.300E-4 2.988233E+1 1.023880E+1 4.689160E-1 7.307020E+1 3.722950E-1 2.750189E+1 3.129084E+1 1.095650E+1 4.636600E-1 7.551890E+1 3.781740E-1 2.897220E+1 4.5013493E+00 6.5504495E+00 -1.1335893E+00 3.2424996E+00 1.5545754E+00 5.0748994E+00
3.162000E+13 1.000E+15 315 3.300E-4 2.901959E+1 9.742300E+0 4.602810E-1 7.293670E+1 3.654790E-1 2.665623E+1 3.051677E+1 1.050970E+1 4.579080E-1 7.520960E+1 3.726660E-1 2.820140E+1 4.9060893E+00 7.3018259E+00 -5.1822637E-01 3.0220876E+00 1.9285365E+00 5.4790542E+00
4.642000E+13 1.000E+15 315 3.300E-4 2.813438E+1 9.246500E+0 4.516730E-1 7.276400E+1 3.587010E-1 2.577774E+1 2.971404E+1 1.005950E+1 4.520360E-1 7.489300E+1 3.671390E-1 2.739972E+1 5.3162074E+00 8.0819126E+00 8.0303339E-02 2.8427223E+00 2.2983121E+00 5.9196955E+00
6.813000E+13 1.000E+15 315 3.300E-4 2.723107E+1 8.750000E+0 4.430950E-1 7.251800E+1 3.516890E-1 2.487985E+1 2.888371E+1 9.606800E+0 4.460360E-1 7.456880E+1 3.615330E-1 2.657249E+1 5.7217026E+00 8.9186826E+00 6.5936382E-01 2.7502119E+00 2.7228496E+00 6.3698961E+00
1.000000E+14 1.000E+15 315 3.300E-4 2.631594E+1 8.251300E+0 4.344900E-1 7.216480E+1 3.443460E-1 2.396238E+1 2.802787E+1 9.151800E+0 4.399160E-1 7.422480E+1 3.558500E-1 2.571829E+1 6.1079561E+00 9.8395944E+00 1.2334173E+00 2.7753527E+00 3.2328228E+00 6.8274757E+00
1.000000E+10 1.000E+15 320 3.300E-4 3.863721E+1 1.720570E+1 5.652120E-1 7.878710E+1 4.733890E-1 3.634581E+1 3.864344E+1 1.712050E+1 5.628530E-1 7.871300E+1 4.708690E-1 3.635944E+1 1.6121753E-02 -4.9764902E-01 -4.1911476E-01 -9.4139469E-02 -5.3518070E-01 3.7486826E-02
1.468000E+10 1.000E+15 320 3.300E-4 3.862082E+1 1.719080E+1 5.651620E-1 7.875900E+1 4.733110E-1 3.632024E+1 3.862970E+1 1.706880E+1 5.617570E-1 7.865620E+1 4.696780E-1 3.634152E+1 2.2987494E-02 -7.1475441E-01 -6.0613397E-01 -1.3069536E-01 -7.7350866E-01 5.8555614E-02
2.154000E+10 1.000E+15 320 3.300E-4 3.859685E+1 1.716880E+1 5.650890E-1 7.871760E+1 4.731930E-1 3.628292E+1 3.860965E+1 1.699650E+1 5.602080E-1 7.858060E+1 4.680180E-1 3.631603E+1 3.3152334E-02 -1.0137381E+00 -8.7128352E-01 -1.7434329E-01 -1.1057267E+00 9.1171860E-02
3.162000E+10 1.000E+15 320 3.300E-4 3.856184E+1 1.713670E+1 5.649820E-1 7.865660E+1 4.730370E-1 3.622700E+1 3.858048E+1 1.689750E+1 5.580010E-1 7.849110E+1 4.657520E-1 3.628006E+1 4.8314588E-02 -1.4155940E+00 -1.2510730E+00 -2.1085193E-01 -1.5641371E+00 1.4625114E-01
4.642000E+10 1.000E+15 320 3.300E-4 3.851083E+1 1.708970E+1 5.648240E-1 7.856650E+1 4.727830E-1 3.614694E+1 3.853819E+1 1.676540E+1 5.550150E-1 7.838240E+1 4.627830E-1 3.622740E+1 7.0994512E-02 -1.9343410E+00 -1.7673396E+00 -2.3487416E-01 -2.1608400E+00 2.2209709E-01
6.813000E+10 1.000E+15 320 3.300E-4 3.843680E+1 1.702080E+1 5.645930E-1 7.843290E+1 4.724120E-1 3.602962E+1 3.847724E+1 1.659300E+1 5.510970E-1 7.825140E+1 4.589360E-1 3.615534E+1 1.0510109E-01 -2.5781956E+00 -2.4489337E+00 -2.3194473E-01 -2.9363571E+00 3.4772180E-01
1.000000E+11 1.000E+15 320 3.300E-4 3.832991E+1 1.692030E+1 5.642530E-1 7.823400E+1 4.718650E-1 3.585826E+1 3.839011E+1 1.637620E+1 5.460410E-1 7.812120E+1 4.541890E-1 3.605588E+1 1.5681122E-01 -3.3225046E+00 -3.3352807E+00 -1.4439102E-01 -3.8917719E+00 5.4809368E-01
1.468000E+11 1.000E+15 320 3.300E-4 3.817684E+1 1.677370E+1 5.637530E-1 7.793650E+1 4.710250E-1 3.561106E+1 3.826698E+1 1.611170E+1 5.399290E-1 7.797930E+1 4.485840E-1 3.591669E+1 2.3555556E-01 -4.1088153E+00 -4.4124320E+00 5.4886361E-02 -5.0026305E+00 8.5094144E-01
2.154000E+11 1.000E+15 320 3.300E-4 3.796035E+1 1.656090E+1 5.630170E-1 7.748790E+1 4.697560E-1 3.525437E+1 3.809578E+1 1.580030E+1 5.327840E-1 7.784600E+1 4.422170E-1 3.572972E+1 3.5549869E-01 -4.8138326E+00 -5.6745323E+00 4.6001079E-01 -6.2274856E+00 1.3304051E+00
3.162000E+11 1.000E+15 320 3.300E-4 3.765999E+1 1.625400E+1 5.619310E-1 7.680630E+1 4.677830E-1 3.474685E+1 3.786300E+1 1.544380E+1 5.249400E-1 7.770170E+1 4.352830E-1 3.547997E+1 5.3616988E-01 -5.2461182E+00 -7.0467101E+00 1.1523557E+00 -7.4664069E+00 2.0662926E+00
4.642000E+11 1.000E+15 320 3.300E-4 3.725538E+1 1.581500E+1 5.603260E-1 7.576000E+1 4.645800E-1 3.404155E+1 3.755567E+1 1.504790E+1 5.167410E-1 7.754030E+1 4.280570E-1 3.515401E+1 7.9958632E-01 -5.0977213E+00 -8.4345930E+00 2.2959674E+00 -8.5322749E+00 3.1645323E+00
6.813000E+11 1.000E+15 320 3.300E-4 3.673417E+1 1.520430E+1 5.578840E-1 7.419120E+1 4.585840E-1 3.315490E+1 3.716487E+1 1.461920E+1 5.085400E-1 7.735070E+1 4.206930E-1 3.475014E+1 1.1588901E+00 -4.0022710E+00 -9.7030715E+00 4.0846431E+00 -9.0068054E+00 4.5906002E+00
1.000000E+12 1.000E+15 320 3.300E-4 3.610396E+1 1.440940E+1 5.542530E-1 7.200820E+1 4.449510E-1 3.238412E+1 3.668982E+1 1.416690E+1 5.006200E-1 7.712950E+1 4.134670E-1 3.426366E+1 1.5967917E+00 -1.7117365E+00 -1.0713315E+01 6.6398719E+00 -7.6146343E+00 5.4855202E+00
1.468000E+12 1.000E+15 320 3.300E-4 3.539836E+1 1.360870E+1 5.487650E-1 7.005610E+1 4.213770E-1 3.229572E+1 3.614028E+1 1.370200E+1 4.931510E-1 7.687970E+1 4.064940E-1 3.370770E+1 2.0528895E+00 6.8092249E-01 -1.1277276E+01 8.8756850E+00 -3.6613087E+00 4.1888945E+00
2.154000E+12 1.000E+15 320 3.300E-4 3.466121E+1 1.294760E+1 5.402440E-1 6.914410E+1 4.061820E-1 3.187634E+1 3.553463E+1 1.323610E+1 4.862370E-1 7.660540E+1 3.999120E-1 3.309749E+1 2.4579403E+00 2.1796451E+00 -1.1107135E+01 9.7399139E+00 -1.5678449E+00 3.6895547E+00
3.162000E+12 1.000E+15 320 3.300E-4 3.391834E+1 1.237650E+1 5.264530E-1 6.931100E+1 3.960840E-1 3.124705E+1 3.489310E+1 1.277680E+1 4.798530E-1 7.630890E+1 3.936820E-1 3.245471E+1 2.7935609E+00 3.1330224E+00 -9.7113074E+00 9.1704899E+00 -6.1013712E-01 3.7210624E+00
4.642000E+12 1.000E+15 320 3.300E-4 3.317058E+1 1.185030E+1 5.034120E-1 7.096610E+1 3.878610E-1 3.055281E+1 3.423003E+1 1.232680E+1 4.738530E-1 7.599760E+1 3.877640E-1 3.178952E+1 3.0950893E+00 3.8655612E+00 -6.2380105E+00 6.6206038E+00 -2.5015215E-02 3.8903072E+00
6.813000E+12 1.000E+15 320 3.300E-4 3.240857E+1 1.134490E+1 4.826060E-1 7.253520E+1 3.803220E-1 2.982974E+1 3.355041E+1 1.188510E+1 4.681090E-1 7.567580E+1 3.820210E-1 3.111097E+1 3.4033563E+00 4.5451868E+00 -3.0969283E+00 4.1500718E+00 4.4473995E-01 4.1182580E+00
1.000000E+13 1.000E+15 320 3.300E-4 3.162466E+1 1.084960E+1 4.730070E-1 7.253030E+1 3.730960E-1 2.907990E+1 3.285217E+1 1.144710E+1 4.624590E-1 7.534600E+1 3.763770E-1 3.041404E+1 3.7364655E+00 5.2196626E+00 -2.2808508E+00 3.7370265E+00 8.7173233E-01 4.3865925E+00
1.468000E+13 1.000E+15 320 3.300E-4 3.081528E+1 1.035900E+1 4.643390E-1 7.239660E+1 3.660640E-1 2.829841E+1 3.213092E+1 1.101040E+1 4.567850E-1 7.501870E+1 3.708110E-1 2.969287E+1 4.0946229E+00 5.9162247E+00 -1.6537321E+00 3.4952618E+00 1.2801670E+00 4.6962789E+00
2.154000E+13 1.000E+15 320 3.300E-4 2.997967E+1 9.872300E+0 4.556410E-1 7.227190E+1 3.592290E-1 2.748201E+1 3.138319E+1 1.057210E+1 4.510260E-1 7.469030E+1 3.652050E-1 2.894850E+1 4.4722031E+00 6.6193093E+00 -1.0232226E+00 3.2379037E+00 1.6363412E+00 5.0658583E+00
3.162000E+13 1.000E+15 320 3.300E-4 2.911891E+1 9.387300E+0 4.469350E-1 7.213050E+1 3.523930E-1 2.663865E+1 3.060723E+1 1.013200E+1 4.451450E-1 7.436540E+1 3.596190E-1 2.817433E+1 4.8626419E+00 7.3499803E+00 -4.0211616E-01 3.0052955E+00 2.0093488E+00 5.4506354E+00
4.642000E+13 1.000E+15 320 3.300E-4 2.823559E+1 8.902300E+0 4.382640E-1 7.193970E+1 3.454790E-1 2.576799E+1 2.980287E+1 9.689500E+0 4.391440E-1 7.403510E+1 3.539550E-1 2.737501E+1 5.2588224E+00 8.1242582E+00 2.0038985E-01 2.8302792E+00 2.3946547E+00 5.8703905E+00
6.813000E+13 1.000E+15 320 3.300E-4 2.733397E+1 8.417300E+0 4.296220E-1 7.167800E+1 3.384670E-1 2.486902E+1 2.897114E+1 9.244700E+0 4.330070E-1 7.369380E+1 3.482710E-1 2.654440E+1 5.6510375E+00 8.9499930E+00 7.8174256E-01 2.7353726E+00 2.8150492E+00 6.3116137E+00
1.000000E+14 1.000E+15 320 3.300E-4 2.642016E+1 7.930500E+0 4.209460E-1 7.130790E+1 3.310840E-1 2.395307E+1 2.811426E+1 8.798600E+0 4.267330E-1 7.333830E+1 3.424710E-1 2.569155E+1 6.0257677E+00 9.8663424E+00 1.3561173E+00 2.7685398E+00 3.3249531E+00 6.7667385E+00
1.000000E+10 1.000E+15 325 3.300E-4 3.874242E+1 1.681290E+1 5.547090E-1 7.823310E+1 4.625290E-1 3.634995E+1 3.874991E+1 1.673010E+1 5.524010E-1 7.815790E+1 4.600490E-1 3.636590E+1 1.9329077E-02 -4.9491635E-01 -4.1781242E-01 -9.6215482E-02 -5.3907301E-01 4.3859770E-02
1.468000E+10 1.000E+15 325 3.300E-4 3.872572E+1 1.679760E+1 5.546560E-1 7.820310E+1 4.624320E-1 3.632451E+1 3.873636E+1 1.667880E+1 5.513220E-1 7.809810E+1 4.588770E-1 3.634697E+1 2.7467733E-02 -7.1228146E-01 -6.0472827E-01 -1.3444629E-01 -7.7471741E-01 6.1793321E-02
2.154000E+10 1.000E+15 325 3.300E-4 3.870128E+1 1.677520E+1 5.545790E-1 7.815880E+1 4.623140E-1 3.628515E+1 3.871658E+1 1.660700E+1 5.497870E-1 7.801900E+1 4.572170E-1 3.632201E+1 3.9517953E-02 -1.0128259E+00 -8.7161028E-01 -1.7918712E-01 -1.1147879E+00 1.0148117E-01
3.162000E+10 1.000E+15 325 3.300E-4 3.866561E+1 1.674220E+1 5.544640E-1 7.809350E+1 4.621390E-1 3.622775E+1 3.868780E+1 1.650900E+1 5.476030E-1 7.792560E+1 4.549710E-1 3.628576E+1 5.7356583E-02 -1.4125628E+00 -1.2529150E+00 -2.1546193E-01 -1.5754850E+00 1.5986988E-01
4.642000E+10 1.000E+15 325 3.300E-4 3.861366E+1 1.669400E+1 5.542960E-1 7.799710E+1 4.618850E-1 3.614332E+1 3.864605E+1 1.637690E+1 5.446470E-1 7.780560E+1 4.520020E-1 3.623187E+1 8.3811929E-02 -1.9362639E+00 -1.7716062E+00 -2.4612624E-01 -2.1864948E+00 2.4439809E-01
