X GeCrNph200 GeCrNph300 GeCrNph400 OrCrNph200 OrCrNph300 OrCrNph400 OrCrNph500 OrCrNph600 OrCrNph700 OrCrNph750 OsCrNph200 OsCrNph300 OsCrNph400 OsCrNph500 OsCrNph600 OsCrNph700
6.66000E+2 1.01577E+15 1.62771E+15 2.25179E+15 6.40152E+14 1.08020E+15 1.54355E+15 2.02192E+15 2.51000E+15 3.04246E+15 3.30835E+15 7.74904E+14 1.30996E+15 1.84981E+15 2.40054E+15 2.96238E+15 3.55639E+15
6.67000E+2 1.02836E+15 1.64647E+15 2.27672E+15 6.51246E+14 1.09456E+15 1.56059E+15 2.04130E+15 2.53151E+15 3.06651E+15 3.33368E+15 7.82861E+14 1.32181E+15 1.86556E+15 2.42071E+15 2.98705E+15 3.58260E+15
6.68000E+2 1.04146E+15 1.66469E+15 2.29988E+15 6.60729E+14 1.10772E+15 1.57709E+15 2.06100E+15 2.55431E+15 3.09201E+15 3.36053E+15 7.90457E+14 1.33268E+15 1.87969E+15 2.43891E+15 3.00938E+15 3.60884E+15
6.69000E+2 1.05427E+15 1.68221E+15 2.32192E+15 6.68966E+14 1.12008E+15 1.59353E+15 2.08149E+15 2.57885E+15 3.11899E+15 3.38874E+15 7.97393E+14 1.34236E+15 1.89208E+15 2.45429E+15 3.02774E+15 3.63591E+15
6.70000E+2 1.06578E+15 1.69903E+15 2.34399E+15 6.76994E+14 1.13247E+15 1.61029E+15 2.10267E+15 2.60447E+15 3.14650E+15 3.41721E+15 8.03783E+14 1.35119E+15 1.90332E+15 2.46771E+15 3.04326E+15 3.66274E+15
6.71000E+2 1.07557E+15 1.71536E+15 2.36706E+15 6.86066E+14 1.14582E+15 1.62781E+15 2.12430E+15 2.63018E+15 3.17321E+15 3.44442E+15 8.09898E+14 1.35977E+15 1.91435E+15 2.48068E+15 3.05807E+15 3.68753E+15
6.72000E+2 1.08449E+15 1.73191E+15 2.39161E+15 6.97083E+14 1.16081E+15 1.64632E+15 2.14611E+15 2.65516E+15 3.19818E+15 3.46940E+15 8.15943E+14 1.36852E+15 1.92580E+15 2.49427E+15 3.07371E+15 3.70909E+15
6.73000E+2 1.09358E+15 1.74945E+15 2.41806E+15 7.09450E+14 1.17687E+15 1.66541E+15 2.16787E+15 2.67937E+15 3.22259E+15 3.49392E+15 8.21896E+14 1.37738E+15 1.93755E+15 2.50809E+15 3.08948E+15 3.72834E+15
6.74000E+2 1.10346E+15 1.76805E+15 2.44582E+15 7.22097E+14 1.19308E+15 1.68446E+15 2.18937E+15 2.70306E+15 3.24835E+15 3.52071E+15 8.27704E+14 1.38616E+15 1.94932E+15 2.52142E+15 3.10420E+15 3.74680E+15
6.75000E+2 1.11399E+15 1.78655E+15 2.47261E+15 7.34029E+14 1.20857E+15 1.70287E+15 2.21034E+15 2.72640E+15 3.27665E+15 3.55149E+15 8.33340E+14 1.39476E+15 1.96089E+15 2.53398E+15 3.11752E+15 3.76540E+15
6.76000E+2 1.12496E+15 1.80366E+15 2.49593E+15 7.44684E+14 1.22279E+15 1.72015E+15 2.23044E+15 2.74916E+15 3.30596E+15 3.58407E+15 8.38845E+14 1.40317E+15 1.97220E+15 2.54622E+15 3.13045E+15 3.78360E+15
6.77000E+2 1.13624E+15 1.81919E+15 2.51556E+15 7.53575E+14 1.23524E+15 1.73590E+15 2.24935E+15 2.77114E+15 3.33423E+15 3.61548E+15 8.44309E+14 1.41145E+15 1.98330E+15 2.55885E+15 3.14445E+15 3.80088E+15
6.78000E+2 1.14769E+15 1.83413E+15 2.53371E+15 7.60495E+14 1.24575E+15 1.74996E+15 2.26698E+15 2.79235E+15 3.35998E+15 3.64349E+15 8.49683E+14 1.41954E+15 1.99412E+15 2.57204E+15 3.15997E+15 3.81687E+15
6.79000E+2 1.15911E+15 1.84941E+15 2.55263E+15 7.66277E+14 1.25524E+15 1.76331E+15 2.28429E+15 2.81368E+15 3.38414E+15 3.66908E+15 8.54674E+14 1.42711E+15 2.00426E+15 2.58495E+15 3.17567E+15 3.83136E+15
6.80000E+2 1.17045E+15 1.86526E+15 2.57287E+15 7.72089E+14 1.26503E+15 1.77730E+15 2.30260E+15 2.83640E+15 3.40853E+15 3.69430E+15 8.59016E+14 1.43388E+15 2.01346E+15 2.59677E+15 3.19015E+15 3.84440E+15
6.81000E+2 1.18171E+15 1.88107E+15 2.59310E+15 7.78808E+14 1.27610E+15 1.79290E+15 2.32286E+15 2.86140E+15 3.43455E+15 3.72085E+15 8.62588E+14 1.43970E+15 2.02156E+15 2.60706E+15 3.20266E+15 3.85557E+15
6.82000E+2 1.19286E+15 1.89615E+15 2.61193E+15 7.86059E+14 1.28796E+15 1.80955E+15 2.34442E+15 2.88795E+15 3.46218E+15 3.74902E+15 8.65501E+14 1.44473E+15 2.02871E+15 2.61588E+15 3.21313E+15 3.86383E+15
6.83000E+2 1.20392E+15 1.91038E+15 2.62905E+15 7.93279E+14 1.29988E+15 1.82637E+15 2.36627E+15 2.91491E+15 3.49099E+15 3.77877E+15 8.67902E+14 1.44908E+15 2.03505E+15 2.62335E+15 3.22168E+15 3.86820E+15
6.84000E+2 1.21487E+15 1.92416E+15 2.64535E+15 7.99983E+14 1.31121E+15 1.84256E+15 2.38749E+15 2.94127E+15 3.52060E+15 3.81001E+15 8.69897E+14 1.45287E+15 2.04065E+15 2.62954E+15 3.22834E+15 3.86909E+15
6.85000E+2 1.22572E+15 1.93783E+15 2.66152E+15 8.07020E+14 1.32259E+15 1.85844E+15 2.40796E+15 2.96638E+15 3.55068E+15 3.84256E+15 8.71546E+14 1.45602E+15 2.04532E+15 2.63437E+15 3.23320E+15 3.86873E+15
6.86000E+2 1.23645E+15 1.95144E+15 2.67772E+15 8.15654E+14 1.33514E+15 1.87476E+15 2.42797E+15 2.99006E+15 3.58111E+15 3.87637E+15 8.72945E+14 1.45854E+15 2.04898E+15 2.63789E+15 3.23646E+15 3.86974E+15
6.87000E+2 1.24694E+15 1.96460E+15 2.69327E+15 8.26939E+14 1.34977E+15 1.89211E+15 2.44772E+15 3.01200E+15 3.61169E+15 3.91126E+15 8.74118E+14 1.46041E+15 2.05156E+15 2.64017E+15 3.23833E+15 3.87274E+15
6.88000E+2 1.25706E+15 1.97688E+15 2.70736E+15 8.39757E+14 1.36559E+15 1.91005E+15 2.46730E+15 3.03293E+15 3.64152E+15 3.94551E+15 8.75010E+14 1.46163E+15 2.05310E+15 2.64151E+15 3.23938E+15 3.87571E+15
6.89000E+2 1.26674E+15 1.98820E+15 2.71995E+15 8.52177E+14 1.38109E+15 1.92781E+15 2.48688E+15 3.05404E+15 3.66961E+15 3.97708E+15 8.75589E+14 1.46223E+15 2.05370E+15 2.64222E+15 3.24021E+15 3.87655E+15
6.90000E+2 1.27597E+15 1.99886E+15 2.73166E+15 8.62323E+14 1.39477E+15 1.94460E+15 2.50656E+15 3.07647E+15 3.69502E+15 4.00399E+15 8.75838E+14 1.46229E+15 2.05356E+15 2.64235E+15 3.24063E+15 3.87410E+15
6.91000E+2 1.28465E+15 2.00906E+15 2.74305E+15 8.70193E+14 1.40659E+15 1.96031E+15 2.52616E+15 3.09995E+15 3.71815E+15 4.02695E+15 8.75754E+14 1.46193E+15 2.05293E+15 2.64127E+15 3.23908E+15 3.86868E+15
6.92000E+2 1.29282E+15 2.01906E+15 2.75463E+15 8.77224E+14 1.41762E+15 1.97539E+15 2.54534E+15 3.12327E+15 3.74039E+15 4.04866E+15 8.75342E+14 1.46133E+15 2.05215E+15 2.63841E+15 3.23391E+15 3.86080E+15
6.93000E+2 1.30053E+15 2.02912E+15 2.76685E+15 8.84796E+14 1.42886E+15 1.99023E+15 2.56374E+15 3.14522E+15 3.76315E+15 4.07185E+15 8.74588E+14 1.46045E+15 2.05114E+15 2.63346E+15 3.22454E+15 3.85108E+15
6.94000E+2 1.30789E+15 2.03942E+15 2.78000E+15 8.93336E+14 1.44068E+15 2.00504E+15 2.58139E+15 3.16563E+15 3.78703E+15 4.09746E+15 8.73418E+14 1.45879E+15 2.04899E+15 2.62674E+15 3.21274E+15 3.84021E+15
6.95000E+2 1.31502E+15 2.05008E+15 2.79419E+15 9.01914E+14 1.45246E+15 2.01971E+15 2.59879E+15 3.18566E+15 3.81155E+15 4.12422E+15 8.71734E+14 1.45580E+15 2.04468E+15 2.61866E+15 3.20056E+15 3.82892E+15
6.96000E+2 1.32208E+15 2.06099E+15 2.80899E+15 9.09535E+14 1.46353E+15 2.03409E+15 2.61642E+15 3.20650E+15 3.83613E+15 4.15066E+15 8.69480E+14 1.45118E+15 2.03765E+15 2.60957E+15 3.18936E+15 3.81756E+15
6.97000E+2 1.32930E+15 2.07201E+15 2.82384E+15 9.15889E+14 1.47373E+15 2.04824E+15 2.63461E+15 3.22878E+15 3.86048E+15 4.17606E+15 8.66722E+14 1.44544E+15 2.02887E+15 2.59956E+15 3.17825E+15 3.80540E+15
6.98000E+2 1.33680E+15 2.08299E+15 2.83827E+15 9.22043E+14 1.48385E+15 2.06249E+15 2.65309E+15 3.25156E+15 3.88484E+15 4.20121E+15 8.63545E+14 1.43923E+15 2.01959E+15 2.58867E+15 3.16583E+15 3.79154E+15
6.99000E+2 1.34432E+15 2.09358E+15 2.85185E+15 9.29376E+14 1.49492E+15 2.07725E+15 2.67154E+15 3.27370E+15 3.90946E+15 4.22708E+15 8.60015E+14 1.43311E+15 2.01086E+15 2.57693E+15 3.15098E+15 3.77520E+15
7.00000E+2 1.35158E+15 2.10341E+15 2.86412E+15 9.38975E+14 1.50773E+15 2.09285E+15 2.68969E+15 3.29427E+15 3.93462E+15 4.25454E+15 8.56108E+14 1.42688E+15 2.00229E+15 2.56422E+15 3.13388E+15 3.75646E+15
7.01000E+2 1.35826E+15 2.11216E+15 2.87479E+15 9.50287E+14 1.52183E+15 2.10898E+15 2.70745E+15 3.31340E+15 3.95981E+15 4.28274E+15 8.51734E+14 1.42001E+15 1.99291E+15 2.55024E+15 3.11501E+15 3.73560E+15
7.02000E+2 1.36440E+15 2.11991E+15 2.88398E+15 9.62299E+14 1.53641E+15 2.12523E+15 2.72491E+15 3.33176E+15 3.98436E+15 4.31039E+15 8.46842E+14 1.41211E+15 1.98198E+15 2.53486E+15 3.09497E+15 3.71298E+15
7.03000E+2 1.37018E+15 2.12695E+15 2.89210E+15 9.73984E+14 1.55064E+15 2.14116E+15 2.74206E+15 3.34985E+15 4.00768E+15 4.33630E+15 8.41462E+14 1.40318E+15 1.96948E+15 2.51807E+15 3.07376E+15 3.68847E+15
7.04000E+2 1.37572E+15 2.13353E+15 2.89951E+15 9.84668E+14 1.56395E+15 2.15640E+15 2.75884E+15 3.36794E+15 4.02961E+15 4.36016E+15 8.35668E+14 1.39358E+15 1.95603E+15 2.50003E+15 3.05095E+15 3.66159E+15
7.05000E+2 1.38109E+15 2.13971E+15 2.90629E+15 9.94162E+14 1.57617E+15 2.17080E+15 2.77514E+15 3.38596E+15 4.05068E+15 4.38275E+15 8.29557E+14 1.38364E+15 1.94225E+15 2.48091E+15 3.02626E+15 3.63194E+15
7.06000E+2 1.38624E+15 2.14538E+15 2.91223E+15 1.00228E+15 1.58712E+15 2.18424E+15 2.79090E+15 3.40391E+15 4.07143E+15 4.40489E+15 8.23150E+14 1.37342E+15 1.92820E+15 2.46077E+15 2.99970E+15 3.59992E+15
7.07000E+2 1.39113E+15 2.15041E+15 2.91713E+15 1.00901E+15 1.59678E+15 2.19668E+15 2.80604E+15 3.42173E+15 4.09211E+15 4.42701E+15 8.16331E+14 1.36251E+15 1.91318E+15 2.43940E+15 2.97167E+15 3.56690E+15
7.08000E+2 1.39569E+15 2.15473E+15 2.92091E+15 1.01487E+15 1.60565E+15 2.20853E+15 2.82088E+15 3.43955E+15 4.11270E+15 4.44898E+15 8.08999E+14 1.35053E+15 1.89650E+15 2.41667E+15 2.94264E+15 3.53430E+15
7.09000E+2 1.39987E+15 2.15861E+15 2.92422E+15 1.02052E+15 1.61435E+15 2.22030E+15 2.83575E+15 3.45753E+15 4.13306E+15 4.47053E+15 8.01105E+14 1.33725E+15 1.87780E+15 2.39259E+15 2.91310E+15 3.50293E+15
7.10000E+2 1.40360E+15 2.16224E+15 2.92752E+15 1.02655E+15 1.62346E+15 2.23245E+15 2.85092E+15 3.47574E+15 4.15297E+15 4.49131E+15 7.92770E+14 1.32314E+15 1.85786E+15 2.36766E+15 2.88318E+15 3.47136E+15
7.11000E+2 1.40681E+15 2.16574E+15 2.93116E+15 1.03316E+15 1.63302E+15 2.24484E+15 2.86609E+15 3.49363E+15 4.17227E+15 4.51131E+15 7.84158E+14 1.30878E+15 1.83771E+15 2.34251E+15 2.85303E+15 3.43777E+15
7.12000E+2 1.40947E+15 2.16868E+15 2.93425E+15 1.04041E+15 1.64295E+15 2.25718E+15 2.88070E+15 3.51043E+15 4.19074E+15 4.53061E+15 7.75429E+14 1.29474E+15 1.81833E+15 2.31772E+15 2.82276E+15 3.40056E+15
7.13000E+2 1.41162E+15 2.17051E+15 2.93560E+15 1.04835E+15 1.65314E+15 2.26916E+15 2.89422E+15 3.52535E+15 4.20831E+15 4.54952E+15 7.66701E+14 1.28110E+15 1.79976E+15 2.29328E+15 2.79230E+15 3.36055E+15
7.14000E+2 1.41325E+15 2.17055E+15 2.93376E+15 1.05679E+15 1.66334E+15 2.28048E+15 2.90633E+15 3.53803E+15 4.22477E+15 4.56786E+15 7.58017E+14 1.26762E+15 1.78146E+15 2.26872E+15 2.76126E+15 3.31967E+15
7.15000E+2 1.41432E+15 2.16893E+15 2.92909E+15 1.06525E+15 1.67324E+15 2.29111E+15 2.91730E+15 3.54909E+15 4.24014E+15 4.58538E+15 7.49432E+14 1.25404E+15 1.76287E+15 2.24355E+15 2.72928E+15 3.27993E+15
7.16000E+2 1.41488E+15 2.16654E+15 2.92337E+15 1.07306E+15 1.68240E+15 2.30098E+15 2.92752E+15 3.55944E+15 4.25463E+15 4.60193E+15 7.40992E+14 1.24031E+15 1.74381E+15 2.21768E+15 2.69633E+15 3.24223E+15
7.17000E+2 1.41493E+15 2.16436E+15 2.91869E+15 1.07974E+15 1.69055E+15 2.31010E+15 2.93735E+15 3.56981E+15 4.26826E+15 4.61717E+15 7.32662E+14 1.22652E+15 1.72453E+15 2.19136E+15 2.66269E+15 3.20556E+15
7.18000E+2 1.41446E+15 2.16295E+15 2.91626E+15 1.08530E+15 1.69769E+15 2.31850E+15 2.94684E+15 3.58028E+15 4.28098E+15 4.63103E+15 7.24412E+14 1.21280E+15 1.70529E+15 2.16490E+15 2.62870E+15 3.16866E+15
7.19000E+2 1.41345E+15 2.16174E+15 2.91487E+15 1.09021E+15 1.70420E+15 2.32638E+15 2.95597E+15 3.59059E+15 4.29275E+15 4.64353E+15 7.16205E+14 1.19924E+15 1.68634E+15 2.13858E+15 2.59468E+15 3.13055E+15
7.20000E+2 1.41186E+15 2.15975E+15 2.91254E+15 1.09489E+15 1.71040E+15 2.33388E+15 2.96465E+15 3.60038E+15 4.30345E+15 4.65468E+15 7.07962E+14 1.18570E+15 1.66746E+15 2.11242E+15 2.56092E+15 3.09171E+15
7.21000E+2 1.40968E+15 2.15608E+15 2.90733E+15 1.09962E+15 1.71650E+15 2.34109E+15 2.97282E+15 3.60943E+15 4.31308E+15 4.66461E+15 6.99590E+14 1.17193E+15 1.64825E+15 2.08631E+15 2.52766E+15 3.05321E+15
7.22000E+2 1.40689E+15 2.15049E+15 2.89878E+15 1.10447E+15 1.72251E+15 2.34792E+15 2.98030E+15 3.61745E+15 4.32176E+15 4.67362E+15 6.90992E+14 1.15769E+15 1.62833E+15 2.06015E+15 2.49509E+15 3.01611E+15
7.23000E+2 1.40358E+15 2.14345E+15 2.88776E+15 1.10935E+15 1.72831E+15 2.35425E+15 2.98695E+15 3.62428E+15 4.32975E+15 4.68219E+15 6.82178E+14 1.14298E+15 1.60767E+15 2.03392E+15 2.46325E+15 2.98061E+15
7.24000E+2 1.39979E+15 2.13544E+15 2.87527E+15 1.11430E+15 1.73389E+15 2.35999E+15 2.99260E+15 3.62967E+15 4.33722E+15 4.69069E+15 6.73304E+14 1.12813E+15 1.58681E+15 2.00771E+15 2.43165E+15 2.94555E+15
7.25000E+2 1.39555E+15 2.12682E+15 2.86200E+15 1.11915E+15 1.73905E+15 2.36496E+15 2.99707E+15 3.63348E+15 4.34390E+15 4.69880E+15 6.64529E+14 1.11350E+15 1.56626E+15 1.98154E+15 2.39980E+15 2.90962E+15
7.26000E+2 1.39072E+15 2.11756E+15 2.84808E+15 1.12380E+15 1.74373E+15 2.36910E+15 3.00037E+15 3.63573E+15 4.34920E+15 4.70562E+15 6.55991E+14 1.09939E+15 1.54655E+15 1.95550E+15 2.36726E+15 2.87176E+15
7.27000E+2 1.38514E+15 2.10752E+15 2.83339E+15 1.12812E+15 1.74780E+15 2.37232E+15 3.00241E+15 3.63637E+15 4.35242E+15 4.71012E+15 6.47623E+14 1.08577E+15 1.52763E+15 1.92963E+15 2.33416E+15 2.83243E+15
7.28000E+2 1.37866E+15 2.09654E+15 2.81776E+15 1.13192E+15 1.75110E+15 2.37453E+15 3.00320E+15 3.63555E+15 4.35308E+15 4.71152E+15 6.39256E+14 1.07240E+15 1.50923E+15 1.90395E+15 2.30087E+15 2.79275E+15
7.29000E+2 1.37123E+15 2.08449E+15 2.80098E+15 1.13516E+15 1.75363E+15 2.37578E+15 3.00284E+15 3.63338E+15 4.35121E+15 4.70980E+15 6.30718E+14 1.05904E+15 1.49103E+15 1.87844E+15 2.26770E+15 2.75381E+15
7.30000E+2 1.36304E+15 2.07132E+15 2.78273E+15 1.13777E+15 1.75539E+15 2.37617E+15 3.00157E+15 3.63027E+15 4.34732E+15 4.70551E+15 6.21930E+14 1.04553E+15 1.47279E+15 1.85306E+15 2.23486E+15 2.71620E+15
7.31000E+2 1.35430E+15 2.05704E+15 2.76276E+15 1.13978E+15 1.75649E+15 2.37591E+15 2.99969E+15 3.62660E+15 4.34196E+15 4.69932E+15 6.13057E+14 1.03185E+15 1.45430E+15 1.82765E+15 2.20223E+15 2.67924E+15
7.32000E+2 1.34517E+15 2.04161E+15 2.74084E+15 1.14119E+15 1.75696E+15 2.37506E+15 2.99729E+15 3.62252E+15 4.33549E+15 4.69166E+15 6.04280E+14 1.01803E+15 1.43540E+15 1.80202E+15 2.16963E+15 2.64200E+15
7.33000E+2 1.33555E+15 2.02507E+15 2.71712E+15 1.14208E+15 1.75680E+15 2.37347E+15 2.99409E+15 3.61757E+15 4.32801E+15 4.68292E+15 5.95773E+14 1.00404E+15 1.41589E+15 1.77598E+15 2.13685E+15 2.60364E+15
7.34000E+2 1.32514E+15 2.00747E+15 2.69210E+15 1.14274E+15 1.75612E+15 2.37106E+15 2.98971E+15 3.61108E+15 4.31954E+15 4.67346E+15 5.87656E+14 9.90041E+14 1.39595E+15 1.74972E+15 2.10410E+15 2.56414E+15
7.35000E+2 1.31367E+15 1.98890E+15 2.66628E+15 1.14336E+15 1.75498E+15 2.36767E+15 2.98380E+15 3.60246E+15 4.31014E+15 4.66367E+15 5.79990E+14 9.76315E+14 1.37610E+15 1.72380E+15 2.07197E+15 2.52443E+15
7.36000E+2 1.30090E+15 1.96939E+15 2.63998E+15 1.14395E+15 1.75331E+15 2.36316E+15 2.97609E+15 3.59135E+15 4.29964E+15 4.65347E+15 5.72823E+14 9.63139E+14 1.35683E+15 1.69877E+15 2.04104E+15 2.48546E+15
7.37000E+2 1.28696E+15 1.94855E+15 2.61226E+15 1.14410E+15 1.75077E+15 2.35729E+15 2.96652E+15 3.57785E+15 4.28732E+15 4.64173E+15 5.66187E+14 9.50741E+14 1.33859E+15 1.67509E+15 2.01181E+15 2.44796E+15
7.38000E+2 1.27209E+15 1.92599E+15 2.58197E+15 1.14339E+15 1.74706E+15 2.34995E+15 2.95521E+15 3.56233E+15 4.27261E+15 4.62740E+15 5.60050E+14 9.39110E+14 1.32139E+15 1.65288E+15 1.98452E+15 2.41245E+15
7.39000E+2 1.25651E+15 1.90133E+15 2.54809E+15 1.14141E+15 1.74184E+15 2.34097E+15 2.94218E+15 3.54506E+15 4.25483E+15 4.60937E+15 5.54334E+14 9.28113E+14 1.30503E+15 1.63209E+15 1.95924E+15 2.37914E+15
7.40000E+2 1.24027E+15 1.87438E+15 2.51013E+15 1.13815E+15 1.73511E+15 2.33038E+15 2.92748E+15 3.52610E+15 4.23385E+15 4.58737E+15 5.48949E+14 9.17598E+14 1.28931E+15 1.61260E+15 1.93602E+15 2.34821E+15
7.41000E+2 1.22315E+15 1.84557E+15 2.46925E+15 1.13422E+15 1.72743E+15 2.31856E+15 2.91128E+15 3.50537E+15 4.21037E+15 4.56251E+15 5.43870E+14 9.07502E+14 1.27411E+15 1.59439E+15 1.91489E+15 2.31980E+15
7.42000E+2 1.20483E+15 1.81541E+15 2.42695E+15 1.13034E+15 1.71941E+15 2.30592E+15 2.89374E+15 3.48275E+15 4.18511E+15 4.53594E+15 5.39226E+14 8.98012E+14 1.25970E+15 1.57757E+15 1.89581E+15 2.29376E+15
7.43000E+2 1.18506E+15 1.78439E+15 2.38450E+15 1.12719E+15 1.71167E+15 2.29290E+15 2.87504E+15 3.45812E+15 4.15882E+15 4.50881E+15 5.35191E+14 8.89376E+14 1.24638E+15 1.56227E+15 1.87871E+15 2.26981E+15
7.44000E+2 1.16375E+15 1.75271E+15 2.34249E+15 1.12464E+15 1.70407E+15 2.27939E+15 2.85513E+15 3.43148E+15 4.13149E+15 4.48113E+15 5.31934E+14 8.81836E+14 1.23447E+15 1.54865E+15 1.86353E+15 2.24774E+15
7.45000E+2 1.14113E+15 1.72015E+15 2.30016E+15 1.12176E+15 1.69581E+15 2.26487E+15 2.83380E+15 3.40303E+15 4.10232E+15 4.45157E+15 5.29537E+14 8.75516E+14 1.22414E+15 1.53677E+15 1.85023E+15 2.22742E+15
7.46000E+2 1.11746E+15 1.68650E+15 2.25674E+15 1.11753E+15 1.68598E+15 2.24866E+15 2.81077E+15 3.37286E+15 4.07042E+15 4.41881E+15 5.27882E+14 8.70274E+14 1.21521E+15 1.52652E+15 1.83878E+15 2.20911E+15
7.47000E+2 1.09299E+15 1.65151E+15 2.21144E+15 1.11098E+15 1.67374E+15 2.23022E+15 2.78581E+15 3.34118E+15 4.03490E+15 4.38135E+15 5.26830E+14 8.65933E+14 1.20750E+15 1.51780E+15 1.82916E+15 2.19304E+15
7.48000E+2 1.06803E+15 1.61528E+15 2.16407E+15 1.10192E+15 1.65887E+15 2.20928E+15 2.75865E+15 3.30771E+15 3.99538E+15 4.33881E+15 5.26237E+14 8.62312E+14 1.20076E+15 1.51045E+15 1.82133E+15 2.17950E+15
7.49000E+2 1.04300E+15 1.57824E+15 2.11509E+15 1.09124E+15 1.64202E+15 2.18617E+15 2.72918E+15 3.27182E+15 3.95193E+15 4.29159E+15 5.26025E+14 8.59315E+14 1.19489E+15 1.50438E+15 1.81522E+15 2.16850E+15
7.50000E+2 1.01832E+15 1.54087E+15 2.06497E+15 1.07976E+15 1.62386E+15 2.16119E+15 2.69727E+15 3.23291E+15 3.90479E+15 4.24035E+15 5.26216E+14 8.56985E+14 1.18995E+15 1.49959E+15 1.81076E+15 2.15978E+15
7.51000E+2 9.94378E+14 1.50357E+15 2.01416E+15 1.06833E+15 1.60502E+15 2.13463E+15 2.66279E+15 3.19037E+15 3.85412E+15 4.18561E+15 5.26825E+14 8.55351E+14 1.18599E+15 1.49604E+15 1.80780E+15 2.15301E+15
7.52000E+2 9.71125E+14 1.46651E+15 1.96305E+15 1.05716E+15 1.58576E+15 2.10676E+15 2.62600E+15 3.14445E+15 3.80064E+15 4.12835E+15 5.27873E+14 8.54443E+14 1.18305E+15 1.49369E+15 1.80620E+15 2.14788E+15
7.53000E+2 9.48183E+14 1.42962E+15 1.91191E+15 1.04565E+15 1.56580E+15 2.07781E+15 2.58771E+15 3.09661E+15 3.74583E+15 4.07005E+15 5.29339E+14 8.54233E+14 1.18108E+15 1.49246E+15 1.80588E+15 2.14409E+15
7.54000E+2 9.25143E+14 1.39276E+15 1.86097E+15 1.03315E+15 1.54485E+15 2.04798E+15 2.54873E+15 3.04829E+15 3.69117E+15 4.01221E+15 5.31138E+14 8.54582E+14 1.17991E+15 1.49214E+15 1.80655E+15 2.14143E+15
7.55000E+2 9.01607E+14 1.35586E+15 1.81051E+15 1.01904E+15 1.52262E+15 2.01751E+15 2.50988E+15 3.00100E+15 3.63809E+15 3.95623E+15 5.33181E+14 8.55350E+14 1.17933E+15 1.49254E+15 1.80808E+15 2.13967E+15
7.56000E+2 8.77297E+14 1.31862E+15 1.76026E+15 1.00324E+15 1.49928E+15 1.98682E+15 2.47193E+15 2.95582E+15 3.58759E+15 3.90307E+15 5.35395E+14 8.56420E+14 1.17918E+15 1.49349E+15 1.81027E+15 2.13862E+15
7.57000E+2 8.51995E+14 1.28058E+15 1.70946E+15 9.86451E+14 1.47556E+15 1.95663E+15 2.43549E+15 2.91327E+15 3.53967E+15 3.85245E+15 5.37727E+14 8.57719E+14 1.17937E+15 1.49489E+15 1.81301E+15 2.13821E+15
7.58000E+2 8.25490E+14 1.24127E+15 1.65740E+15 9.69406E+14 1.45221E+15 1.92762E+15 2.40114E+15 2.87378E+15 3.49424E+15 3.80406E+15 5.40168E+14 8.59260E+14 1.17995E+15 1.49675E+15 1.81629E+15 2.13865E+15
7.59000E+2 7.97616E+14 1.20030E+15 1.60343E+15 9.52967E+14 1.43012E+15 1.90058E+15 2.36952E+15 2.83782E+15 3.45130E+15 3.75763E+15 5.42719E+14 8.61079E+14 1.18097E+15 1.49911E+15 1.82014E+15 2.14015E+15
7.60000E+2 7.68790E+14 1.15806E+15 1.54791E+15 9.37550E+14 1.40960E+15 1.87567E+15 2.34061E+15 2.80513E+15 3.41036E+15 3.71257E+15 5.45382E+14 8.63197E+14 1.18248E+15 1.50202E+15 1.82457E+15 2.14291E+15
7.61000E+2 7.39993E+14 1.11571E+15 1.49210E+15 9.22854E+14 1.38998E+15 1.85181E+15 2.31284E+15 2.77368E+15 3.36972E+15 3.66735E+15 5.48112E+14 8.65587E+14 1.18447E+15 1.50542E+15 1.82949E+15 2.14692E+15
7.62000E+2 7.12231E+14 1.07444E+15 1.43737E+15 9.08385E+14 1.37037E+15 1.82764E+15 2.28443E+15 2.74120E+15 3.32760E+15 3.62043E+15 5.50835E+14 8.68170E+14 1.18687E+15 1.50917E+15 1.83469E+15 2.15200E+15
7.63000E+2 6.86486E+14 1.03542E+15 1.38501E+15 8.93722E+14 1.34993E+15 1.80188E+15 2.25359E+15 2.70543E+15 3.28223E+15 3.57026E+15 5.53471E+14 8.70861E+14 1.18957E+15 1.51311E+15 1.83994E+15 2.15789E+15
7.64000E+2 6.63083E+14 9.99175E+14 1.33580E+15 8.78503E+14 1.32799E+15 1.77355E+15 2.21900E+15 2.66467E+15 3.23231E+15 3.51577E+15 5.55933E+14 8.73569E+14 1.19249E+15 1.51710E+15 1.84504E+15 2.16439E+15
7.65000E+2 6.41517E+14 9.65455E+14 1.28976E+15 8.62817E+14 1.30487E+15 1.74321E+15 2.18152E+15 2.62009E+15 3.17910E+15 3.45824E+15 5.58163E+14 8.76203E+14 1.19551E+15 1.52098E+15 1.84980E+15 2.17109E+15
7.66000E+2 6.21227E+14 9.33941E+14 1.24690E+15 8.46932E+14 1.28120E+15 1.71191E+15 2.14264E+15 2.57365E+15 3.12464E+15 3.39977E+15 5.60117E+14 8.78646E+14 1.19843E+15 1.52456E+15 1.85403E+15 2.17728E+15
