N_Fe N_B T n_Fe n_Fe_calk n_Fe n_Fe_calk
1.000000E+12 1.000e+15 310 1.095788930E+00 1.095788930E+00 1.102695936E+0 1.102695936E+0
1.468000E+12 1.000e+15 310 1.100289915E+00 1.100289915E+00 1.105913598E+0 1.105913598E+0
2.154000E+12 1.000e+15 310 1.109657632E+00 1.109657632E+00 1.109130462E+0 1.109130462E+0
3.162000E+12 1.000e+15 310 1.112874298E+00 1.112874298E+00 1.112348560E+0 1.112348560E+0
4.642000E+12 1.000e+15 310 1.114153172E+00 1.114153172E+00 1.115558878E+0 1.115558878E+0
6.813000E+12 1.000e+15 310 1.117770414E+00 1.117770414E+00 1.118753109E+0 1.118753109E+0
1.000000E+13 1.000e+15 310 1.124304919E+00 1.124304919E+00 1.121928339E+0 1.121928339E+0
1.000000E+10 1.000e+15 315 1.033478897E+00 1.033478897E+00 1.055157936E+0 1.055157936E+0
1.468000E+10 1.000e+15 315 1.033993071E+00 1.033993071E+00 1.057621941E+0 1.057621941E+0
2.154000E+10 1.000e+15 315 1.034669154E+00 1.034669154E+00 1.060152393E+0 1.060152393E+0
3.162000E+10 1.000e+15 315 1.035601127E+00 1.035601127E+00 1.062753830E+0 1.062753830E+0
4.642000E+10 1.000e+15 315 1.036914102E+00 1.036914102E+00 1.065421837E+0 1.065421837E+0
6.813000E+10 1.000e+15 315 1.038775019E+00 1.038775019E+00 1.068151934E+0 1.068151934E+0
1.000000E+11 1.000e+15 315 1.041401475E+00 1.041401475E+00 1.070943766E+0 1.070943766E+0
1.468000E+11 1.000e+15 315 1.045063253E+00 1.045063253E+00 1.073795081E+0 1.073795081E+0
2.154000E+11 1.000e+15 315 1.050064416E+00 1.050064416E+00 1.076697943E+0 1.076697943E+0
3.162000E+11 1.000e+15 315 1.057720889E+00 1.057720889E+00 1.079655814E+0 1.079655814E+0
4.642000E+11 1.000e+15 315 1.062980921E+00 1.062980921E+00 1.082661925E+0 1.082661925E+0
6.813000E+11 1.000e+15 315 1.070638210E+00 1.070638210E+00 1.085709609E+0 1.085709609E+0
1.000000E+12 1.000e+15 315 1.077594687E+00 1.077594687E+00 1.088796933E+0 1.088796933E+0
1.468000E+12 1.000e+15 315 1.078457064E+00 1.078457064E+00 1.091919912E+0 1.091919912E+0
2.154000E+12 1.000e+15 315 1.084863631E+00 1.084863631E+00 1.095068527E+0 1.095068527E+0
3.162000E+12 1.000e+15 315 1.093776265E+00 1.093776265E+00 1.098245287E+0 1.098245287E+0
4.642000E+12 1.000e+15 315 1.101007224E+00 1.101007224E+00 1.101441740E+0 1.101441740E+0
6.813000E+12 1.000e+15 315 1.102718450E+00 1.102718450E+00 1.104649841E+0 1.104649841E+0
1.000000E+13 1.000e+15 315 1.103183312E+00 1.103183312E+00 1.107866750E+0 1.107866750E+0
1.000000E+10 1.000e+15 320 1.007357244E+00 1.007357244E+00 1.045519743E+0 1.045519743E+0
1.468000E+10 1.000e+15 320 1.007512532E+00 1.007512532E+00 1.047653419E+0 1.047653419E+0
2.154000E+10 1.000e+15 320 1.007632463E+00 1.007632463E+00 1.049856132E+0 1.049856132E+0
3.162000E+10 1.000e+15 320 1.007856110E+00 1.007856110E+00 1.052133005E+0 1.052133005E+0
4.642000E+10 1.000e+15 320 1.007931095E+00 1.007931095E+00 1.054481404E+0 1.054481404E+0
6.813000E+10 1.000e+15 320 1.007916159E+00 1.007916159E+00 1.056898607E+0 1.056898607E+0
1.000000E+11 1.000e+15 320 1.008026805E+00 1.008026805E+00 1.059385543E+0 1.059385543E+0
1.468000E+11 1.000e+15 320 1.008267751E+00 1.008267751E+00 1.061941484E+0 1.061941484E+0
2.154000E+11 1.000e+15 320 1.008144771E+00 1.008144771E+00 1.064560560E+0 1.064560560E+0
3.162000E+11 1.000e+15 320 1.009219734E+00 1.009219734E+00 1.067247157E+0 1.067247157E+0
4.642000E+11 1.000e+15 320 1.008793658E+00 1.008793658E+00 1.069996408E+0 1.069996408E+0
6.813000E+11 1.000e+15 320 1.009175361E+00 1.009175361E+00 1.072803421E+0 1.072803421E+0
1.000000E+12 1.000e+15 320 1.022801343E+00 1.022801343E+00 1.075667585E+0 1.075667585E+0
1.468000E+12 1.000e+15 320 1.040710133E+00 1.040710133E+00 1.078586351E+0 1.078586351E+0
2.154000E+12 1.000e+15 320 1.055684338E+00 1.055684338E+00 1.081551398E+0 1.081551398E+0
3.162000E+12 1.000e+15 320 1.067367232E+00 1.067367232E+00 1.084566090E+0 1.084566090E+0
4.642000E+12 1.000e+15 320 1.075172997E+00 1.075172997E+00 1.087623366E+0 1.087623366E+0
6.813000E+12 1.000e+15 320 1.081223818E+00 1.081223818E+00 1.090716341E+0 1.090716341E+0
1.000000E+13 1.000e+15 320 1.084521574E+00 1.084521574E+00 1.093842977E+0 1.093842977E+0
1.000000E+10 1.000e+15 325 1.006766067E+00 1.006766067E+00 1.037362557E+0 1.037362557E+0
1.468000E+10 1.000e+15 325 1.006893801E+00 1.006893801E+00 1.039175749E+0 1.039175749E+0
2.154000E+10 1.000e+15 325 1.007005059E+00 1.007005059E+00 1.041055392E+0 1.041055392E+0
3.162000E+10 1.000e+15 325 1.007048221E+00 1.007048221E+00 1.043006781E+0 1.043006781E+0
4.642000E+10 1.000e+15 325 1.007093619E+00 1.007093619E+00 1.045028651E+0 1.045028651E+0
6.813000E+10 1.000e+15 325 1.007135703E+00 1.007135703E+00 1.047119670E+0 1.047119670E+0
1.000000E+11 1.000e+15 325 1.007192944E+00 1.007192944E+00 1.049281695E+0 1.049281695E+0
1.468000E+11 1.000e+15 325 1.007238392E+00 1.007238392E+00 1.051515201E+0 1.051515201E+0
2.154000E+11 1.000e+15 325 1.007338851E+00 1.007338851E+00 1.053816178E+0 1.053816178E+0
3.162000E+11 1.000e+15 325 1.007609678E+00 1.007609678E+00 1.056189638E+0 1.056189638E+0
4.642000E+11 1.000e+15 325 1.007945017E+00 1.007945017E+00 1.058632495E+0 1.058632495E+0
6.813000E+11 1.000e+15 325 1.008198253E+00 1.008198253E+00 1.061141595E+0 1.061141595E+0
1.000000E+12 1.000e+15 325 1.008686825E+00 1.008686825E+00 1.063717591E+0 1.063717591E+0
1.468000E+12 1.000e+15 325 1.009565791E+00 1.009565791E+00 1.066359417E+0 1.066359417E+0
2.154000E+12 1.000e+15 325 1.010455575E+00 1.010455575E+00 1.069060722E+0 1.069060722E+0
3.162000E+12 1.000e+15 325 1.011939081E+00 1.011939081E+00 1.071825755E+0 1.071825755E+0
4.642000E+12 1.000e+15 325 1.013635684E+00 1.013635684E+00 1.074649237E+0 1.074649237E+0
6.813000E+12 1.000e+15 325 1.015684799E+00 1.015684799E+00 1.077525915E+0 1.077525915E+0
1.000000E+13 1.000e+15 325 1.018462583E+00 1.018462583E+00 1.080454952E+0 1.080454952E+0
1.000000E+10 1.000e+15 330 1.007681088E+00 1.007681088E+00 1.030572057E+0 1.030572057E+0
1.468000E+10 1.000e+15 330 1.007819046E+00 1.007819046E+00 1.032091831E+0 1.032091831E+0
2.154000E+10 1.000e+15 330 1.007912475E+00 1.007912475E+00 1.033672354E+0 1.033672354E+0
3.162000E+10 1.000e+15 330 1.007972054E+00 1.007972054E+00 1.035318756E+0 1.035318756E+0
4.642000E+10 1.000e+15 330 1.008005354E+00 1.008005354E+00 1.037030704E+0 1.037030704E+0
6.813000E+10 1.000e+15 330 1.008017778E+00 1.008017778E+00 1.038807834E+0 1.038807834E+0
1.000000E+11 1.000e+15 330 1.008013012E+00 1.008013012E+00 1.040652536E+0 1.040652536E+0
1.468000E+11 1.000e+15 330 1.007994636E+00 1.007994636E+00 1.042566083E+0 1.042566083E+0
2.154000E+11 1.000e+15 330 1.007968307E+00 1.007968307E+00 1.044545935E+0 1.044545935E+0
3.162000E+11 1.000e+15 330 1.007945242E+00 1.007945242E+00 1.046597354E+0 1.046597354E+0
4.642000E+11 1.000e+15 330 1.007947015E+00 1.007947015E+00 1.048718682E+0 1.048718682E+0
6.813000E+11 1.000e+15 330 1.008010571E+00 1.008010571E+00 1.050908203E+0 1.050908203E+0
1.000000E+12 1.000e+15 330 1.008190482E+00 1.008190482E+00 1.053167543E+0 1.053167543E+0
1.468000E+12 1.000e+15 330 1.008643568E+00 1.008643568E+00 1.055496873E+0 1.055496873E+0
2.154000E+12 1.000e+15 330 1.009526995E+00 1.009526995E+00 1.057891697E+0 1.057891697E+0
3.162000E+12 1.000e+15 330 1.010901027E+00 1.010901027E+00 1.060356921E+0 1.060356921E+0
4.642000E+12 1.000e+15 330 1.012293952E+00 1.012293952E+00 1.062889021E+0 1.062889021E+0
6.813000E+12 1.000e+15 330 1.014367738E+00 1.014367738E+00 1.065484436E+0 1.065484436E+0
1.000000E+13 1.000e+15 330 1.016888337E+00 1.016888337E+00 1.068143557E+0 1.068143557E+0
1.000000E+10 1.000e+15 335 1.009749832E+00 1.009749832E+00 1.024985284E+0 1.024985284E+0
1.468000E+10 1.000e+15 335 1.009920157E+00 1.009920157E+00 1.026246956E+0 1.026246956E+0
2.154000E+10 1.000e+15 335 1.010029492E+00 1.010029492E+00 1.027562220E+0 1.027562220E+0
3.162000E+10 1.000e+15 335 1.010090157E+00 1.010090157E+00 1.028935813E+0 1.028935813E+0
4.642000E+10 1.000e+15 335 1.010109973E+00 1.010109973E+00 1.030367968E+0 1.030367968E+0
6.813000E+10 1.000e+15 335 1.010092797E+00 1.010092797E+00 1.031858922E+0 1.031858922E+0
1.000000E+11 1.000e+15 335 1.010039538E+00 1.010039538E+00 1.033411262E+0 1.033411262E+0
1.468000E+11 1.000e+15 335 1.009949856E+00 1.009949856E+00 1.035026690E+0 1.035026690E+0
2.154000E+11 1.000e+15 335 1.009825193E+00 1.009825193E+00 1.036703725E+0 1.036703725E+0
3.162000E+11 1.000e+15 335 1.009673807E+00 1.009673807E+00 1.038447536E+0 1.038447536E+0
4.642000E+11 1.000e+15 335 1.009518039E+00 1.009518039E+00 1.040257485E+0 1.040257485E+0
6.813000E+11 1.000e+15 335 1.009401637E+00 1.009401637E+00 1.042132903E+0 1.042132903E+0
1.000000E+12 1.000e+15 335 1.009392915E+00 1.009392915E+00 1.044076021E+0 1.044076021E+0
1.468000E+12 1.000e+15 335 1.009593596E+00 1.009593596E+00 1.046087880E+0 1.046087880E+0
2.154000E+12 1.000e+15 335 1.010049471E+00 1.010049471E+00 1.048165510E+0 1.048165510E+0
3.162000E+12 1.000e+15 335 1.010857323E+00 1.010857323E+00 1.050314130E+0 1.050314130E+0
4.642000E+12 1.000e+15 335 1.012044469E+00 1.012044469E+00 1.052531689E+0 1.052531689E+0
6.813000E+12 1.000e+15 335 1.013660317E+00 1.013660317E+00 1.054816089E+0 1.054816089E+0
1.000000E+13 1.000e+15 335 1.015719585E+00 1.015719585E+00 1.057168725E+0 1.057168725E+0
1.000000E+10 1.778e+15 290 1.147254106E+00 1.147254106E+00 1.145949439E+0 1.145949439E+0
1.468000E+10 1.778e+15 290 1.149253932E+00 1.149253932E+00 1.148484960E+0 1.148484960E+0
2.154000E+10 1.778e+15 290 1.150778209E+00 1.150778209E+00 1.150941836E+0 1.150941836E+0
3.162000E+10 1.778e+15 290 1.151954679E+00 1.151954679E+00 1.153324555E+0 1.153324555E+0
4.642000E+10 1.778e+15 290 1.152906611E+00 1.152906611E+00 1.155629471E+0 1.155629471E+0
6.813000E+10 1.778e+15 290 1.153651492E+00 1.153651492E+00 1.157854053E+0 1.157854053E+0
1.000000E+11 1.778e+15 290 1.153768821E+00 1.153768821E+00 1.159999873E+0 1.159999873E+0
1.468000E+11 1.778e+15 290 1.153898720E+00 1.153898720E+00 1.162067329E+0 1.162067329E+0
2.154000E+11 1.778e+15 290 1.154055562E+00 1.154055562E+00 1.164053473E+0 1.164053473E+0
3.162000E+11 1.778e+15 290 1.154254865E+00 1.154254865E+00 1.165963717E+0 1.165963717E+0
4.642000E+11 1.778e+15 290 1.154510194E+00 1.154510194E+00 1.167796821E+0 1.167796821E+0
6.813000E+11 1.778e+15 290 1.154832237E+00 1.154832237E+00 1.169552429E+0 1.169552429E+0
1.000000E+12 1.778e+15 290 1.155224014E+00 1.155224014E+00 1.171233356E+0 1.171233356E+0
1.468000E+12 1.778e+15 290 1.155678286E+00 1.155678286E+00 1.172841393E+0 1.172841393E+0
2.154000E+12 1.778e+15 290 1.156102540E+00 1.156102540E+00 1.174375665E+0 1.174375665E+0
3.162000E+12 1.778e+15 290 1.156500725E+00 1.156500725E+00 1.175841674E+0 1.175841674E+0
4.642000E+12 1.778e+15 290 1.156800391E+00 1.156800391E+00 1.177239689E+0 1.177239689E+0
6.813000E+12 1.778e+15 290 1.157398730E+00 1.157398730E+00 1.178570601E+0 1.178570601E+0
1.000000E+13 1.778e+15 290 1.16316255E+00 1.16316255E+00 1.179837628E+0 1.179837628E+0
1.000000E+10 1.778e+15 295 1.148001458E+00 1.148001458E+00 1.134720604E+0 1.134720604E+0
1.468000E+10 1.778e+15 295 1.148446769E+00 1.148446769E+00 1.137593704E+0 1.137593704E+0
2.154000E+10 1.778e+15 295 1.148763703E+00 1.148763703E+00 1.140402174E+0 1.140402174E+0
3.162000E+10 1.778e+15 295 1.148997798E+00 1.148997798E+00 1.143149382E+0 1.143149382E+0
4.642000E+10 1.778e+15 295 1.149182820E+00 1.149182820E+00 1.145829372E+0 1.145829372E+0
6.813000E+10 1.778e+15 295 1.149345327E+00 1.149345327E+00 1.148437369E+0 1.148437369E+0
1.000000E+11 1.778e+15 295 1.149507365E+00 1.149507365E+00 1.150973372E+0 1.150973372E+0
1.468000E+11 1.778e+15 295 1.149689547E+00 1.149689547E+00 1.153436051E+0 1.153436051E+0
2.154000E+11 1.778e+15 295 1.149911811E+00 1.149911811E+00 1.155820072E+0 1.155820072E+0
3.162000E+11 1.778e+15 295 1.150193821E+00 1.150193821E+00 1.158130157E+0 1.158130157E+0
4.642000E+11 1.778e+15 295 1.151829089E+00 1.151829089E+00 1.160363111E+0 1.160363111E+0
6.813000E+11 1.778e+15 295 1.154393770E+00 1.154393770E+00 1.162516802E+0 1.162516802E+0
1.000000E+12 1.778e+15 295 1.157944599E+00 1.157944599E+00 1.164593043E+0 1.164593043E+0
1.468000E+12 1.778e+15 295 1.160839265E+00 1.160839265E+00 1.166592485E+0 1.166592485E+0
2.154000E+12 1.778e+15 295 1.161538215E+00 1.161538215E+00 1.168512518E+0 1.168512518E+0
3.162000E+12 1.778e+15 295 1.162155076E+00 1.162155076E+00 1.170358587E+0 1.170358587E+0
4.642000E+12 1.778e+15 295 1.162686482E+00 1.162686482E+00 1.172129683E+0 1.172129683E+0
6.813000E+12 1.778e+15 295 1.162923106E+00 1.162923106E+00 1.173825629E+0 1.173825629E+0
1.000000E+13 1.778e+15 295 1.163403828E+00 1.163403828E+00 1.175449290E+0 1.175449290E+0
1.000000E+10 1.778e+15 300 1.150274134E+00 1.150274134E+00 1.122091755E+0 1.122091755E+0
1.468000E+10 1.778e+15 300 1.150828893E+00 1.150828893E+00 1.125200712E+0 1.125200712E+0
2.154000E+10 1.778e+15 300 1.151229193E+00 1.151229193E+00 1.128267465E+0 1.128267465E+0
3.162000E+10 1.778e+15 300 1.151532759E+00 1.151532759E+00 1.131294404E+0 1.131294404E+0
4.642000E+10 1.778e+15 300 1.151782117E+00 1.151782117E+00 1.134273630E+0 1.134273630E+0
6.813000E+10 1.778e+15 300 1.152013057E+00 1.152013057E+00 1.137198328E+0 1.137198328E+0
1.000000E+11 1.778e+15 300 1.152256321E+00 1.152256321E+00 1.140066915E+0 1.140066915E+0
1.468000E+11 1.778e+15 300 1.152540712E+00 1.152540712E+00 1.142876278E+0 1.142876278E+0
2.154000E+11 1.778e+15 300 1.152895326E+00 1.152895326E+00 1.145618632E+0 1.145618632E+0
3.162000E+11 1.778e+15 300 1.153347754E+00 1.153347754E+00 1.148297696E+0 1.148297696E+0
4.642000E+11 1.778e+15 300 1.153920081E+00 1.153920081E+00 1.150908078E+0 1.150908078E+0
6.813000E+11 1.778e+15 300 1.154623793E+00 1.154623793E+00 1.153445537E+0 1.153445537E+0
1.000000E+12 1.778e+15 300 1.154824835E+00 1.154824835E+00 1.155910463E+0 1.155910463E+0
1.468000E+12 1.778e+15 300 1.156375004E+00 1.156375004E+00 1.158301931E+0 1.158301931E+0
2.154000E+12 1.778e+15 300 1.160235086E+00 1.160235086E+00 1.160615113E+0 1.160615113E+0
3.162000E+12 1.778e+15 300 1.166888315E+00 1.166888315E+00 1.162854916E+0 1.162854916E+0
4.642000E+12 1.778e+15 300 1.167589255E+00 1.167589255E+00 1.165018539E+0 1.165018539E+0
6.813000E+12 1.778e+15 300 1.168109475E+00 1.168109475E+00 1.167104197E+0 1.167104197E+0
1.000000E+13 1.778e+15 300 1.168750738E+00 1.168750738E+00 1.169113900E+0 1.169113900E+0
1.000000E+10 1.778e+15 305 1.139991154E+00 1.139991154E+00 1.108666190E+0 1.108666190E+0
1.468000E+10 1.778e+15 305 1.140572329E+00 1.140572329E+00 1.111881702E+0 1.111881702E+0
2.154000E+10 1.778e+15 305 1.140994604E+00 1.140994604E+00 1.115082352E+0 1.115082352E+0
3.162000E+10 1.778e+15 305 1.141318537E+00 1.141318537E+00 1.118270065E+0 1.118270065E+0
4.642000E+10 1.778e+15 305 1.141589403E+00 1.141589403E+00 1.121435862E+0 1.121435862E+0
6.813000E+10 1.778e+15 305 1.141845270E+00 1.141845270E+00 1.124571618E+0 1.124571618E+0
1.000000E+11 1.778e+15 305 1.142119848E+00 1.142119848E+00 1.127674619E+0 1.127674619E+0
1.468000E+11 1.778e+15 305 1.142445916E+00 1.142445916E+00 1.130740401E+0 1.130740401E+0
2.154000E+11 1.778e+15 305 1.142855493E+00 1.142855493E+00 1.133759200E+0 1.133759200E+0
3.162000E+11 1.778e+15 305 1.143939559E+00 1.143939559E+00 1.136733778E+0 1.136733778E+0
4.642000E+11 1.778e+15 305 1.147193393E+00 1.147193393E+00 1.139656782E+0 1.139656782E+0
6.813000E+11 1.778e+15 305 1.153991701E+00 1.153991701E+00 1.142521951E+0 1.142521951E+0
1.000000E+12 1.778e+15 305 1.157516672E+00 1.157516672E+00 1.145328160E+0 1.145328160E+0
1.468000E+12 1.778e+15 305 1.158955876E+00 1.158955876E+00 1.148072779E+0 1.148072779E+0
2.154000E+12 1.778e+15 305 1.160640621E+00 1.160640621E+00 1.150748616E+0 1.150748616E+0
3.162000E+12 1.778e+15 305 1.161910513E+00 1.161910513E+00 1.153359699E+0 1.153359699E+0
4.642000E+12 1.778e+15 305 1.167073578E+00 1.167073578E+00 1.155901154E+0 1.155901154E+0
6.813000E+12 1.778e+15 305 1.172134619E+00 1.172134619E+00 1.158369221E+0 1.158369221E+0
1.000000E+13 1.778e+15 305 1.173107636E+00 1.173107636E+00 1.160764632E+0 1.160764632E+0
1.000000E+10 1.778e+15 310 1.116495752E+00 1.116495752E+00 1.095100141E+0 1.095100141E+0
1.468000E+10 1.778e+15 310 1.117192193E+00 1.117192193E+00 1.098287371E+0 1.098287371E+0
2.154000E+10 1.778e+15 310 1.117805813E+00 1.117805813E+00 1.101487323E+0 1.101487323E+0
3.162000E+10 1.778e+15 310 1.118421863E+00 1.118421863E+00 1.104702107E+0 1.104702107E+0
4.642000E+10 1.778e+15 310 1.119124091E+00 1.119124091E+00 1.107922766E+0 1.107922766E+0
6.813000E+10 1.778e+15 310 1.120002225E+00 1.120002225E+00 1.111140899E+0 1.111140899E+0
1.000000E+11 1.778e+15 310 1.121158108E+00 1.121158108E+00 1.114353433E+0 1.114353433E+0
1.468000E+11 1.778e+15 310 1.123914410E+00 1.123914410E+00 1.117555355E+0 1.117555355E+0
2.154000E+11 1.778e+15 310 1.128796858E+00 1.128796858E+00 1.120735868E+0 1.120735868E+0
3.162000E+11 1.778e+15 310 1.130136681E+00 1.130136681E+00 1.123897178E+0 1.123897178E+0
4.642000E+11 1.778e+15 310 1.131114020E+00 1.131114020E+00 1.127030687E+0 1.127030687E+0
6.813000E+11 1.778e+15 310 1.132562189E+00 1.132562189E+00 1.130128701E+0 1.130128701E+0
1.000000E+12 1.778e+15 310 1.139043070E+00 1.139043070E+00 1.133188905E+0 1.133188905E+0
1.468000E+12 1.778e+15 310 1.148883142E+00 1.148883142E+00 1.136207272E+0 1.136207272E+0
2.154000E+12 1.778e+15 310 1.150907819E+00 1.150907819E+00 1.139174586E+0 1.139174586E+0
3.162000E+12 1.778e+15 310 1.156652509E+00 1.156652509E+00 1.142093958E+0 1.142093958E+0
4.642000E+12 1.778e+15 310 1.161697218E+00 1.161697218E+00 1.144958565E+0 1.144958565E+0
6.813000E+12 1.778e+15 310 1.165848284E+00 1.165848284E+00 1.147762673E+0 1.147762673E+0
1.000000E+13 1.778e+15 310 1.175807978E+00 1.175807978E+00 1.150505581E+0 1.150505581E+0
1.000000E+10 1.778e+15 315 1.104091719E+00 1.104091719E+00 1.081994425E+0 1.081994425E+0
1.468000E+10 1.778e+15 315 1.104597360E+00 1.104597360E+00 1.085034567E+0 1.085034567E+0
2.154000E+10 1.778e+15 315 1.104967861E+00 1.104967861E+00 1.088111027E+0 1.088111027E+0
3.162000E+10 1.778e+15 315 1.105255688E+00 1.105255688E+00 1.091226616E+0 1.091226616E+0
4.642000E+10 1.778e+15 315 1.105502045E+00 1.105502045E+00 1.094373374E+0 1.094373374E+0
6.813000E+10 1.778e+15 315 1.105740540E+00 1.105740540E+00 1.097543625E+0 1.097543625E+0
1.000000E+11 1.778e+15 315 1.106002978E+00 1.106002978E+00 1.100734746E+0 1.100734746E+0
1.468000E+11 1.778e+15 315 1.106319052E+00 1.106319052E+00 1.103942068E+0 1.103942068E+0
2.154000E+11 1.778e+15 315 1.106719861E+00 1.106719861E+00 1.107154891E+0 1.107154891E+0
3.162000E+11 1.778e+15 315 1.108961389E+00 1.108961389E+00 1.110375446E+0 1.110375446E+0
4.642000E+11 1.778e+15 315 1.114142440E+00 1.114142440E+00 1.113594895E+0 1.113594895E+0
6.813000E+11 1.778e+15 315 1.119068096E+00 1.119068096E+00 1.116805032E+0 1.116805032E+0
1.000000E+12 1.778e+15 315 1.122938257E+00 1.122938257E+00 1.120003019E+0 1.120003019E+0
1.468000E+12 1.778e+15 315 1.125428054E+00 1.125428054E+00 1.123184115E+0 1.123184115E+0
2.154000E+12 1.778e+15 315 1.135619087E+00 1.135619087E+00 1.126337882E+0 1.126337882E+0
3.162000E+12 1.778e+15 315 1.140665011E+00 1.140665011E+00 1.129466815E+0 1.129466815E+0
4.642000E+12 1.778e+15 315 1.143887619E+00 1.143887619E+00 1.132562722E+0 1.132562722E+0
6.813000E+12 1.778e+15 315 1.145107007E+00 1.145107007E+00 1.135618353E+0 1.135618353E+0
1.000000E+13 1.778e+15 315 1.152112990E+00 1.152112990E+00 1.138631791E+0 1.138631791E+0
1.000000E+10 1.778e+15 320 1.081563502E+00 1.081563502E+00 1.069814218E+0 1.069814218E+0
1.468000E+10 1.778e+15 320 1.082490184E+00 1.082490184E+00 1.072618985E+0 1.072618985E+0
2.154000E+10 1.778e+15 320 1.083184269E+00 1.083184269E+00 1.075477095E+0 1.075477095E+0
3.162000E+10 1.778e+15 320 1.083927393E+00 1.083927393E+00 1.078392266E+0 1.078392266E+0
4.642000E+10 1.778e+15 320 1.084781654E+00 1.084781654E+00 1.081358145E+0 1.081358145E+0
6.813000E+10 1.778e+15 320 1.085641374E+00 1.085641374E+00 1.084368464E+0 1.084368464E+0
1.000000E+11 1.778e+15 320 1.087242759E+00 1.087242759E+00 1.087421624E+0 1.087421624E+0
1.468000E+11 1.778e+15 320 1.087934758E+00 1.087934758E+00 1.090513992E+0 1.090513992E+0
2.154000E+11 1.778e+15 320 1.088284771E+00 1.088284771E+00 1.093635941E+0 1.093635941E+0
3.162000E+11 1.778e+15 320 1.088734612E+00 1.088734612E+00 1.096790246E+0 1.096790246E+0
4.642000E+11 1.778e+15 320 1.091000473E+00 1.091000473E+00 1.099968796E+0 1.099968796E+0
6.813000E+11 1.778e+15 320 1.098677971E+00 1.098677971E+00 1.103163843E+0 1.103163843E+0
1.000000E+12 1.778e+15 320 1.107354476E+00 1.107354476E+00 1.106372789E+0 1.106372789E+0
1.468000E+12 1.778e+15 320 1.113108578E+00 1.113108578E+00 1.109591011E+0 1.109591011E+0
2.154000E+12 1.778e+15 320 1.114147594E+00 1.114147594E+00 1.112807898E+0 1.112807898E+0
3.162000E+12 1.778e+15 320 1.120494018E+00 1.120494018E+00 1.116025836E+0 1.116025836E+0
4.642000E+12 1.778e+15 320 1.129626606E+00 1.129626606E+00 1.119236164E+0 1.119236164E+0
6.813000E+12 1.778e+15 320 1.132293815E+00 1.132293815E+00 1.122430924E+0 1.122430924E+0
1.000000E+13 1.778e+15 320 1.132792913E+00 1.132792913E+00 1.125607543E+0 1.125607543E+0
1.000000E+10 1.778e+15 325 1.020744767E+00 1.020744767E+00 1.058854618E+0 1.058854618E+0
1.468000E+10 1.778e+15 325 1.021660603E+00 1.021660603E+00 1.061371154E+0 1.061371154E+0
2.154000E+10 1.778e+15 325 1.022666568E+00 1.022666568E+00 1.063950838E+0 1.063950838E+0
3.162000E+10 1.778e+15 325 1.023915664E+00 1.023915664E+00 1.066598203E+0 1.066598203E+0
4.642000E+10 1.778e+15 325 1.025576663E+00 1.025576663E+00 1.069308680E+0 1.069308680E+0
6.813000E+10 1.778e+15 325 1.027862336E+00 1.027862336E+00 1.072077683E+0 1.072077683E+0
1.000000E+11 1.778e+15 325 1.032364426E+00 1.032364426E+00 1.074904853E+0 1.074904853E+0
1.468000E+11 1.778e+15 325 1.036647356E+00 1.036647356E+00 1.077787932E+0 1.077787932E+0
2.154000E+11 1.778e+15 325 1.042472786E+00 1.042472786E+00 1.080718960E+0 1.080718960E+0
3.162000E+11 1.778e+15 325 1.050168760E+00 1.050168760E+00 1.083701525E+0 1.083701525E+0
4.642000E+11 1.778e+15 325 1.059909397E+00 1.059909397E+00 1.086728920E+0 1.086728920E+0
6.813000E+11 1.778e+15 325 1.071535682E+00 1.071535682E+00 1.089794588E+0 1.089794588E+0
1.000000E+12 1.778e+15 325 1.082578873E+00 1.082578873E+00 1.092896776E+0 1.092896776E+0
1.468000E+12 1.778e+15 325 1.092391941E+00 1.092391941E+00 1.096031691E+0 1.096031691E+0
2.154000E+12 1.778e+15 325 1.096209839E+00 1.096209839E+00 1.099189520E+0 1.099189520E+0
3.162000E+12 1.778e+15 325 1.098323091E+00 1.098323091E+00 1.102373047E+0 1.102373047E+0
4.642000E+12 1.778e+15 325 1.106695865E+00 1.106695865E+00 1.105574085E+0 1.105574085E+0
6.813000E+12 1.778e+15 325 1.111898889E+00 1.111898889E+00 1.108784884E+0 1.108784884E+0
1.000000E+13 1.778e+15 325 1.118829025E+00 1.118829025E+00 1.112002923E+0 1.112002923E+0
1.000000E+10 1.778e+15 330 1.009990719E+00 1.009990719E+00 1.049248426E+0 1.049248426E+0
1.468000E+10 1.778e+15 330 1.009909628E+00 1.009909628E+00 1.051456219E+0 1.051456219E+0
2.154000E+10 1.778e+15 330 1.009292248E+00 1.009292248E+00 1.053730586E+0 1.053730586E+0
3.162000E+10 1.778e+15 330 1.009735133E+00 1.009735133E+00 1.056076588E+0 1.056076588E+0
4.642000E+10 1.778e+15 330 1.010393290E+00 1.010393290E+00 1.058491293E+0 1.058491293E+0
6.813000E+10 1.778e+15 330 1.009871857E+00 1.009871857E+00 1.060971716E+0 1.060971716E+0
1.000000E+11 1.778e+15 330 1.010046002E+00 1.010046002E+00 1.063518647E+0 1.063518647E+0
1.468000E+11 1.778e+15 330 1.006986234E+00 1.006986234E+00 1.066131191E+0 1.066131191E+0
2.154000E+11 1.778e+15 330 1.010302408E+00 1.010302408E+00 1.068803239E+0 1.068803239E+0
